Epoch	Test Accuracy	Min Index	Selected Indices
0	34.440	1.371	NA	NA
1	38.070	0.962	NA	NA
2	43.090	0.983	NA	NA
3	44.490	0.868	NA	NA
4	45.210	0.706	NA	NA
5	46.930	0.754	NA	NA
6	47.040	0.759	NA	NA
7	47.150	0.640	NA	NA
8	48.160	0.686	NA	NA
9	48.360	0.714	NA	NA
10	49.560	0.656	10	13,1,12,6,5,7,23,9,21,16,18
11	50.350	0.646	15	1,24,16,21,4,14,18,20,22,5,3
12	52.120	0.552	17	4,23,14,22,15,1,11,12,6,20,18
13	51.370	0.551	6	11,5,17,3,8,10,0,4,18,21,15
14	50.260	0.585	3	21,20,18,1,10,19,4,13,24,5,17
15	52.320	0.574	23	19,24,13,22,20,16,4,6,9,2,15
16	52.630	0.533	0	5,4,24,14,19,11,21,3,7,17,15
17	52.790	0.508	0	9,16,20,21,6,2,11,7,12,8,23
18	53.260	0.571	9	10,8,11,17,20,13,12,18,0,7,19
19	53.450	0.500	3	19,23,6,10,17,7,8,0,11,12,13
20	54.340	0.500	6	0,20,7,15,3,16,11,12,21,1,24
21	54.330	0.513	8	4,1,17,5,6,10,19,13,11,24,3
22	54.580	0.487	6	19,10,9,13,21,17,15,12,11,0,14
23	54.550	0.516	10	18,8,4,7,12,24,19,13,17,16,3
24	55.560	0.530	18	17,16,22,6,19,15,5,9,20,7,10
25	55.560	0.522	4	24,18,6,19,12,3,10,1,9,17,11
26	53.620	0.546	15	12,7,1,24,6,9,10,11,0,2,16
27	55.460	0.505	6	0,24,21,23,17,5,9,12,11,8,14
28	55.320	0.519	21	0,6,4,7,10,12,5,14,13,1,23
29	55.500	0.498	18	22,14,0,15,13,12,24,17,11,8,10
30	55.480	0.495	17	4,23,24,5,2,15,20,19,21,7,11
31	55.910	0.505	19	14,7,8,17,11,18,0,13,5,24,4
32	55.370	0.534	12	23,9,14,18,15,22,13,16,11,4,3
33	54.830	0.520	16	1,17,10,7,20,5,22,9,18,8,15
34	56.340	0.502	3	21,23,5,10,7,9,4,20,16,19,13
35	56.620	0.489	16	13,23,12,15,21,7,9,10,8,11,20
36	56.580	0.548	3	1,21,17,13,14,4,15,11,0,6,19
37	54.150	0.530	18	0,11,5,20,15,19,24,9,17,23,12
38	56.180	0.524	17	5,16,8,4,1,22,9,18,7,11,19
39	56.350	0.494	17	19,15,0,24,4,1,14,2,11,8,9
40	54.170	0.517	2	3,10,8,11,24,16,19,18,9,4,23
41	56.130	0.506	24	14,0,10,6,13,11,8,16,17,23,7
42	56.430	0.514	15	7,2,22,24,17,5,4,19,13,6,11
43	55.270	0.492	2	0,22,1,8,9,19,18,5,20,23,4
44	56.730	0.502	16	4,17,8,12,20,22,18,7,5,1,14
45	56.660	0.517	23	22,13,14,12,10,4,19,2,16,0,7
46	54.940	0.540	14	22,17,9,7,20,21,12,16,13,6,19
47	55.060	0.484	22	2,18,13,15,19,21,3,1,6,12,8
48	57.070	0.471	18	21,4,10,22,3,5,20,17,24,12,14
49	58.320	0.493	9	23,14,12,16,20,4,11,19,21,0,1
