Epoch	Test Accuracy	Min Index	Selected Indices
0	34.520	1.732	NA	NA
1	41.470	1.197	NA	NA
2	44.590	1.027	NA	NA
3	44.450	0.941	NA	NA
4	47.140	0.902	NA	NA
5	49.400	0.847	NA	NA
6	50.510	0.805	NA	NA
7	51.060	0.724	NA	NA
8	50.900	0.718	NA	NA
9	50.840	0.715	NA	NA
10	50.690	0.772	NA	NA
11	51.030	0.680	NA	NA
12	52.100	0.739	NA	NA
13	52.040	0.678	NA	NA
14	51.680	0.708	NA	NA
15	52.750	0.684	NA	NA
16	53.340	0.680	NA	NA
17	53.430	0.728	NA	NA
18	54.380	0.638	NA	NA
19	55.200	0.647	NA	NA
20	54.600	0.645	NA	NA
21	55.230	0.657	NA	NA
22	54.180	0.693	NA	NA
23	52.810	0.644	NA	NA
24	54.000	0.669	NA	NA
25	53.800	0.648	NA	NA
26	53.050	0.685	NA	NA
27	54.510	0.695	NA	NA
28	54.900	0.684	NA	NA
29	55.960	0.659	NA	NA
30	56.100	0.704	NA	NA
31	56.290	0.613	NA	NA
32	52.650	0.714	NA	NA
33	55.520	0.616	NA	NA
34	55.840	0.577	NA	NA
35	54.850	0.696	NA	NA
36	56.400	0.634	NA	NA
37	56.780	0.585	NA	NA
38	57.260	0.638	NA	NA
39	57.690	0.601	NA	NA
40	57.170	0.559	NA	NA
41	58.060	0.592	NA	NA
42	56.360	0.633	NA	NA
43	56.020	0.668	NA	NA
44	56.240	0.652	NA	NA
45	57.580	0.625	NA	NA
46	58.420	0.641	NA	NA
47	58.550	0.610	NA	NA
48	58.330	0.648	NA	NA
49	58.130	0.620	NA	NA
