Epoch	Test Accuracy	Min Index	Selected Indices
0	36.960	1.380	NA	NA
1	42.040	0.959	NA	NA
2	46.650	0.829	NA	NA
3	47.150	0.723	NA	NA
4	48.560	0.680	NA	NA
5	51.220	0.681	NA	NA
6	51.100	0.634	NA	NA
7	52.200	0.599	NA	NA
8	52.560	0.568	NA	NA
9	52.470	0.535	NA	NA
10	51.850	0.598	4	4,14,24,5,22
11	51.370	0.577	11	12,23,11,13,16
12	50.590	0.615	2	3,17,2,23,14
13	51.270	0.599	14	8,1,21,20,6
14	50.360	0.643	6	10,7,9,24,6
15	49.610	0.579	4	5,4,6,11,20
16	48.630	0.635	6	13,6,12,14,17
17	47.560	0.668	3	8,12,5,20,3
18	46.290	0.686	0	5,0,19,12,4
19	45.040	0.634	0	24,18,5,6,0
20	47.790	0.640	2	21,7,14,20,12
21	46.730	0.681	1	4,19,17,24,1
22	45.440	0.679	7	19,7,22,24,16
23	44.520	0.714	9	22,9,18,10,16
24	46.010	0.732	6	21,10,17,11,15
25	46.760	0.708	11	12,24,1,3,9
26	45.830	0.701	7	20,13,8,7,22
27	44.760	0.711	13	22,13,24,16,15
28	43.400	0.721	1	18,8,4,1,21
29	42.020	0.730	1	18,10,5,1,24
30	44.130	0.739	13	8,22,3,1,19
31	42.850	0.772	6	7,9,16,19,6
32	41.470	0.825	10	20,23,18,11,10
33	39.940	0.756	0	14,0,22,3,15
34	38.400	0.845	3	6,16,3,23,19
35	36.640	0.888	1	6,1,12,23,3
36	34.430	0.921	4	12,21,22,4,19
37	39.850	0.905	18	21,20,15,17,1
38	40.820	0.830	3	22,14,5,1,15
39	39.310	0.865	1	24,1,6,7,5
40	38.000	0.905	1	3,1,4,6,20
41	36.160	0.917	2	2,3,8,22,23
42	34.180	0.950	1	12,1,17,13,15
43	37.690	0.931	1	14,10,22,16,6
44	36.010	0.964	4	19,18,8,13,4
45	34.090	0.983	2	6,13,2,19,8
46	31.980	0.981	3	12,8,22,3,6
47	29.450	1.048	0	7,1,12,8,0
48	27.360	1.074	0	8,9,1,0,17
49	24.760	1.137	0	9,7,12,0,20
