Epoch	Test Accuracy	Min Index	Selected Indices
0	37.250	1.814	NA	NA
1	42.380	1.223	NA	NA
2	43.000	0.982	NA	NA
3	43.090	1.000	NA	NA
4	44.480	1.049	NA	NA
5	46.660	0.949	NA	NA
6	47.970	0.845	NA	NA
7	48.450	0.848	NA	NA
8	48.330	0.771	NA	NA
9	49.480	0.828	NA	NA
10	38.660	0.808	0	22,0,16,2,3,9,4,10,14,5,8
11	17.820	0.979	0	0,14,9,3,22,8,16,4,18,13,2
12	8.630	1.224	0	7,19,22,12,10,16,0,13,14,4,5
13	7.660	1.915	1	13,2,21,7,4,14,10,1,23,6,9
14	7.730	2.695	1	22,14,1,7,5,24,23,17,4,6,2
15	9.400	3.356	0	12,18,13,0,10,5,15,19,6,8,23
16	8.750	3.980	0	17,14,22,0,15,19,1,24,3,2,13
17	10.030	5.216	1	11,5,14,15,17,1,2,4,9,10,12
18	21.110	8.595	7	23,17,21,6,12,13,15,5,24,14,10
19	11.930	2.429	1	19,2,4,1,18,23,6,8,5,17,10
20	9.970	3.290	0	0,22,9,21,15,11,16,10,1,13,18
21	10.010	4.455	0	0,22,11,12,4,14,5,13,18,3,15
22	10.060	6.113	1	20,8,14,3,12,19,16,11,2,17,1
23	10.020	6.496	0	11,5,0,17,15,1,20,14,3,9,6
24	14.460	11.704	21	0,18,15,1,8,12,23,17,16,5,22
25	9.370	2.794	2	24,15,3,20,12,13,9,8,16,2,23
26	7.470	3.316	1	19,7,15,5,9,22,1,16,14,20,13
27	7.090	4.372	0	4,17,11,21,16,13,0,20,7,3,12
28	7.240	6.362	1	19,15,6,14,1,24,9,10,4,16,23
29	15.780	9.737	19	13,16,11,22,14,20,15,9,6,23,4
30	11.310	3.168	0	19,15,16,17,11,20,0,12,24,13,10
31	8.900	4.120	0	12,6,20,4,0,17,16,8,15,7,1
32	8.270	5.895	3	23,12,11,16,18,6,8,22,3,17,10
33	8.430	8.821	6	17,15,23,14,8,18,11,12,6,24,7
34	8.720	13.575	2	3,19,5,4,15,24,8,2,21,17,7
35	9.210	19.596	0	11,9,5,2,1,22,0,17,12,6,24
36	16.690	44.744	19	5,0,10,11,12,8,9,18,21,16,7
37	13.870	7.160	1	14,23,17,21,20,16,5,13,1,10,18
38	10.550	11.930	2	13,3,2,10,16,9,7,6,19,11,14
39	15.090	20.049	12	15,1,23,21,0,24,18,10,16,22,11
40	12.880	9.269	3	24,15,3,20,11,4,18,22,17,5,13
41	10.930	14.470	0	0,21,4,11,13,3,22,5,24,19,8
42	14.540	22.704	5	7,16,12,11,13,8,4,0,1,14,17
43	13.280	12.097	0	18,7,8,11,1,20,15,4,2,13,0
44	12.260	18.219	0	3,1,0,15,5,24,8,18,7,20,11
45	10.740	27.135	3	15,13,24,22,10,12,8,3,14,6,19
46	14.180	41.647	10	16,5,19,6,0,7,11,3,13,21,24
47	14.950	18.566	7	0,22,3,19,18,24,4,21,8,23,16
48	11.980	10.520	1	15,11,24,1,18,17,7,3,9,19,13
49	9.710	15.899	6	6,21,24,8,16,15,9,19,14,11,7
