Epoch	Test Accuracy	Min Index	Selected Indices
0	38.900	1.742	NA	NA
1	40.110	1.142	NA	NA
2	43.120	1.231	NA	NA
3	43.220	0.970	NA	NA
4	43.330	1.013	NA	NA
5	43.560	1.010	NA	NA
6	43.860	0.979	NA	NA
7	43.890	0.970	NA	NA
8	46.870	1.035	NA	NA
9	46.850	0.836	NA	NA
10	47.430	0.916	NA	NA
11	49.220	0.789	NA	NA
12	49.580	0.789	NA	NA
13	48.640	0.807	NA	NA
14	48.650	0.852	NA	NA
15	49.070	0.762	NA	NA
16	50.450	0.751	NA	NA
17	51.340	0.794	NA	NA
18	52.310	0.733	NA	NA
19	52.030	0.736	NA	NA
20	53.220	0.718	NA	NA
21	51.990	0.734	NA	NA
22	52.560	0.746	NA	NA
23	52.740	0.740	NA	NA
24	53.280	0.771	NA	NA
25	54.320	0.737	NA	NA
26	52.450	0.763	NA	NA
27	53.230	0.725	NA	NA
28	54.270	0.685	NA	NA
29	54.930	0.653	NA	NA
30	55.580	0.659	NA	NA
31	55.690	0.697	NA	NA
32	54.610	0.672	NA	NA
33	54.180	0.699	NA	NA
34	53.460	0.740	NA	NA
35	53.720	0.649	NA	NA
36	55.180	0.669	NA	NA
37	55.980	0.707	NA	NA
38	56.700	0.683	NA	NA
39	56.720	0.636	NA	NA
40	56.450	0.685	NA	NA
41	56.890	0.658	NA	NA
42	56.860	0.676	NA	NA
43	56.880	0.649	NA	NA
44	56.390	0.684	NA	NA
45	55.100	0.723	NA	NA
46	56.310	0.620	NA	NA
47	56.290	0.604	NA	NA
48	56.820	0.623	NA	NA
49	54.960	0.719	NA	NA
