Epoch	Test Accuracy	Min Index	Selected Indices
0	33.610	1.767	NA	NA
1	41.200	1.208	NA	NA
2	43.730	1.092	NA	NA
3	45.890	0.977	NA	NA
4	46.700	0.851	NA	NA
5	47.410	0.888	NA	NA
6	47.670	0.772	NA	NA
7	48.300	0.839	NA	NA
8	48.610	0.824	NA	NA
9	48.650	0.785	NA	NA
10	47.860	0.811	2	2,24,16,7,9,12,13,4,6,18,11
11	46.670	0.864	0	13,18,0,23,24,2,7,5,9,16,19
12	47.270	0.859	14	11,18,1,5,16,21,12,15,3,2,0
13	46.410	0.856	1	18,7,24,6,10,23,9,1,14,17,13
14	45.090	0.932	0	1,24,12,23,8,2,10,21,19,0,3
15	43.780	0.899	1	21,10,18,20,12,23,9,17,15,3,1
16	42.350	0.887	0	0,19,15,4,21,7,13,2,17,24,18
17	40.810	0.970	2	10,12,8,11,18,17,7,2,14,13,21
18	38.610	0.984	1	19,13,21,4,18,7,15,5,12,1,14
19	36.240	0.996	0	14,0,10,4,23,5,24,19,20,12,16
20	33.940	1.045	0	4,2,0,20,15,12,8,3,7,19,5
21	31.050	1.072	1	4,2,7,9,3,1,10,16,24,13,20
22	27.870	1.127	3	4,22,3,24,21,16,20,5,12,8,6
23	24.610	1.109	3	8,24,7,16,12,13,10,3,19,9,6
24	21.320	1.193	3	3,20,4,18,11,10,13,12,24,22,15
25	18.100	1.166	3	19,22,3,4,8,18,15,9,14,6,16
26	15.460	1.208	2	24,21,11,14,19,13,2,23,9,18,5
27	13.180	1.262	0	12,17,5,19,0,7,13,3,15,1,4
28	11.200	1.342	1	21,14,24,15,23,8,16,20,7,17,1
29	9.960	1.357	2	4,17,9,2,20,14,3,13,22,12,24
30	8.990	1.524	5	9,17,22,24,23,20,11,10,12,5,18
31	8.200	1.558	1	1,16,7,4,24,10,20,23,17,18,11
32	7.330	1.585	0	14,6,3,7,24,18,8,12,10,11,0
33	6.830	1.765	2	24,18,7,19,2,14,20,23,22,11,12
34	6.250	1.856	0	3,24,16,20,10,2,4,22,18,0,23
35	6.110	1.930	3	13,15,3,24,14,20,4,21,8,9,7
36	5.860	1.998	2	7,22,3,9,24,2,20,19,12,5,18
37	5.730	2.070	2	13,15,12,18,10,21,16,2,5,3,23
38	5.480	2.265	5	19,16,8,20,24,12,5,23,14,17,9
39	5.360	2.312	0	20,12,9,13,18,22,0,5,14,11,4
40	5.260	2.365	2	16,13,3,11,7,10,23,2,19,14,5
41	5.270	2.537	1	15,7,1,20,12,5,2,6,22,17,4
42	5.210	2.635	3	6,5,15,12,3,14,24,17,18,21,19
43	5.260	2.717	0	22,17,0,13,14,12,4,6,5,11,2
44	5.220	2.794	0	3,6,13,18,8,19,15,12,17,2,0
45	5.260	2.856	0	19,4,0,21,8,15,23,16,2,6,11
46	5.370	2.960	1	10,2,4,8,1,11,22,7,17,16,18
47	5.410	3.120	0	0,8,20,13,19,6,15,5,4,14,24
48	5.350	3.204	1	23,22,24,20,21,17,5,19,1,12,11
49	5.380	3.273	0	23,14,2,8,5,3,10,19,0,12,6
