Epoch	Test Accuracy	Min Index	Selected Indices
0	35.690	1.793	NA	NA
1	38.550	1.165	NA	NA
2	42.710	1.251	NA	NA
3	42.640	1.035	NA	NA
4	44.720	1.004	NA	NA
5	30.700	0.986	1	17,7,14,18,2,21,20,11,15,5,1
6	11.900	1.293	0	16,24,3,14,19,22,6,0,13,12,4
7	6.750	1.750	1	9,17,11,12,15,1,14,13,4,22,7
8	8.840	2.250	2	20,10,3,4,21,23,5,15,2,24,19
9	9.940	2.702	0	0,13,14,11,15,9,19,22,6,21,3
10	10.000	3.200	1	18,8,2,9,6,15,1,5,4,24,10
11	10.000	3.929	1	3,18,16,14,10,13,1,11,2,21,9
12	17.540	6.255	19	9,10,1,18,5,20,14,4,2,15,17
13	12.620	2.276	2	9,18,15,22,10,8,23,11,14,3,2
14	11.370	2.938	0	14,11,22,5,10,19,0,6,16,4,1
15	10.760	3.769	2	18,6,21,8,24,10,20,2,7,17,13
16	10.230	4.699	0	0,14,2,9,22,20,24,10,17,19,8
17	10.160	6.619	2	16,18,23,13,4,15,8,2,5,21,6
18	16.630	10.544	8	7,1,24,19,21,16,6,9,11,14,3
19	12.780	2.858	1	12,6,11,24,13,1,14,22,9,4,18
20	11.570	3.356	2	11,21,18,3,15,17,4,2,16,23,13
21	10.990	4.340	4	17,19,20,21,4,22,16,9,14,5,12
22	10.850	6.066	0	18,16,10,0,6,17,4,13,24,15,23
23	13.590	9.375	5	8,10,24,22,11,4,16,19,18,1,3
24	10.760	3.112	0	22,2,0,13,21,4,5,9,12,16,23
25	9.470	3.837	0	7,13,22,20,11,0,10,18,15,9,19
26	8.740	5.196	1	3,7,23,16,21,6,1,9,10,2,19
27	7.920	7.550	2	7,22,16,17,2,19,10,20,24,18,3
28	8.780	10.984	1	12,24,6,19,1,5,15,10,17,13,18
29	9.850	16.347	1	2,1,18,20,14,4,6,7,24,16,12
30	13.930	32.739	4	11,20,7,22,18,24,0,23,21,16,13
31	11.790	4.491	0	19,10,5,12,13,7,2,16,8,0,3
32	10.760	7.281	1	18,12,8,1,3,19,13,9,14,2,4
33	14.080	13.981	9	6,23,11,3,16,14,8,12,21,1,7
34	12.170	5.664	3	3,24,19,23,7,13,6,22,8,20,4
35	10.880	8.871	0	22,0,2,11,14,12,10,1,18,7,4
36	10.260	14.294	1	16,10,21,4,12,9,1,20,8,3,7
37	10.000	22.488	2	14,2,17,3,20,12,5,13,11,15,19
38	11.820	35.419	13	10,3,1,7,20,18,16,23,9,19,24
39	13.230	12.880	9	0,2,18,16,1,14,13,21,24,23,6
40	10.440	5.276	0	0,17,7,9,13,10,21,16,2,11,20
41	8.800	8.011	2	10,23,14,11,2,21,18,8,4,17,12
42	8.200	13.537	1	6,17,1,4,7,5,18,20,19,14,2
43	11.960	23.353	16	10,15,14,9,20,2,18,0,19,12,6
44	11.170	11.442	1	4,2,16,15,24,6,1,12,11,8,23
45	10.320	19.118	0	3,14,7,12,21,22,16,5,2,24,0
46	10.300	29.649	3	24,20,3,21,14,4,7,12,15,8,9
47	11.960	44.768	17	14,4,7,0,15,23,8,6,13,18,19
48	12.210	21.959	11	16,2,4,17,12,5,10,15,9,3,23
49	9.970	10.415	0	12,3,24,1,21,0,9,17,6,2,20
