Epoch	Test Accuracy	Min Index	Selected Indices
0	29.340	1.747	NA	NA
1	39.630	1.156	NA	NA
2	43.250	1.228	NA	NA
3	45.340	1.020	NA	NA
4	46.310	0.918	NA	NA
5	48.150	0.959	NA	NA
6	48.260	0.872	NA	NA
7	49.950	0.792	NA	NA
8	49.370	0.792	NA	NA
9	49.680	0.792	NA	NA
10	48.810	0.796	1	22,1,13,12,17,7,3,20,21,23,9
11	47.460	0.793	1	21,3,2,12,18,5,20,16,10,7,1
12	46.380	0.804	2	5,23,14,4,17,13,10,24,11,2,15
13	44.900	0.879	2	14,20,2,11,4,10,13,19,12,7,3
14	43.300	0.822	3	22,10,17,5,18,3,4,14,24,20,23
15	41.780	0.888	0	19,2,7,23,1,20,0,22,21,17,9
16	39.830	0.900	2	10,3,5,17,8,20,4,2,14,16,21
17	37.470	0.859	3	14,21,13,22,16,10,7,3,23,6,12
18	35.210	0.946	1	5,10,14,17,9,1,18,11,13,2,22
19	32.850	0.903	3	17,18,10,8,15,11,20,24,7,3,4
20	30.020	0.996	1	20,17,12,6,19,1,3,11,24,21,9
21	27.320	1.022	4	20,10,19,5,11,24,13,23,4,16,14
22	24.070	1.048	1	22,16,10,11,19,1,24,6,15,13,9
23	21.250	1.097	1	1,3,5,7,22,11,16,12,9,15,6
24	18.620	1.183	6	21,11,6,17,15,9,18,12,14,23,7
25	16.440	1.245	1	12,4,1,22,23,15,6,5,21,18,8
26	14.720	1.229	2	9,24,6,12,8,14,19,22,23,21,2
27	13.490	1.302	4	6,8,23,9,16,12,22,4,10,5,7
28	12.470	1.453	1	20,1,2,10,17,22,9,24,18,3,7
29	11.750	1.428	5	5,16,10,24,18,15,12,17,9,7,11
30	11.130	1.565	0	0,18,11,19,3,9,1,8,2,20,22
31	10.570	1.686	0	2,18,12,14,3,4,15,0,22,1,19
32	10.220	1.766	1	3,24,22,2,12,6,1,23,11,9,4
33	9.750	1.758	1	24,20,10,3,5,23,19,9,22,1,15
34	9.530	2.015	1	23,1,3,7,17,19,4,21,20,24,5
35	9.500	2.085	0	6,12,18,9,15,0,5,22,11,14,2
36	9.450	2.206	0	23,10,11,8,1,0,4,22,2,24,17
37	9.450	2.224	0	12,16,10,14,1,23,0,19,20,9,2
38	9.470	2.402	0	8,3,18,13,21,10,20,17,7,1,0
39	9.430	2.436	0	16,0,6,7,17,20,9,4,18,5,19
40	9.420	2.693	1	21,24,8,19,11,9,1,23,7,16,2
41	9.370	2.754	0	3,2,0,14,18,20,7,5,22,24,15
42	9.450	2.890	0	11,2,4,15,0,18,24,19,16,13,20
43	9.520	2.973	3	16,23,9,22,24,15,6,3,17,10,7
44	9.540	3.121	2	10,2,16,13,5,12,15,21,8,7,22
45	9.600	3.257	0	9,15,8,14,5,2,13,7,19,18,0
46	9.640	3.449	1	6,19,4,7,9,18,5,24,1,15,13
47	9.640	3.623	0	19,22,23,0,11,6,16,4,18,17,2
48	9.810	3.739	1	22,11,1,7,14,9,21,18,8,20,3
49	9.870	3.958	1	1,21,5,20,24,6,14,3,16,23,22
