Epoch	Test Accuracy	Min Index	Selected Indices
0	26.660	1.798	NA	NA
1	41.080	1.272	NA	NA
2	44.870	1.104	NA	NA
3	45.870	0.978	NA	NA
4	47.950	0.893	NA	NA
5	47.490	0.861	NA	NA
6	48.720	0.863	NA	NA
7	46.490	0.896	NA	NA
8	47.690	0.884	NA	NA
9	49.530	0.833	NA	NA
10	48.740	0.736	1	15,16,1,11,9,21,14,17,12,24,4
11	47.580	0.706	0	0,10,20,3,7,6,8,2,11,18,5
12	46.240	0.821	1	6,13,10,17,22,23,12,19,11,1,7
13	44.810	0.782	0	8,7,22,14,1,0,18,5,17,20,10
14	43.320	0.765	0	6,19,12,18,0,13,8,2,22,15,23
15	41.710	0.867	0	0,11,7,1,15,21,18,16,22,5,4
16	39.880	0.857	0	7,3,23,4,10,16,14,12,0,1,21
17	38.360	0.915	3	7,9,8,18,3,16,4,12,20,17,13
18	36.660	0.935	0	21,11,20,7,13,6,0,5,4,19,17
19	34.670	0.979	1	15,20,5,9,2,18,6,3,17,1,19
20	32.620	0.950	0	19,14,23,12,8,5,9,11,16,0,22
21	30.400	1.009	0	20,3,0,17,13,4,24,15,10,11,18
22	28.030	1.013	2	20,2,14,22,9,5,6,23,10,21,18
23	26.020	1.070	0	15,3,4,11,7,1,0,16,21,13,23
24	24.110	1.140	3	15,18,5,4,7,10,22,17,13,3,16
25	22.480	1.178	0	22,20,1,8,10,2,4,18,17,0,11
26	20.740	1.290	0	5,10,17,12,14,0,22,15,9,24,2
27	19.450	1.283	1	17,1,11,13,10,19,24,18,14,22,4
28	18.180	1.409	0	22,2,1,0,6,9,19,17,13,8,15
29	16.790	1.467	3	19,24,15,22,10,9,5,12,14,8,3
30	15.760	1.528	5	17,18,15,5,11,24,19,20,6,8,14
31	14.900	1.671	1	14,16,4,23,5,21,8,9,1,18,6
32	14.110	1.775	0	24,11,19,0,20,6,16,23,12,7,5
33	13.230	1.882	1	7,6,2,20,11,8,19,1,3,15,13
34	12.450	1.879	3	12,18,21,6,24,13,8,14,15,4,3
35	11.870	2.062	1	24,15,3,7,14,11,8,17,12,21,1
36	11.520	2.165	4	21,18,11,15,4,12,16,5,14,17,9
37	11.190	2.323	1	7,1,24,4,9,5,19,12,8,17,22
38	10.990	2.443	1	5,18,1,8,6,4,15,16,7,12,11
39	10.880	2.584	0	0,2,20,21,18,19,9,14,5,8,17
40	10.640	2.571	1	8,22,7,1,13,16,6,17,24,23,10
41	10.540	2.723	0	19,13,3,1,24,4,2,0,22,8,11
42	10.650	2.829	1	16,1,14,19,8,4,24,2,3,9,17
43	10.590	2.987	0	22,1,24,14,20,5,10,13,0,8,21
44	10.520	3.141	4	8,13,16,6,9,24,11,23,21,4,14
45	10.590	3.171	2	10,22,8,2,16,24,18,12,7,20,21
46	10.570	3.396	0	21,3,0,18,16,10,15,12,20,23,2
47	10.670	3.520	1	23,22,9,24,13,8,6,10,17,1,14
48	10.900	3.649	0	15,0,20,18,10,1,21,22,12,4,14
49	11.070	3.848	1	22,1,4,21,15,20,8,11,12,6,3
