Epoch	Test Accuracy	Min Index	Selected Indices
0	34.150	1.738	NA	NA
1	43.370	1.207	NA	NA
2	43.840	0.989	NA	NA
3	44.010	0.930	NA	NA
4	45.930	0.994	NA	NA
5	46.590	0.990	NA	NA
6	48.560	0.907	NA	NA
7	49.100	0.817	NA	NA
8	50.640	0.839	NA	NA
9	50.990	0.695	NA	NA
10	37.980	0.721	0	18,23,13,3,7,0,22,19,17,15,8
11	16.970	0.891	1	19,15,7,8,6,16,1,5,3,11,21
12	7.700	1.290	0	2,18,15,7,11,13,6,3,0,22,10
13	6.560	1.912	0	7,23,24,2,15,9,5,14,4,18,0
14	6.650	2.777	2	11,18,16,2,13,19,8,22,15,17,21
15	7.960	3.410	0	9,18,3,2,10,0,21,17,16,22,15
16	8.420	4.196	0	5,3,4,18,13,2,20,1,16,0,19
17	8.790	6.388	0	7,0,18,24,21,3,11,4,13,14,20
18	22.500	11.797	13	20,3,19,5,24,2,17,11,1,22,9
19	11.610	2.279	1	1,15,16,6,10,4,2,18,19,17,9
20	9.430	2.853	0	21,3,17,9,23,10,16,0,20,19,13
21	9.760	3.830	1	15,3,10,9,14,22,17,1,12,4,20
22	9.860	5.201	1	24,21,1,3,19,18,9,22,11,5,12
23	9.940	8.119	0	1,17,10,3,16,11,21,0,19,14,18
24	15.230	15.112	23	5,17,7,8,11,16,0,15,9,13,10
25	11.490	2.831	1	12,8,5,21,3,1,18,11,22,15,9
26	10.170	3.456	0	11,19,18,10,0,3,12,6,4,8,1
27	8.860	4.805	1	20,9,12,10,13,6,5,22,7,23,1
28	8.220	7.296	3	12,6,14,24,3,10,11,5,9,22,7
29	8.520	9.546	0	15,14,20,0,23,7,17,4,13,21,8
30	14.890	15.648	16	12,1,2,19,0,11,24,14,15,10,13
31	12.840	3.606	1	19,21,7,1,4,2,13,18,3,9,20
32	11.540	5.129	2	6,7,18,21,14,10,24,2,5,11,3
33	10.440	8.184	4	21,17,18,23,13,16,11,20,4,22,7
34	9.710	13.176	2	17,24,2,20,14,18,5,3,11,6,19
35	12.530	20.704	23	5,10,12,18,13,24,11,1,20,8,9
36	11.650	6.309	4	17,21,23,6,15,4,16,24,20,7,11
37	10.750	10.422	2	6,9,14,22,19,16,18,11,15,3,2
38	9.770	18.156	6	19,14,9,20,10,17,23,16,12,18,6
39	9.750	30.584	4	9,7,20,8,17,13,18,23,21,4,15
40	8.820	45.560	0	18,19,16,10,23,17,13,6,15,0,9
41	12.840	98.456	5	9,4,13,2,7,3,21,0,23,19,8
42	15.880	12.133	5	3,7,13,1,11,21,24,6,8,23,22
43	13.810	5.605	2	16,2,24,4,6,3,15,5,18,20,21
44	12.560	7.922	3	24,17,20,19,3,21,13,14,9,23,16
45	11.320	12.833	0	17,0,1,4,22,13,15,6,10,20,2
46	13.990	22.536	22	4,12,24,0,16,2,9,7,13,6,3
47	13.130	11.039	1	12,7,1,18,20,9,10,22,19,21,23
48	12.230	16.965	0	6,11,20,0,4,9,14,13,19,17,15
49	11.800	26.616	0	5,17,12,15,21,13,3,6,8,0,1
