Epoch	Test Accuracy	Min Index	Selected Indices
0	34.420	1.780	NA	NA
1	42.170	1.237	NA	NA
2	43.140	0.980	NA	NA
3	43.180	1.037	NA	NA
4	43.190	1.055	NA	NA
5	43.190	1.027	NA	NA
6	44.600	1.092	NA	NA
7	45.810	0.916	NA	NA
8	46.150	0.934	NA	NA
9	46.130	0.940	NA	NA
10	32.980	0.955	0	17,24,23,18,5,13,0,1,8,22,2
11	15.510	1.259	6	11,7,20,17,13,10,9,6,8,22,14
12	8.510	1.685	0	21,2,18,7,4,9,22,0,8,11,16
13	6.950	2.308	0	6,19,3,0,17,14,1,18,22,16,20
14	7.880	2.802	0	21,2,6,1,0,7,23,3,24,10,12
15	7.520	3.175	1	17,24,22,10,1,11,6,5,9,18,15
16	8.100	3.911	0	2,0,22,12,8,4,15,20,14,9,7
17	8.930	5.653	2	10,5,17,11,6,22,4,12,3,14,2
18	9.380	9.645	0	23,4,5,1,0,17,22,20,7,16,2
19	13.760	20.599	14	4,3,16,21,8,20,17,5,2,19,7
20	10.580	2.684	0	16,17,12,11,3,21,9,22,18,23,0
21	10.340	3.240	2	22,15,2,21,8,19,23,16,10,20,13
22	10.040	4.063	0	20,14,8,2,17,18,0,15,10,5,11
23	10.000	5.589	0	19,0,9,14,5,13,6,16,15,20,12
24	11.490	8.334	20	23,0,6,3,4,21,10,14,22,13,2
25	10.310	3.081	0	22,4,0,16,12,5,11,9,19,18,15
26	10.340	3.837	0	24,19,1,22,8,9,13,12,3,23,0
27	10.820	5.131	5	20,23,24,15,10,17,14,8,16,12,5
28	11.790	7.252	2	6,5,19,3,12,8,4,23,18,2,13
29	13.710	11.395	2	0,4,20,23,12,10,3,18,15,5,17
30	10.920	3.412	1	16,8,11,14,19,10,3,7,1,4,24
31	9.820	4.596	2	10,16,22,14,9,2,7,18,20,13,12
32	10.060	6.968	1	24,23,21,17,1,15,7,11,4,13,19
33	10.180	11.140	0	0,7,16,11,17,9,15,14,6,20,12
34	10.300	16.487	1	12,22,23,15,19,14,20,1,3,18,8
35	11.270	30.919	1	16,21,24,5,18,22,1,7,15,14,9
36	12.750	70.093	21	6,7,1,2,14,22,23,3,13,0,10
37	10.870	5.439	1	18,3,2,23,21,19,12,1,16,5,20
38	10.330	9.362	0	23,0,4,3,7,19,14,22,8,18,17
39	15.590	17.432	22	15,7,8,24,13,11,4,20,1,16,12
40	13.390	7.980	0	21,12,24,0,11,9,19,16,14,20,23
41	11.770	12.620	0	10,16,2,17,22,4,20,6,15,0,24
42	11.230	21.097	1	9,8,1,2,20,4,23,11,21,19,3
43	14.500	35.864	13	15,22,7,18,16,21,19,3,10,9,24
44	13.360	14.585	5	12,13,8,16,5,6,18,10,14,21,7
45	11.830	24.176	0	14,11,12,4,0,2,3,16,5,6,20
46	13.040	39.925	22	13,17,3,15,8,24,2,20,23,1,6
47	13.450	18.955	1	8,21,0,5,23,22,18,19,10,9,11
48	11.500	10.667	1	1,13,6,10,3,11,23,18,5,15,22
49	9.580	16.526	2	2,13,22,5,8,19,12,18,24,4,11
