Epoch	Test Accuracy	Min Index	Selected Indices
0	33.600	1.744	NA	NA
1	40.920	1.245	NA	NA
2	43.030	1.018	NA	NA
3	43.960	0.946	NA	NA
4	44.230	0.879	NA	NA
5	47.770	0.936	NA	NA
6	48.420	0.781	NA	NA
7	48.390	0.805	NA	NA
8	47.130	0.858	NA	NA
9	47.320	0.800	NA	NA
10	24.840	0.839	0	13,17,6,0,14,21,7,12,22,11,18
11	8.020	1.197	4	16,5,17,10,12,15,23,4,14,19,18
12	7.910	2.190	0	2,20,13,24,6,22,10,23,0,14,7
13	8.870	2.931	2	22,7,10,8,18,11,6,14,2,24,16
14	16.740	4.443	8	18,14,21,1,22,3,16,20,5,0,24
15	11.630	2.433	2	3,22,7,2,6,20,18,19,4,11,15
16	10.730	3.355	2	20,13,2,3,23,11,8,18,24,10,22
17	16.390	4.644	6	18,4,8,3,9,20,7,11,17,16,14
18	12.660	2.905	2	15,21,2,11,16,13,22,8,9,6,18
19	10.790	4.058	1	20,19,23,24,22,18,21,1,15,12,5
20	14.760	5.277	17	9,20,1,8,15,11,19,10,13,18,23
21	11.150	3.166	0	15,11,8,6,0,9,23,10,2,17,16
22	9.450	4.544	1	16,21,5,6,9,8,4,1,13,22,3
23	11.370	6.250	24	23,2,16,17,15,8,0,6,18,4,11
24	8.740	3.269	1	9,11,5,14,8,1,16,12,4,17,7
25	7.560	5.247	3	17,4,19,18,3,20,22,9,12,23,11
26	13.220	8.048	0	23,9,5,15,17,13,1,14,24,16,20
27	9.790	3.491	0	14,15,6,20,4,17,18,5,10,19,0
28	9.020	5.710	0	0,17,20,14,8,5,11,4,24,1,23
29	12.200	10.128	23	6,2,7,10,16,0,13,24,17,15,14
30	9.290	4.485	0	24,3,6,0,12,1,14,18,2,19,9
31	14.450	8.898	16	23,6,15,19,13,11,14,18,21,7,22
32	14.620	5.232	0	5,19,24,6,15,22,13,1,18,16,10
33	12.220	3.948	0	5,16,10,4,1,9,0,3,13,21,11
34	11.030	5.911	17	10,1,3,16,7,15,9,12,2,22,23
35	9.650	4.439	2	21,10,2,14,16,12,20,23,18,5,8
36	13.030	7.157	12	9,21,7,6,17,13,10,1,24,20,0
37	10.560	4.961	4	4,12,22,18,21,14,17,6,20,9,10
38	12.790	7.931	15	2,3,0,11,23,21,18,6,7,9,12
39	10.980	5.685	0	8,17,2,7,9,12,0,22,15,16,14
40	12.030	9.112	24	19,15,1,12,4,23,22,13,8,21,6
41	11.270	6.584	3	20,3,14,21,4,6,19,13,9,15,18
42	12.850	10.844	23	18,15,10,11,22,4,12,13,8,0,9
43	11.250	7.495	9	23,13,15,9,24,12,16,11,18,22,19
44	12.650	13.058	14	23,2,19,12,18,13,21,9,22,1,0
45	13.470	8.045	20	15,5,17,21,0,23,22,13,18,14,6
46	11.700	6.323	4	20,18,6,12,8,23,22,4,7,5,11
47	12.190	10.995	3	15,2,17,1,8,6,24,7,11,13,9
48	9.760	7.895	0	19,2,1,12,13,4,8,15,6,17,0
49	13.380	13.090	21	17,24,14,6,11,10,22,9,2,5,0
