Epoch	Test Accuracy	Min Index	Selected Indices
0	37.090	1.385	NA	NA
1	37.890	0.913	NA	NA
2	43.550	0.967	NA	NA
3	43.490	0.806	NA	NA
4	44.290	0.820	NA	NA
5	44.630	0.708	NA	NA
6	44.980	0.693	NA	NA
7	44.930	0.703	NA	NA
8	45.060	0.737	NA	NA
9	47.340	0.752	NA	NA
10	46.200	0.718	11	13,19,17,11
11	45.280	0.720	4	11,4,12,13
12	44.160	0.758	0	4,5,0,15
13	45.480	0.735	16	12,2,21,10
14	44.200	0.781	7	7,16,23,12
15	45.040	0.749	2	18,0,1,7
16	43.990	0.761	6	17,21,15,6
17	42.920	0.796	7	7,8,20,15
18	41.500	0.821	7	24,7,22,19
19	40.000	0.808	3	18,7,10,3
20	38.420	0.795	0	21,19,0,14
21	36.160	0.851	5	19,5,21,7
22	34.260	0.903	0	23,24,10,0
23	40.070	0.895	20	6,9,4,16
24	38.910	0.880	5	21,15,5,12
25	37.530	0.912	5	13,5,8,14
26	35.900	0.927	1	4,1,21,22
27	38.460	0.919	22	2,4,13,18
28	37.400	0.919	8	22,8,21,11
29	38.430	0.919	21	23,0,8,3
30	37.100	0.926	4	18,21,4,11
31	35.380	0.986	2	8,20,2,12
32	33.850	0.918	6	15,11,6,7
33	31.750	1.024	3	20,12,3,7
34	29.690	1.043	1	1,13,19,6
35	27.310	1.053	0	5,0,13,23
36	24.670	1.121	6	6,19,23,17
37	22.150	1.141	0	6,0,24,13
38	19.860	1.173	3	3,22,6,12
39	17.540	1.170	0	0,10,14,24
40	15.530	1.242	5	24,17,5,12
41	13.530	1.242	7	7,19,10,12
42	11.660	1.285	2	17,23,2,16
43	10.290	1.369	2	21,12,2,17
44	9.240	1.342	5	8,10,7,5
45	8.300	1.386	0	0,19,15,2
46	7.560	1.505	6	6,19,15,22
47	7.190	1.484	10	22,10,13,17
48	7.000	1.599	11	11,21,23,20
49	6.790	1.644	7	8,19,18,7
