Epoch	Test Accuracy	Min Index	Selected Indices
0	28.940	1.733	NA	NA
1	40.280	1.261	NA	NA
2	45.430	1.055	NA	NA
3	48.760	0.973	NA	NA
4	47.440	0.883	NA	NA
5	48.390	0.782	NA	NA
6	49.530	0.796	NA	NA
7	50.160	0.797	NA	NA
8	50.460	0.784	NA	NA
9	49.180	0.821	NA	NA
10	47.740	0.769	0	12,1,22,6,17,2,0,7,5,21,8
11	46.330	0.714	0	16,19,22,5,11,20,0,17,4,18,21
12	44.900	0.803	0	2,19,23,14,3,0,9,1,10,6,18
13	43.380	0.816	2	14,4,12,19,22,17,7,6,8,2,16
14	41.500	0.821	1	6,1,19,12,11,4,13,21,7,18,20
15	38.960	0.876	0	6,3,0,13,22,17,11,23,15,7,5
16	36.680	0.846	0	20,19,13,2,22,3,1,7,17,11,0
17	34.510	0.898	1	17,18,1,2,21,16,11,13,7,20,23
18	32.130	0.880	1	24,19,8,23,1,2,4,13,10,17,7
19	29.290	0.952	1	3,14,18,17,6,16,1,9,19,13,5
20	26.290	0.989	0	24,2,5,16,20,8,23,19,9,0,13
21	23.250	1.035	1	12,11,23,5,6,17,3,1,20,15,9
22	20.100	1.085	2	13,9,19,3,4,7,24,22,2,23,12
23	16.850	1.045	2	18,3,22,2,10,19,12,14,20,6,5
24	14.510	1.166	0	21,1,9,3,6,10,15,12,0,24,5
25	12.710	1.180	1	9,15,21,19,10,22,8,6,5,1,2
26	11.040	1.272	1	23,21,7,24,16,14,11,22,1,17,8
27	9.620	1.343	0	11,17,16,0,4,10,12,22,13,19,7
28	8.610	1.459	4	17,13,4,21,22,23,10,19,20,7,14
29	7.940	1.538	0	16,23,11,12,20,10,18,5,24,6,0
30	7.340	1.630	2	3,24,14,11,22,4,20,12,18,2,5
31	6.910	1.661	1	13,9,21,24,3,6,18,1,4,17,19
32	6.530	1.854	0	20,2,6,7,15,19,17,18,0,5,22
33	6.160	1.995	2	20,9,12,18,22,16,14,3,2,17,21
34	5.930	2.084	0	2,6,13,18,9,11,15,24,0,8,5
35	5.620	2.310	2	14,24,18,17,20,3,11,19,6,15,2
36	5.510	2.411	0	21,13,11,16,23,12,0,6,2,10,22
37	5.490	2.482	0	0,6,8,20,11,12,17,22,3,24,18
38	5.400	2.648	2	5,9,6,8,14,7,20,10,18,2,24
39	5.410	2.660	2	7,20,2,15,19,8,12,4,3,18,9
40	5.560	2.843	4	14,21,18,5,20,23,17,4,12,10,9
41	5.520	3.002	0	2,9,12,0,21,8,22,14,11,18,6
42	5.530	3.047	0	20,0,13,18,17,1,19,6,12,10,2
43	5.730	3.163	2	18,22,9,2,21,20,17,16,7,4,12
44	5.970	3.315	6	23,8,10,11,6,18,21,20,12,9,19
45	6.190	3.376	0	0,6,9,23,21,8,2,13,14,15,10
46	6.760	3.537	0	21,14,0,15,22,16,19,20,24,18,8
47	7.310	3.590	0	7,16,8,0,22,13,4,14,17,12,23
48	8.150	3.765	0	7,10,16,2,12,6,20,15,24,0,18
49	8.810	3.949	1	15,17,24,18,10,1,2,12,16,8,3
