Epoch	Test Accuracy	Min Index	Selected Indices
0	33.100	1.786	NA	NA
1	42.000	1.218	NA	NA
2	46.040	1.053	NA	NA
3	46.980	0.889	NA	NA
4	47.170	0.906	NA	NA
5	48.640	0.956	NA	NA
6	49.140	0.851	NA	NA
7	48.980	0.791	NA	NA
8	51.520	0.747	NA	NA
9	52.830	0.766	NA	NA
10	33.800	0.665	1	6,14,2,20,21,3,8,1,18,19,22
11	11.530	1.017	0	0,19,4,10,3,1,22,5,8,14,18
12	7.830	2.077	3	5,24,22,15,17,20,12,18,3,9,19
13	9.210	3.253	0	8,0,7,5,11,20,2,15,9,6,21
14	20.470	4.811	10	22,4,1,11,20,24,13,21,8,9,0
15	12.410	2.349	2	8,24,3,20,17,6,7,4,22,2,10
16	10.340	3.322	1	2,11,24,16,9,20,15,1,17,22,18
17	18.360	4.713	20	13,15,12,22,17,11,19,6,23,14,21
18	12.220	2.766	3	6,19,16,14,7,10,4,9,3,24,8
19	11.450	4.117	2	10,3,8,15,20,2,22,18,6,7,14
20	18.740	6.278	7	19,21,11,2,15,17,5,16,10,13,22
21	9.980	2.957	0	5,18,13,14,15,4,12,3,0,11,17
22	9.150	4.551	0	12,24,2,21,7,18,17,9,0,15,11
23	15.710	7.932	1	14,6,24,2,17,20,18,19,11,13,4
24	11.230	3.656	0	17,12,11,6,4,13,7,16,0,15,8
25	13.870	6.788	5	1,12,17,8,7,23,0,18,3,19,16
26	10.750	4.157	1	4,2,8,1,12,13,21,9,14,19,6
27	9.800	6.919	3	14,22,18,4,10,8,11,17,15,19,3
28	14.310	12.328	21	2,15,0,11,12,17,23,19,6,10,16
29	8.530	4.803	1	20,19,17,16,21,10,1,6,3,9,14
30	16.190	10.007	21	3,11,7,14,1,23,4,2,20,24,12
31	12.670	5.761	1	1,6,4,20,15,7,16,11,12,22,2
32	14.390	10.634	11	0,20,23,6,1,12,13,4,17,9,5
33	11.200	6.847	0	0,12,2,11,8,13,19,1,21,10,23
34	14.630	12.532	1	19,17,10,15,22,6,13,2,20,12,14
35	13.940	7.928	13	4,21,3,23,8,16,19,7,0,17,10
36	11.060	5.170	0	2,11,23,15,8,9,1,21,0,12,24
37	13.750	9.516	12	0,2,22,20,9,6,16,8,1,4,11
38	10.610	6.473	3	6,18,19,8,4,17,7,21,3,22,14
39	10.010	10.542	0	14,9,7,6,23,17,18,8,0,4,19
40	12.740	17.996	9	5,19,8,13,11,16,18,0,3,17,4
41	14.220	10.428	0	12,4,18,10,15,16,21,24,8,7,22
42	10.470	7.090	0	24,11,10,12,21,9,1,8,16,23,0
43	14.120	14.136	9	24,1,20,11,17,18,10,21,12,14,2
44	11.040	10.052	0	16,18,23,0,13,2,12,15,10,9,20
45	8.970	16.932	0	23,22,13,20,12,1,7,6,0,4,10
46	14.730	28.441	0	23,11,22,18,20,13,8,10,2,6,16
47	15.450	16.856	8	6,15,2,10,17,5,9,3,7,18,11
48	16.890	10.442	21	9,2,5,14,11,10,1,20,23,3,16
49	18.210	7.161	12	0,19,11,17,21,20,1,6,7,24,15
