Epoch	Test Accuracy	Min Index	Selected Indices
0	35.150	1.740	NA	NA
1	44.080	1.177	NA	NA
2	44.370	0.980	NA	NA
3	44.510	0.989	NA	NA
4	44.690	1.010	NA	NA
5	44.730	1.006	NA	NA
6	44.670	1.012	NA	NA
7	44.660	1.017	NA	NA
8	44.720	1.031	NA	NA
9	44.730	1.026	NA	NA
10	44.730	1.033	24	4,14,23,5,12,11,13,16,3,17,1
11	44.740	1.043	24	4,14,23,5,12,11,13,16,3,17,1
12	44.730	1.032	24	4,14,23,5,12,11,13,16,3,17,1
13	44.780	1.039	24	4,14,23,5,12,11,13,16,3,17,1
14	44.830	1.044	24	4,14,23,5,12,11,13,16,3,17,1
15	44.830	1.054	24	4,14,23,5,12,11,13,16,3,17,1
16	44.830	1.055	24	4,14,23,5,12,11,13,16,3,17,1
17	44.890	1.054	24	4,14,23,5,12,11,13,16,3,17,1
18	44.900	1.048	24	4,14,23,5,12,11,13,16,3,17,1
19	44.910	1.057	24	4,14,23,5,12,11,13,16,3,17,1
20	44.880	1.058	24	4,14,23,5,12,11,13,16,3,17,1
21	44.890	1.060	24	4,14,23,5,12,11,13,16,3,17,1
22	44.860	1.064	24	4,14,23,5,12,11,13,16,3,17,1
23	44.850	1.060	24	4,14,23,5,12,11,13,16,3,17,1
24	44.880	1.068	24	4,14,23,5,12,11,13,16,3,17,1
25	44.860	1.059	24	4,14,23,5,12,11,13,16,3,17,1
26	44.860	1.062	24	4,14,23,5,12,11,13,16,3,17,1
27	44.850	1.068	24	4,14,23,5,12,11,13,16,3,17,1
28	44.850	1.065	24	4,14,23,5,12,11,13,16,3,17,1
29	44.830	1.073	24	4,14,23,5,12,11,13,16,3,17,1
30	44.850	1.075	24	4,14,23,5,12,11,13,16,3,17,1
31	44.870	1.075	24	4,14,23,5,12,11,13,16,3,17,1
32	44.860	1.061	24	4,14,23,5,12,11,13,16,3,17,1
33	44.870	1.074	24	4,14,23,5,12,11,13,16,3,17,1
34	44.870	1.070	24	4,14,23,5,12,11,13,16,3,17,1
35	44.880	1.071	24	4,14,23,5,12,11,13,16,3,17,1
36	44.870	1.068	24	4,14,23,5,12,11,13,16,3,17,1
37	44.880	1.072	24	4,14,23,5,12,11,13,16,3,17,1
38	44.880	1.078	24	4,14,23,5,12,11,13,16,3,17,1
39	44.900	1.080	24	4,14,23,5,12,11,13,16,3,17,1
40	44.910	1.077	24	4,14,23,5,12,11,13,16,3,17,1
41	44.920	1.072	24	4,14,23,5,12,11,13,16,3,17,1
42	44.930	1.074	24	4,14,23,5,12,11,13,16,3,17,1
43	44.950	1.076	24	4,14,23,5,12,11,13,16,3,17,1
44	44.950	1.067	24	4,14,23,5,12,11,13,16,3,17,1
45	44.940	1.083	24	4,14,23,5,12,11,13,16,3,17,1
46	44.920	1.083	24	4,14,23,5,12,11,13,16,3,17,1
47	44.920	1.083	24	4,14,23,5,12,11,13,16,3,17,1
48	44.940	1.088	24	4,14,23,5,12,11,13,16,3,17,1
49	44.940	1.086	24	4,14,23,5,12,11,13,16,3,17,1
