Epoch	Test Accuracy	Min Index	Selected Indices
0	35.990	1.756	NA	NA
1	43.220	1.185	NA	NA
2	43.920	0.998	NA	NA
3	43.950	1.015	NA	NA
4	45.160	1.067	NA	NA
5	47.060	0.903	NA	NA
6	49.100	0.820	NA	NA
7	48.820	0.841	NA	NA
8	50.060	0.817	NA	NA
9	48.800	0.866	NA	NA
10	47.740	0.806	0	10,5,0,3,11,12,19,4,18,7,16
11	46.560	0.754	1	23,20,22,8,19,15,2,18,14,1,3
12	45.060	0.861	2	8,20,2,17,5,14,24,7,9,15,21
13	43.300	0.827	0	2,21,9,0,11,5,24,14,22,3,1
14	41.840	0.822	0	16,10,2,5,19,14,24,4,21,3,0
15	40.120	0.880	1	24,21,20,12,1,10,9,14,18,22,8
16	38.330	0.909	0	5,12,1,20,9,14,11,17,0,21,19
17	36.390	0.918	4	23,17,11,22,4,21,8,19,18,20,13
18	34.190	0.959	2	9,14,16,3,4,12,7,2,5,10,11
19	32.160	0.955	2	2,14,13,23,5,17,6,24,3,21,22
20	29.890	0.960	2	2,10,14,21,16,19,5,17,9,12,7
21	27.050	1.067	0	13,18,6,10,0,22,2,19,3,15,7
22	24.870	1.133	0	20,18,2,5,17,0,6,13,10,16,12
23	22.950	1.144	1	15,23,18,21,17,4,1,6,14,7,8
24	20.450	1.228	5	12,18,6,19,14,20,11,13,24,10,5
25	18.080	1.243	0	9,10,0,7,19,23,16,4,1,2,14
26	16.040	1.290	1	24,16,18,19,7,17,4,20,1,14,21
27	14.180	1.371	1	13,22,1,10,16,24,12,3,9,20,18
28	12.500	1.445	0	9,18,12,1,0,6,7,20,24,19,17
29	10.870	1.530	0	19,0,22,2,11,4,17,21,18,12,7
30	9.830	1.578	3	23,15,16,5,10,13,17,12,3,8,18
31	8.650	1.766	1	6,19,9,1,13,10,14,18,11,5,2
32	8.010	1.778	2	7,23,13,8,15,6,2,5,12,9,14
33	7.290	1.962	1	2,4,11,22,17,1,5,20,19,6,13
34	6.720	2.042	3	3,11,12,17,21,15,8,5,7,13,23
35	6.490	2.098	3	15,11,8,23,3,20,5,6,13,7,4
36	6.250	2.297	3	23,21,3,5,19,13,9,11,22,17,16
37	5.940	2.392	2	3,16,19,2,20,21,18,22,10,11,4
38	5.560	2.465	1	17,9,1,22,6,15,14,12,7,23,18
39	5.370	2.612	0	15,14,12,18,22,24,0,2,16,4,9
40	5.340	2.665	0	18,5,10,13,8,19,16,21,9,4,0
41	5.260	2.795	3	15,24,20,9,21,3,22,12,6,4,13
42	5.080	2.911	0	0,12,14,21,16,10,8,13,17,2,9
43	4.990	3.017	2	17,19,6,2,3,18,22,8,13,24,23
44	4.950	3.103	3	23,12,5,24,6,15,13,21,3,10,7
45	4.730	3.236	3	4,17,23,20,3,21,13,15,8,22,9
46	4.610	3.377	0	16,22,12,3,21,11,9,15,4,8,0
47	4.510	3.483	1	9,22,8,7,5,1,2,17,11,20,16
48	4.390	3.589	0	7,13,15,3,12,23,5,6,0,2,4
49	4.370	3.733	3	14,15,16,12,24,19,5,21,9,11,3
