Epoch	Test Accuracy	Min Index	Selected Indices
0	30.300	1.767	NA	NA
1	39.080	1.154	NA	NA
2	39.290	1.200	NA	NA
3	42.650	1.265	NA	NA
4	44.500	0.998	NA	NA
5	46.900	0.988	NA	NA
6	47.050	0.871	NA	NA
7	48.060	0.904	NA	NA
8	50.060	0.849	NA	NA
9	50.050	0.776	NA	NA
10	51.050	0.766	NA	NA
11	52.020	0.711	NA	NA
12	51.510	0.746	NA	NA
13	52.140	0.725	NA	NA
14	52.920	0.683	NA	NA
15	53.120	0.661	NA	NA
16	54.570	0.683	NA	NA
17	54.100	0.674	NA	NA
18	53.670	0.710	NA	NA
19	55.150	0.687	NA	NA
20	55.220	0.650	NA	NA
21	55.510	0.645	NA	NA
22	54.230	0.681	NA	NA
23	54.670	0.627	NA	NA
24	55.080	0.684	NA	NA
25	55.000	0.647	NA	NA
26	56.130	0.643	NA	NA
27	56.330	0.639	NA	NA
28	54.470	0.689	NA	NA
29	56.180	0.674	NA	NA
30	54.880	0.696	NA	NA
31	56.310	0.631	NA	NA
32	57.290	0.572	NA	NA
33	56.990	0.558	NA	NA
34	57.530	0.640	NA	NA
35	57.910	0.595	NA	NA
36	57.660	0.643	NA	NA
37	55.800	0.673	NA	NA
38	54.510	0.654	NA	NA
39	56.330	0.604	NA	NA
40	55.800	0.627	NA	NA
41	56.020	0.617	NA	NA
42	56.700	0.610	NA	NA
43	58.060	0.627	NA	NA
44	58.160	0.534	NA	NA
45	58.440	0.608	NA	NA
46	58.220	0.601	NA	NA
47	58.990	0.548	NA	NA
48	59.160	0.608	NA	NA
49	59.200	0.616	NA	NA
