Epoch	Test Accuracy	Min Index	Selected Indices
0	39.500	1.772	NA	NA
1	44.400	1.336	NA	NA
2	46.800	1.172	NA	NA
3	48.060	1.100	NA	NA
4	49.170	1.079	NA	NA
5	50.030	1.012	NA	NA
6	50.640	1.022	NA	NA
7	51.220	0.972	NA	NA
8	51.610	0.974	NA	NA
9	52.070	0.936	NA	NA
10	52.430	0.912	NA	NA
11	52.770	0.929	NA	NA
12	53.260	0.902	NA	NA
13	53.510	0.884	NA	NA
14	53.710	0.888	NA	NA
15	53.890	0.857	NA	NA
16	54.040	0.855	NA	NA
17	54.280	0.870	NA	NA
18	54.420	0.861	NA	NA
19	54.490	0.844	NA	NA
20	54.700	0.867	NA	NA
21	54.690	0.844	NA	NA
22	54.840	0.833	NA	NA
23	54.880	0.830	NA	NA
24	54.990	0.816	NA	NA
25	55.080	0.845	NA	NA
26	55.160	0.835	NA	NA
27	55.250	0.825	NA	NA
28	55.300	0.813	NA	NA
29	55.420	0.807	NA	NA
30	55.530	0.801	NA	NA
31	55.630	0.789	NA	NA
32	55.720	0.789	NA	NA
33	55.730	0.793	NA	NA
34	55.800	0.793	NA	NA
35	55.800	0.772	NA	NA
36	55.890	0.783	NA	NA
37	55.930	0.801	NA	NA
38	56.070	0.786	NA	NA
39	56.100	0.772	NA	NA
40	56.110	0.773	NA	NA
41	56.230	0.776	NA	NA
42	56.270	0.751	NA	NA
43	56.350	0.762	NA	NA
44	56.410	0.756	NA	NA
45	56.480	0.771	NA	NA
46	56.460	0.774	NA	NA
47	56.570	0.757	NA	NA
48	56.660	0.783	NA	NA
49	56.700	0.765	NA	NA
