Epoch	Test Accuracy	Min Index	Selected Indices
0	36.030	1.405	NA	NA
1	38.320	0.925	NA	NA
2	41.360	0.975	NA	NA
3	43.490	0.820	NA	NA
4	47.130	0.842	NA	NA
5	46.990	0.761	NA	NA
6	49.130	0.693	NA	NA
7	49.500	0.698	NA	NA
8	51.180	0.626	NA	NA
9	51.910	0.654	NA	NA
10	50.930	0.627	7	7
11	49.980	0.605	18	18
12	49.090	0.642	10	10
13	48.060	0.622	20	20
14	46.860	0.676	10	10
15	45.430	0.676	7	7
16	44.030	0.676	19	19
17	48.350	0.622	12	9
18	47.270	0.682	13	13
19	48.250	0.674	0	19
20	47.290	0.693	9	9
21	46.020	0.709	17	17
22	44.910	0.681	13	13
23	43.640	0.740	21	21
24	42.330	0.722	8	8
25	40.840	0.728	18	18
26	44.140	0.794	14	6
27	45.030	0.760	3	7
28	45.360	0.709	3	19
29	44.310	0.791	20	20
30	43.170	0.781	21	21
31	42.220	0.779	12	12
32	40.630	0.811	11	11
33	38.830	0.855	15	15
34	36.890	0.872	21	21
35	34.590	0.925	9	9
36	32.440	0.925	15	15
37	39.680	0.896	5	2
38	38.470	0.914	3	3
39	36.890	0.920	0	0
40	34.910	0.946	10	10
41	33.080	1.017	16	16
42	30.700	1.016	6	6
43	28.500	1.048	20	20
44	36.150	1.049	1	2
45	34.300	1.014	14	14
46	35.990	0.964	9	8
47	34.220	1.016	17	17
48	32.470	1.028	11	11
49	34.580	1.065	16	22
