Epoch	Test Accuracy	Min Index	Selected Indices
0	36.960	1.380	NA	NA
1	42.040	0.959	NA	NA
2	46.650	0.829	NA	NA
3	47.150	0.723	NA	NA
4	48.560	0.680	NA	NA
5	51.220	0.681	NA	NA
6	51.100	0.634	NA	NA
7	52.200	0.599	NA	NA
8	52.560	0.568	NA	NA
9	52.470	0.535	NA	NA
10	51.890	0.598	4	4,14,24
11	51.340	0.575	5	5,22,12
12	50.500	0.613	11	23,11,13
13	51.240	0.599	14	16,3,17
14	50.390	0.640	2	3,2,23
15	50.810	0.577	5	14,8,1
16	50.060	0.625	6	21,20,6
17	49.260	0.654	7	10,7,9
18	48.260	0.669	5	24,6,5
19	47.300	0.628	4	4,6,11
20	48.710	0.630	2	11,20,13
21	47.810	0.669	6	6,12,14
22	46.630	0.672	8	17,8,12
23	45.590	0.703	3	5,20,3
24	47.010	0.714	6	5,0,19
25	47.580	0.703	11	12,4,24
26	47.960	0.691	8	18,5,6
27	46.800	0.694	0	5,0,21
28	45.800	0.695	7	7,14,20
29	46.410	0.705	5	12,4,19
30	47.000	0.683	13	17,24,1
31	45.780	0.733	7	19,7,22
32	44.800	0.775	16	19,24,16
33	43.460	0.713	9	22,9,18
34	41.960	0.794	10	10,16,21
35	40.290	0.837	10	10,17,11
36	38.780	0.864	12	15,12,24
37	42.400	0.844	18	1,3,9
38	43.250	0.792	3	20,13,8
39	42.060	0.833	7	7,22,13
40	40.360	0.860	15	24,16,15
41	38.770	0.872	4	18,8,4
42	36.690	0.904	1	1,21,18
43	34.750	0.881	1	10,5,1
44	32.670	0.986	8	24,8,22
45	30.170	0.996	1	22,3,1
46	27.740	0.997	7	19,7,9
47	24.890	1.060	6	16,19,6
48	22.300	1.084	18	20,23,18
49	19.640	1.154	10	11,10,14
