Epoch	Test Accuracy	Min Index	Selected Indices
0	34.400	1.749	NA	NA
1	37.450	1.148	NA	NA
2	40.090	1.231	NA	NA
3	44.380	1.022	NA	NA
4	45.340	0.895	NA	NA
5	45.720	0.888	NA	NA
6	46.830	0.898	NA	NA
7	48.320	0.968	NA	NA
8	48.620	0.826	NA	NA
9	48.730	0.804	NA	NA
10	49.880	0.818	NA	NA
11	49.000	0.866	NA	NA
12	50.850	0.791	NA	NA
13	49.320	0.756	NA	NA
14	52.380	0.746	NA	NA
15	52.530	0.700	NA	NA
16	52.790	0.671	NA	NA
17	53.830	0.722	NA	NA
18	53.830	0.633	NA	NA
19	53.880	0.662	NA	NA
20	53.900	0.681	NA	NA
21	53.930	0.672	NA	NA
22	53.850	0.676	NA	NA
23	52.960	0.676	NA	NA
24	51.960	0.732	NA	NA
25	52.350	0.643	NA	NA
26	52.630	0.609	NA	NA
27	54.710	0.681	NA	NA
28	54.840	0.673	NA	NA
29	56.080	0.622	NA	NA
30	55.590	0.666	NA	NA
31	54.500	0.716	NA	NA
32	56.270	0.601	NA	NA
33	56.680	0.630	NA	NA
34	55.420	0.682	NA	NA
35	55.750	0.603	NA	NA
36	56.900	0.648	NA	NA
37	57.080	0.645	NA	NA
38	57.030	0.621	NA	NA
39	56.990	0.618	NA	NA
40	56.950	0.633	NA	NA
41	57.700	0.658	NA	NA
42	56.730	0.645	NA	NA
43	56.710	0.611	NA	NA
44	56.690	0.640	NA	NA
45	57.670	0.663	NA	NA
46	57.680	0.650	NA	NA
47	58.240	0.652	NA	NA
48	58.200	0.664	NA	NA
49	55.230	0.665	NA	NA
