Epoch	Test Accuracy	Min Index	Selected Indices
0	39.100	1.747	NA	NA
1	43.410	1.210	NA	NA
2	46.390	1.014	NA	NA
3	48.070	0.891	NA	NA
4	49.260	0.887	NA	NA
5	49.980	0.789	NA	NA
6	50.050	0.799	NA	NA
7	50.720	0.854	NA	NA
8	51.730	0.769	NA	NA
9	51.460	0.760	NA	NA
10	39.420	0.775	1	7,18,2,20,5,24,22,1,15,21,13
11	21.140	0.888	0	5,23,4,9,19,0,12,18,10,17,21
12	11.090	1.204	2	15,19,3,21,11,4,9,14,2,13,5
13	7.830	1.813	2	3,15,14,2,16,4,23,18,21,20,13
14	6.240	2.623	0	17,9,2,0,8,22,12,7,16,15,23
15	6.360	3.246	2	15,23,2,8,6,10,24,13,21,4,9
16	7.410	4.248	0	11,1,10,3,17,23,8,0,24,4,18
17	9.980	6.945	6	18,15,6,23,22,21,11,19,7,14,10
18	19.750	11.363	20	22,10,6,4,15,3,11,2,23,8,17
19	13.170	2.528	0	9,11,22,19,0,7,8,21,6,4,23
20	11.030	3.173	2	12,7,19,3,2,16,14,9,6,17,8
21	10.190	4.224	3	20,4,11,23,3,22,24,17,10,13,6
22	7.440	6.021	0	13,6,22,0,9,5,12,7,20,16,4
23	19.170	7.919	23	5,3,4,17,15,13,12,9,21,22,19
24	12.230	2.708	4	16,23,13,8,4,10,17,7,21,15,6
25	9.530	3.407	1	7,8,15,11,18,9,1,5,21,16,3
26	8.250	4.527	1	22,10,3,5,15,8,20,23,21,1,18
27	7.970	6.752	0	7,23,3,5,14,18,6,9,0,15,21
28	7.770	9.359	0	21,5,2,23,17,20,1,22,0,19,4
29	7.870	14.225	1	15,24,23,4,20,10,5,1,9,22,11
30	13.260	31.112	23	9,20,21,22,1,0,15,11,2,8,13
31	9.340	3.596	0	1,9,8,10,20,12,5,24,18,0,13
32	7.540	4.826	0	19,2,7,11,0,9,18,24,12,5,17
33	6.520	7.316	0	8,3,2,7,11,19,4,13,20,0,24
34	5.440	12.131	0	13,18,9,8,11,10,15,24,21,0,5
35	6.370	19.416	0	22,17,21,11,0,19,1,20,12,24,18
36	7.190	32.109	2	23,20,2,19,14,21,15,24,3,11,7
37	14.480	60.415	21	18,11,19,6,24,10,22,9,0,4,1
38	12.440	8.527	4	4,24,13,18,10,20,6,9,21,12,5
39	10.940	14.760	0	16,19,5,0,20,18,7,14,3,17,9
40	10.010	26.715	0	5,21,18,19,20,1,2,9,22,0,16
41	15.740	49.451	10	14,20,21,1,11,18,23,2,9,8,4
42	13.710	15.030	4	19,11,22,18,17,7,12,4,10,23,24
43	12.450	28.988	1	17,18,20,1,8,6,3,11,15,5,24
44	15.750	52.094	5	7,3,15,10,18,21,20,12,14,16,22
45	15.020	23.107	1	19,23,2,13,11,24,22,14,8,1,4
46	14.030	37.372	0	9,13,8,17,0,20,15,18,3,5,2
47	11.950	58.094	1	23,20,15,1,11,4,3,19,9,7,18
48	10.430	88.966	2	17,20,2,22,24,12,5,10,18,7,15
49	14.320	122.691	10	6,5,7,22,21,3,14,2,24,17,4
