Epoch	Test Accuracy	Min Index	Selected Indices
0	31.910	1.792	NA	NA
1	41.590	1.220	NA	NA
2	42.420	1.006	NA	NA
3	46.230	1.064	NA	NA
4	46.750	0.893	NA	NA
5	45.970	0.944	NA	NA
6	47.840	0.902	NA	NA
7	48.340	0.797	NA	NA
8	48.350	0.767	NA	NA
9	48.410	0.795	NA	NA
10	36.670	0.837	3	3,11,4,20,16,12,6,14,9,24,10
11	17.910	1.073	1	4,20,13,17,23,3,24,5,6,1,8
12	9.440	1.394	1	5,19,7,1,8,10,6,22,20,15,3
13	8.290	2.003	1	19,17,1,24,6,7,23,10,20,15,3
14	8.460	2.767	1	2,4,6,11,15,16,21,3,24,17,1
15	8.540	3.324	1	2,1,5,4,9,15,19,17,11,18,20
16	8.470	4.124	4	12,20,18,4,13,10,11,14,24,21,6
17	8.790	6.217	1	2,4,11,17,15,20,16,22,18,1,19
18	18.250	10.767	21	1,4,9,17,6,2,8,18,0,12,19
19	12.780	2.250	1	1,16,7,17,9,12,3,24,8,15,21
20	10.140	2.911	0	17,0,19,20,12,8,23,7,2,16,6
21	9.150	3.991	1	5,2,17,8,13,16,1,12,24,20,3
22	9.440	5.027	8	17,22,19,8,20,15,21,24,18,10,9
23	10.190	7.443	2	15,19,4,20,2,9,12,21,22,6,10
24	16.070	15.533	0	19,4,9,22,5,20,8,18,16,10,15
25	12.660	2.921	0	17,7,2,18,21,20,9,12,13,0,15
26	10.950	3.458	3	12,10,23,20,6,21,3,14,4,24,11
27	9.980	4.457	0	1,2,12,9,0,13,20,6,3,23,11
28	9.640	6.367	1	4,22,1,12,18,15,5,3,17,24,19
29	14.920	9.735	1	15,14,24,22,2,20,17,5,13,18,16
30	11.710	3.321	0	20,6,11,2,16,0,9,15,21,10,14
31	9.110	4.376	0	6,12,1,14,5,0,16,7,13,17,23
32	7.160	6.416	1	13,7,18,10,3,5,1,19,21,2,23
33	6.540	9.237	1	8,9,21,7,4,13,17,14,10,1,11
34	6.780	12.664	2	10,2,6,13,14,18,11,12,21,19,9
35	7.740	18.318	1	2,17,10,16,1,20,19,6,3,7,13
36	17.050	33.978	4	15,1,16,0,6,9,24,23,21,10,17
37	14.660	5.156	0	12,17,9,13,22,16,18,0,4,14,1
38	12.710	8.683	1	18,2,4,14,21,17,20,8,1,5,15
39	9.550	15.935	1	24,14,6,21,20,4,1,5,17,9,18
40	14.420	28.756	3	17,2,10,7,21,14,6,9,15,4,19
41	12.510	9.428	1	1,9,24,7,14,19,17,13,21,6,12
42	11.320	17.203	0	11,9,10,15,22,0,18,5,4,21,6
43	10.720	29.915	0	15,21,1,22,17,10,3,23,18,0,20
44	14.420	45.936	20	12,13,11,10,0,8,5,4,16,6,23
45	15.040	16.254	20	10,17,13,23,3,21,5,4,15,22,2
46	13.100	7.344	0	6,12,11,7,1,0,14,17,23,3,4
47	12.390	11.754	1	24,14,2,1,4,17,15,18,8,23,5
48	12.030	18.981	0	24,4,17,2,23,22,3,21,18,10,0
49	10.970	31.416	1	1,12,23,22,2,16,13,24,7,21,8
