Epoch	Test Accuracy	Min Index	Selected Indices
0	33.200	1.747	NA	NA
1	42.690	1.214	NA	NA
2	45.250	1.044	NA	NA
3	45.940	0.912	NA	NA
4	46.630	0.926	NA	NA
5	34.080	0.914	2	5,15,12,3,22,17,4,6,13,19,2
6	17.010	1.009	1	10,21,1,20,17,7,22,13,23,9,16
7	8.600	1.424	5	19,21,7,23,9,20,24,14,15,5,13
8	9.830	2.134	0	12,22,13,14,10,6,16,0,8,23,1
9	10.000	2.816	2	22,17,13,12,6,11,2,8,21,15,16
10	10.000	3.368	0	9,22,24,23,5,1,10,0,4,7,17
11	10.000	4.619	0	1,19,20,9,0,8,18,5,3,11,22
12	19.640	7.620	7	8,6,17,2,0,9,1,11,15,10,23
13	11.820	2.408	1	12,1,17,16,8,21,3,9,10,22,2
14	9.550	2.919	1	5,19,23,1,14,6,4,3,20,17,8
15	9.100	3.735	1	17,18,10,9,24,4,22,2,14,23,1
16	9.780	4.661	3	10,6,3,22,8,23,21,13,5,20,9
17	10.010	6.134	0	17,9,2,18,13,6,0,19,15,21,10
18	13.110	9.644	22	19,10,1,18,0,3,6,2,7,13,24
19	11.190	2.879	0	6,19,0,22,23,21,1,8,10,7,16
20	10.610	3.415	2	17,22,20,23,15,16,5,11,13,24,2
21	9.790	4.461	1	21,14,12,20,16,5,4,9,1,13,3
22	8.810	6.257	1	21,8,5,13,22,20,9,1,24,23,14
23	8.160	8.880	2	5,22,6,2,13,14,17,11,16,19,10
24	8.400	12.954	0	0,16,3,6,14,8,1,2,21,9,18
25	14.840	23.870	14	20,1,4,0,11,2,13,6,10,8,3
26	10.860	3.593	0	9,19,18,14,23,7,15,8,12,6,0
27	10.060	4.931	0	0,22,5,4,16,10,17,9,21,11,8
28	9.480	7.914	0	5,2,13,0,12,14,18,11,6,16,20
29	12.470	14.302	3	13,22,7,14,21,1,24,0,2,4,8
30	10.490	5.045	0	10,9,0,18,21,4,7,19,20,23,1
31	9.410	8.080	1	18,22,10,15,24,21,1,20,4,17,3
32	8.880	12.894	0	16,21,17,13,1,0,11,2,4,22,5
33	9.070	20.171	0	21,0,5,18,4,14,20,13,22,3,7
34	11.850	30.478	19	16,6,1,17,23,24,15,21,9,18,13
35	10.720	8.365	0	10,0,2,11,4,14,9,13,7,15,5
36	10.180	15.639	3	19,6,4,8,5,3,12,22,14,13,11
37	11.500	28.680	6	9,2,20,7,8,3,14,22,24,10,11
38	10.750	12.011	0	17,13,22,16,0,20,3,9,19,7,11
39	10.390	19.964	2	21,20,6,3,2,4,12,17,16,15,23
40	9.860	30.010	4	15,8,22,13,20,16,21,10,18,4,24
41	9.920	44.730	0	2,9,6,20,22,5,7,21,0,16,1
42	11.940	58.822	11	4,16,5,20,14,8,23,18,10,12,2
43	10.010	14.110	5	15,19,5,24,14,22,16,13,6,23,17
44	11.890	28.727	20	0,24,17,11,6,16,23,15,8,19,14
45	11.440	12.509	1	24,20,13,4,2,6,18,16,1,12,11
46	10.760	19.809	0	19,11,17,18,3,6,4,13,0,8,10
47	12.190	31.331	18	13,24,15,0,22,23,10,14,12,3,8
48	11.320	18.551	0	23,11,9,19,13,17,22,10,0,12,1
49	11.160	28.710	1	22,10,14,18,2,9,1,8,5,24,16
