Epoch	Test Accuracy	Min Index	Selected Indices
0	35.990	1.768	NA	NA
1	41.630	1.222	NA	NA
2	43.280	1.029	NA	NA
3	44.450	0.974	NA	NA
4	46.830	1.018	NA	NA
5	46.660	0.885	NA	NA
6	47.090	0.914	NA	NA
7	48.370	0.826	NA	NA
8	48.950	0.771	NA	NA
9	49.020	0.791	NA	NA
10	22.190	0.806	2	14,8,17,13,7,15,20,11,12,9,2
11	8.240	1.169	0	10,7,14,23,24,19,0,8,20,6,9
12	8.690	2.149	3	14,19,7,10,3,20,17,24,13,6,12
13	8.390	2.947	0	2,17,19,20,8,7,0,6,18,22,11
14	21.160	4.507	1	12,0,15,2,18,23,6,17,20,10,24
15	10.990	2.172	0	2,22,13,5,8,6,19,24,10,17,0
16	9.640	3.275	0	6,24,0,14,18,4,15,9,11,16,13
17	17.900	5.055	17	9,5,12,3,4,1,15,22,11,13,21
18	11.440	2.974	0	0,10,17,9,14,4,19,2,22,6,20
19	10.320	4.487	0	12,20,13,19,4,10,14,0,16,15,5
20	14.880	6.971	2	9,7,15,19,14,4,3,10,6,16,12
21	9.830	3.094	0	18,11,6,5,1,0,16,10,19,7,23
22	15.680	5.216	22	5,15,3,11,7,21,24,16,20,1,12
23	10.300	3.582	2	16,14,23,9,2,22,15,8,12,21,11
24	14.760	5.559	14	3,13,1,23,12,0,24,16,9,4,2
25	9.820	3.920	1	1,18,11,13,12,2,8,6,3,19,16
26	9.500	5.989	0	4,23,19,9,0,14,3,22,8,15,1
27	13.230	10.441	1	16,17,8,15,6,22,0,7,3,14,9
28	11.030	4.729	0	8,19,2,1,22,24,17,0,10,6,20
29	15.330	9.583	5	6,8,1,11,2,24,10,4,3,15,21
30	14.010	5.628	7	10,1,2,17,9,16,21,14,4,18,0
31	10.700	3.962	0	6,4,1,18,2,12,9,19,0,15,10
32	13.990	6.787	7	10,21,19,14,16,12,20,2,24,13,8
33	9.860	4.781	2	10,20,2,6,4,13,24,14,9,15,17
34	15.620	7.728	7	17,5,3,24,0,6,10,19,2,4,18
35	13.650	5.434	0	19,2,13,12,0,3,20,24,16,22,4
36	14.160	9.152	4	3,14,5,9,17,13,10,24,22,8,6
37	12.480	6.040	0	18,16,5,0,4,12,9,1,20,24,2
38	15.040	10.558	16	22,1,2,13,19,18,11,10,0,6,4
39	12.410	6.927	0	0,11,7,16,3,22,12,5,6,2,15
40	14.180	11.656	4	9,8,11,13,7,0,5,22,20,21,19
41	12.860	8.285	0	21,0,12,8,13,14,23,11,20,1,16
42	14.900	13.512	16	0,8,12,1,6,3,14,5,24,22,4
43	13.600	8.946	0	17,8,0,1,3,18,5,11,20,12,19
44	14.150	15.388	19	9,14,13,18,21,16,6,20,15,10,3
45	14.530	10.284	15	1,13,16,5,4,9,14,7,22,11,24
46	12.700	7.757	1	23,17,1,8,16,20,4,12,2,6,11
47	14.370	13.295	15	16,5,12,19,22,13,23,10,14,21,2
48	12.230	10.207	0	16,23,1,20,0,12,14,24,21,8,3
49	13.560	16.514	18	0,3,20,10,22,15,14,4,23,1,16
