Epoch	Test Accuracy	Min Index	Selected Indices
0	31.250	1.749	NA	NA
1	39.200	1.427	NA	NA
2	44.260	1.243	NA	NA
3	46.040	1.101	NA	NA
4	48.020	1.042	NA	NA
5	48.510	0.973	NA	NA
6	48.450	0.976	NA	NA
7	49.210	1.038	NA	NA
8	48.870	0.998	NA	NA
9	48.760	0.933	NA	NA
10	49.400	0.976	NA	NA
11	51.070	0.928	NA	NA
12	52.330	1.000	NA	NA
13	51.290	0.792	NA	NA
14	53.130	0.878	NA	NA
15	53.710	0.759	NA	NA
16	54.280	0.717	NA	NA
17	54.050	0.692	NA	NA
18	53.780	0.747	NA	NA
19	54.620	0.837	NA	NA
20	54.820	0.667	NA	NA
21	54.700	0.780	NA	NA
22	54.180	0.725	NA	NA
23	54.510	0.730	NA	NA
24	54.690	0.703	NA	NA
25	54.820	0.730	NA	NA
26	55.110	0.710	NA	NA
27	55.680	0.794	NA	NA
28	55.660	0.738	NA	NA
29	56.000	0.702	NA	NA
30	56.000	0.721	NA	NA
31	55.640	0.725	NA	NA
32	56.040	0.680	NA	NA
33	55.830	0.693	NA	NA
34	56.120	0.740	NA	NA
35	55.750	0.767	NA	NA
36	55.790	0.683	NA	NA
37	55.710	0.740	NA	NA
38	55.630	0.732	NA	NA
39	55.690	0.696	NA	NA
40	55.760	0.702	NA	NA
41	55.550	0.646	NA	NA
42	56.050	0.706	NA	NA
43	55.670	0.640	NA	NA
44	56.500	0.786	NA	NA
45	56.760	0.703	NA	NA
46	56.520	0.792	NA	NA
47	56.300	0.760	NA	NA
48	56.190	0.663	NA	NA
49	56.120	0.683	NA	NA
