Epoch	Test Accuracy	Min Index	Selected Indices
0	36.010	1.822	NA	NA
1	41.510	1.207	NA	NA
2	43.060	1.011	NA	NA
3	44.430	1.037	NA	NA
4	45.730	0.867	NA	NA
5	48.640	0.952	NA	NA
6	49.650	0.873	NA	NA
7	51.440	0.816	NA	NA
8	51.890	0.728	NA	NA
9	51.900	0.705	NA	NA
10	50.670	0.743	NA	NA
11	53.240	0.700	NA	NA
12	53.020	0.684	NA	NA
13	52.940	0.706	NA	NA
14	52.930	0.745	NA	NA
15	52.980	0.698	NA	NA
16	53.580	0.731	NA	NA
17	53.730	0.730	NA	NA
18	53.800	0.763	NA	NA
19	53.840	0.767	NA	NA
20	50.300	0.777	NA	NA
21	51.900	0.761	NA	NA
22	51.790	0.662	NA	NA
23	53.380	0.723	NA	NA
24	53.600	0.700	NA	NA
25	53.700	0.662	NA	NA
26	53.780	0.753	NA	NA
27	53.710	0.731	NA	NA
28	54.860	0.738	NA	NA
29	53.460	0.773	NA	NA
30	54.960	0.680	NA	NA
31	53.540	0.715	NA	NA
32	53.870	0.606	NA	NA
33	55.470	0.629	NA	NA
34	55.630	0.599	NA	NA
35	54.660	0.684	NA	NA
36	55.840	0.604	NA	NA
37	56.620	0.635	NA	NA
38	56.770	0.598	NA	NA
39	56.830	0.629	NA	NA
40	54.140	0.699	NA	NA
41	56.120	0.593	NA	NA
42	57.040	0.627	NA	NA
43	57.260	0.577	NA	NA
44	55.890	0.667	NA	NA
45	56.290	0.578	NA	NA
46	56.480	0.621	NA	NA
47	57.090	0.635	NA	NA
48	58.700	0.612	NA	NA
49	58.620	0.584	NA	NA
