Epoch	Test Accuracy	Min Index	Selected Indices
0	33.690	1.389	NA	NA
1	40.570	0.976	NA	NA
2	44.750	0.829	NA	NA
3	46.790	0.734	NA	NA
4	48.950	0.697	NA	NA
5	49.000	0.620	NA	NA
6	49.050	0.628	NA	NA
7	49.660	0.666	NA	NA
8	50.900	0.615	NA	NA
9	51.860	0.594	NA	NA
10	51.990	0.556	NA	NA
11	51.980	0.617	NA	NA
12	52.110	0.552	NA	NA
13	52.660	0.579	NA	NA
14	54.340	0.557	NA	NA
15	54.370	0.495	NA	NA
16	53.400	0.544	NA	NA
17	53.470	0.581	NA	NA
18	53.500	0.583	NA	NA
19	53.730	0.494	NA	NA
20	52.960	0.585	4	6,18,12,22,4,17,8,15,21,24,5
21	52.150	0.574	0	23,12,13,18,19,14,3,0,7,1,15
22	51.280	0.586	3	8,6,24,4,3,22,7,10,20,19,13
23	50.170	0.599	0	22,20,19,24,0,9,15,7,6,17,13
24	48.740	0.638	2	21,8,11,20,22,17,16,2,5,24,14
25	47.590	0.626	0	0,16,17,12,24,23,10,5,19,3,7
26	46.270	0.664	0	15,2,7,12,1,22,6,0,5,17,21
27	44.790	0.648	0	2,3,23,6,18,21,0,20,14,15,24
28	42.670	0.671	1	6,7,18,19,1,11,5,21,9,12,8
29	40.490	0.701	2	2,4,12,13,22,21,7,17,9,24,3
30	37.750	0.711	1	21,9,8,1,13,16,17,5,22,4,15
31	35.140	0.720	0	14,8,16,22,6,7,20,1,21,4,0
32	31.820	0.766	0	4,21,19,11,14,9,23,2,13,0,7
33	28.730	0.805	6	8,23,6,19,16,15,12,22,7,20,18
34	25.170	0.789	2	16,20,4,12,23,22,19,10,8,2,14
35	21.710	0.791	1	15,16,1,11,18,22,10,14,13,21,24
36	18.380	0.866	0	21,11,13,0,4,1,10,5,3,22,24
37	15.660	0.868	0	22,17,0,12,13,9,20,24,1,18,11
38	13.560	0.893	1	14,5,21,1,15,3,16,9,11,6,7
39	12.190	0.981	3	15,23,6,13,21,5,9,12,3,16,7
40	11.450	1.031	0	14,13,16,5,8,17,0,6,4,11,15
41	10.940	1.050	0	17,6,18,23,3,24,16,20,19,0,1
42	10.530	1.187	2	24,15,20,17,21,12,2,14,16,4,8
43	10.320	1.200	2	23,21,5,2,16,24,17,14,15,6,18
44	10.110	1.292	3	12,10,3,14,9,17,13,19,24,6,22
45	10.060	1.357	1	19,5,2,13,21,7,12,22,3,10,1
46	10.010	1.506	0	12,3,15,6,19,13,18,21,20,11,0
47	9.990	1.601	1	14,9,17,1,11,7,21,20,2,8,16
48	9.930	1.632	2	3,10,11,5,22,2,20,23,12,17,19
49	9.940	1.781	0	20,3,0,17,14,2,19,4,9,21,24
