Epoch	Test Accuracy	Min Index	Selected Indices
0	33.610	1.385	NA	NA
1	31.580	1.003	0	10,4,24,1,3,15,19,0,17,7,23
2	29.660	1.026	1	1,21,7,19,15,14,22,10,6,5,20
3	27.450	1.051	4	4,14,10,23,18,5,9,8,7,11,20
4	25.460	1.096	1	15,13,20,11,5,8,2,23,3,1,7
5	23.300	1.132	0	8,2,1,23,10,0,22,6,19,16,7
6	21.300	1.152	3	11,5,12,14,20,4,24,22,15,9,3
7	19.420	1.213	0	14,4,22,5,0,10,3,13,8,2,11
8	17.520	1.264	6	6,15,17,16,13,22,21,7,19,14,12
9	15.760	1.272	1	18,17,24,6,9,4,12,20,1,3,10
10	14.070	1.281	3	21,10,13,5,12,6,14,3,19,4,24
11	12.350	1.358	0	17,18,2,12,1,5,19,14,3,0,8
12	11.100	1.475	0	6,10,22,19,0,1,4,3,23,13,14
13	10.090	1.534	0	14,23,3,10,9,2,0,6,18,17,4
14	9.510	1.534	2	19,7,20,3,22,8,23,24,15,2,17
15	9.110	1.605	1	11,1,3,20,23,15,5,8,2,18,16
16	8.930	1.697	2	7,23,21,18,22,2,16,4,14,15,10
17	8.750	1.743	0	11,4,16,10,17,13,0,18,14,2,15
18	8.670	1.736	1	11,12,22,1,16,3,21,6,20,18,10
19	8.560	1.865	0	9,17,22,16,1,2,7,19,11,20,0
20	8.540	1.857	1	24,7,15,17,19,22,18,14,8,1,3
21	8.440	1.918	5	9,7,22,8,5,11,17,21,10,18,12
22	8.700	2.067	3	3,9,20,5,24,15,6,13,10,8,11
23	8.700	2.103	3	3,18,19,16,20,17,24,21,13,23,14
24	8.870	2.119	1	18,5,7,1,16,2,4,10,23,3,9
25	9.070	2.224	0	6,0,23,22,11,24,20,4,18,10,17
26	9.380	2.312	1	1,15,21,6,24,10,3,16,13,9,2
27	9.660	2.383	3	17,15,4,5,10,22,3,23,24,6,14
28	9.790	2.389	4	23,17,14,16,4,22,5,8,20,6,11
29	9.910	2.533	2	14,2,17,24,13,10,5,12,3,23,18
30	9.960	2.579	1	22,11,12,7,2,1,24,4,10,18,23
31	9.980	2.668	0	12,4,23,15,18,0,10,2,6,11,5
32	9.990	2.752	0	9,8,10,17,18,11,4,0,23,13,5
33	10.000	2.828	5	10,8,12,19,22,18,24,5,16,23,14
34	10.000	2.955	1	8,7,5,17,21,24,16,1,18,9,13
35	10.000	3.058	1	23,3,14,21,18,2,9,24,8,1,7
36	10.000	3.130	3	7,3,15,12,9,11,6,13,18,24,19
37	10.000	3.305	1	1,16,22,4,15,21,23,13,19,20,5
38	10.000	3.489	0	3,15,0,21,7,2,13,22,20,1,14
39	10.000	3.718	0	9,2,10,8,13,21,14,15,18,0,4
40	10.000	3.953	4	10,16,23,9,6,17,22,18,4,19,24
41	10.000	4.183	0	21,18,4,23,11,9,7,5,20,0,14
42	10.000	4.504	2	24,23,8,3,7,4,19,2,10,22,15
43	10.000	4.782	1	22,1,18,15,24,21,10,7,14,19,20
44	10.000	5.090	2	18,16,12,11,15,17,22,5,3,2,7
45	10.000	5.558	1	22,21,5,8,24,15,20,23,7,1,16
46	10.000	5.947	3	16,20,17,24,4,12,3,8,13,11,22
47	10.000	6.507	3	6,15,16,9,11,18,21,12,4,3,8
48	10.000	7.149	1	14,9,1,4,11,21,3,7,22,16,10
49	10.000	7.880	0	22,1,3,14,13,9,0,20,23,24,19
