Epoch	Test Accuracy	Min Index	Selected Indices
0	36.400	1.796	NA	NA
1	41.360	1.218	NA	NA
2	42.360	1.006	NA	NA
3	42.580	1.031	NA	NA
4	42.740	1.040	NA	NA
5	42.610	1.050	NA	NA
6	42.650	1.049	NA	NA
7	42.700	1.053	NA	NA
8	42.630	1.058	NA	NA
9	42.670	1.068	NA	NA
10	42.710	1.073	20	4,14,23,5,12,11,13,16,3,17,1
11	42.760	1.084	20	4,14,23,5,12,11,13,16,3,17,1
12	42.770	1.081	20	4,14,23,5,12,11,13,16,3,17,1
13	42.780	1.084	20	4,14,23,5,12,11,13,16,3,17,1
14	42.780	1.094	20	4,14,23,5,12,11,13,16,3,17,1
15	42.760	1.094	20	4,14,23,5,12,11,13,16,3,17,1
16	42.790	1.087	20	4,14,23,5,12,11,13,16,3,17,1
17	42.760	1.097	20	4,14,23,5,12,11,13,16,3,17,1
18	42.740	1.091	20	4,14,23,5,12,11,13,16,3,17,1
19	42.720	1.099	20	4,14,23,5,12,11,13,16,3,17,1
20	42.750	1.089	20	4,14,23,5,12,11,13,16,3,17,1
21	42.760	1.112	20	4,14,23,5,12,11,13,16,3,17,1
22	42.770	1.094	20	4,14,23,5,12,11,13,16,3,17,1
23	42.760	1.098	20	4,14,23,5,12,11,13,16,3,17,1
24	42.740	1.095	20	4,14,23,5,12,11,13,16,3,17,1
25	42.780	1.096	20	4,14,23,5,12,11,13,16,3,17,1
26	42.790	1.092	20	4,14,23,5,12,11,13,16,3,17,1
27	42.810	1.101	20	4,14,23,5,12,11,13,16,3,17,1
28	42.810	1.102	20	4,14,23,5,12,11,13,16,3,17,1
29	42.840	1.111	20	4,14,23,5,12,11,13,16,3,17,1
30	42.850	1.096	20	4,14,23,5,12,11,13,16,3,17,1
31	42.800	1.116	20	4,14,23,5,12,11,13,16,3,17,1
32	42.810	1.111	20	4,14,23,5,12,11,13,16,3,17,1
33	42.800	1.112	20	4,14,23,5,12,11,13,16,3,17,1
34	42.800	1.105	20	4,14,23,5,12,11,13,16,3,17,1
35	42.820	1.105	20	4,14,23,5,12,11,13,16,3,17,1
36	42.800	1.102	20	4,14,23,5,12,11,13,16,3,17,1
37	42.800	1.115	20	4,14,23,5,12,11,13,16,3,17,1
38	42.780	1.107	20	4,14,23,5,12,11,13,16,3,17,1
39	42.780	1.120	20	4,14,23,5,12,11,13,16,3,17,1
40	42.790	1.109	20	4,14,23,5,12,11,13,16,3,17,1
41	42.780	1.112	20	4,14,23,5,12,11,13,16,3,17,1
42	42.790	1.121	20	4,14,23,5,12,11,13,16,3,17,1
43	42.760	1.129	20	4,14,23,5,12,11,13,16,3,17,1
44	42.740	1.126	20	4,14,23,5,12,11,13,16,3,17,1
45	42.750	1.119	20	4,14,23,5,12,11,13,16,3,17,1
46	42.720	1.122	20	4,14,23,5,12,11,13,16,3,17,1
47	42.720	1.119	20	4,14,23,5,12,11,13,16,3,17,1
48	42.750	1.122	20	4,14,23,5,12,11,13,16,3,17,1
49	42.730	1.117	20	4,14,23,5,12,11,13,16,3,17,1
