Epoch	Test Accuracy	Min Index	Selected Indices
0	33.620	1.754	NA	NA
1	39.180	1.171	NA	NA
2	40.820	1.223	NA	NA
3	46.670	1.050	NA	NA
4	46.210	0.926	NA	NA
5	33.620	0.896	0	6,17,16,3,7,15,10,12,21,0,24
6	18.860	1.054	0	2,19,21,12,0,16,22,7,8,10,4
7	11.090	1.483	1	10,6,9,7,1,22,3,18,15,13,23
8	10.910	2.137	0	2,19,23,0,10,18,17,4,3,20,11
9	9.820	2.758	1	6,17,20,1,10,12,4,3,7,19,18
10	9.440	3.317	2	14,9,24,2,22,23,5,10,19,16,12
11	9.920	4.671	2	14,21,15,10,2,19,4,22,13,5,23
12	18.320	8.277	13	12,15,1,7,9,5,23,4,18,10,8
13	12.700	2.383	2	17,12,16,5,3,2,21,4,6,19,10
14	10.830	3.005	0	10,0,5,1,19,13,4,22,16,3,7
15	9.390	3.902	2	12,4,19,9,8,6,17,7,11,10,2
16	8.140	4.849	3	12,18,5,20,13,3,15,9,4,16,19
17	8.230	6.694	0	3,12,19,0,7,8,4,21,24,22,2
18	14.010	10.824	8	5,12,18,13,4,19,9,6,20,2,21
19	11.830	3.052	2	20,2,8,11,17,4,19,23,22,16,10
20	11.430	3.689	0	21,9,6,1,0,5,3,15,20,13,23
21	11.430	4.816	1	6,21,3,24,23,1,20,18,9,7,17
22	10.840	6.982	0	5,10,16,21,12,17,7,0,15,24,2
23	10.460	10.544	1	23,2,17,1,5,13,11,9,15,10,4
24	13.460	18.973	19	14,11,21,2,13,23,5,20,7,22,8
25	10.710	4.553	2	21,23,18,5,12,8,16,24,10,2,17
26	10.030	6.879	1	10,4,23,20,1,13,18,12,14,15,2
27	11.340	11.694	12	24,13,11,15,9,2,5,21,18,7,4
28	10.390	5.887	1	8,3,21,9,14,17,16,13,1,7,24
29	9.530	8.891	3	15,13,20,3,23,12,16,4,17,24,7
30	11.310	13.827	22	1,12,20,16,23,7,8,10,19,17,9
31	10.770	6.902	2	7,16,20,8,10,19,18,13,2,12,22
32	10.580	10.479	0	6,10,9,11,5,14,13,18,0,17,19
33	10.210	15.748	0	20,1,0,11,10,4,16,3,12,22,13
34	13.240	24.278	18	11,3,7,20,2,19,23,1,9,4,15
35	12.660	10.582	21	11,8,24,14,3,6,20,9,12,2,15
36	11.160	5.538	1	17,7,15,8,21,1,14,9,2,24,18
37	10.440	7.975	1	3,1,23,5,13,6,9,4,14,21,20
38	9.660	12.385	0	11,23,0,20,10,12,4,2,24,3,13
39	9.480	18.736	0	15,3,1,16,7,19,5,0,23,9,20
40	10.920	28.830	20	23,4,24,21,7,18,6,22,8,19,11
41	12.890	14.689	22	18,1,3,11,21,23,5,7,24,0,20
42	12.150	8.918	0	14,5,6,10,18,22,19,16,0,11,20
43	11.650	13.132	0	9,17,12,16,24,18,3,6,0,21,14
44	11.440	19.501	0	0,19,20,22,5,17,13,11,6,24,8
45	11.310	28.225	1	12,22,9,3,5,1,15,6,16,20,4
46	11.430	40.164	22	14,18,2,12,23,19,0,16,1,17,8
47	11.400	20.382	10	13,11,23,19,3,9,6,12,14,15,22
48	10.300	12.017	3	5,8,6,18,19,22,17,21,24,23,3
49	9.270	18.350	0	5,0,22,19,24,16,20,23,4,8,21
