Epoch	Test Accuracy	Min Index	Selected Indices
0	36.560	1.766	NA	NA
1	39.530	1.136	NA	NA
2	45.260	1.195	NA	NA
3	44.720	0.964	NA	NA
4	45.550	0.975	NA	NA
5	48.770	0.884	NA	NA
6	49.200	0.793	NA	NA
7	49.460	0.852	NA	NA
8	51.080	0.750	NA	NA
9	51.420	0.797	NA	NA
10	50.150	0.726	0	8,3,10,21,22,4,6,18,13,14,0
11	49.040	0.756	2	16,12,17,13,22,5,23,2,14,7,3
12	47.880	0.744	3	4,19,6,9,21,17,18,3,11,12,24
13	46.680	0.756	2	19,12,5,9,2,4,11,23,20,15,13
14	45.180	0.729	1	9,1,7,4,23,16,20,19,13,6,17
15	43.580	0.784	0	15,5,16,18,14,23,2,11,8,13,0
16	41.600	0.785	1	7,24,8,12,21,18,11,19,2,1,14
17	39.440	0.787	1	12,13,8,1,2,23,21,16,18,19,6
18	36.810	0.902	4	14,20,6,5,21,17,24,4,11,9,8
19	34.130	0.849	0	7,1,18,16,17,23,22,8,14,0,13
20	31.440	0.889	0	17,23,24,18,7,0,21,20,16,5,12
21	28.750	0.931	2	7,13,6,5,21,2,16,18,23,22,4
22	25.880	1.006	1	15,20,12,4,21,6,1,3,11,9,7
23	22.780	1.036	0	21,13,1,10,23,2,7,9,19,18,0
24	19.870	1.005	5	6,21,7,5,20,19,14,11,17,8,18
25	17.270	1.089	2	5,21,2,17,8,13,23,24,20,11,7
26	14.560	1.129	1	10,19,9,3,1,15,6,12,2,5,13
27	12.370	1.268	0	24,18,14,5,7,9,11,15,12,4,0
28	10.680	1.331	2	23,13,8,15,2,16,3,21,18,14,11
29	9.390	1.355	3	14,13,5,17,10,16,23,22,24,3,9
30	8.290	1.465	2	11,2,3,23,5,4,6,15,24,12,19
31	7.740	1.628	1	18,8,10,2,14,7,9,1,24,4,5
32	7.220	1.668	0	2,4,22,8,12,10,11,16,0,19,1
33	6.880	1.802	0	19,0,16,9,13,11,23,24,20,17,8
34	6.600	1.917	0	23,6,1,19,18,10,8,15,14,20,0
35	6.410	2.015	1	13,14,3,7,18,1,6,17,19,15,8
36	6.500	2.195	1	9,5,24,6,21,15,17,1,3,18,13
37	6.490	2.327	2	7,2,10,23,15,9,18,12,6,8,19
38	6.580	2.422	0	0,17,20,21,11,10,24,6,2,16,9
39	6.580	2.570	0	17,12,22,3,6,16,21,13,1,0,5
40	6.690	2.720	3	11,8,16,3,15,14,23,9,7,20,5
41	6.740	2.864	2	8,11,2,18,13,3,4,17,15,6,24
42	6.770	2.988	0	1,20,21,0,2,3,23,17,19,7,6
43	6.790	3.033	1	22,8,6,7,1,10,4,11,15,2,20
44	6.800	3.176	0	20,7,1,16,3,8,0,15,18,12,4
45	6.870	3.328	2	7,16,19,8,14,4,17,22,11,2,15
46	6.930	3.382	3	10,4,16,19,21,20,9,13,7,3,6
47	6.890	3.501	2	12,23,2,3,15,22,21,20,17,18,24
48	6.830	3.615	2	14,7,17,22,11,2,21,3,10,12,20
49	6.850	3.865	0	11,14,2,19,0,23,20,5,12,24,1
