Epoch	Test Accuracy	Min Index	Selected Indices
0	38.220	1.723	NA	NA
1	43.230	1.210	NA	NA
2	43.940	1.019	NA	NA
3	45.080	1.063	NA	NA
4	46.470	0.917	NA	NA
5	34.460	0.906	0	7,18,5,14,24,13,15,17,16,0,6
6	16.900	1.144	1	17,16,22,6,21,24,1,11,2,7,10
7	7.800	1.479	1	19,22,1,24,4,13,15,7,5,9,3
8	6.880	2.086	1	22,3,11,6,1,20,17,23,2,10,12
9	7.210	2.756	3	3,22,18,12,5,24,8,23,14,17,11
10	7.270	3.121	0	13,16,0,11,7,12,14,3,15,22,5
11	7.090	3.995	4	19,17,24,20,12,21,11,16,15,14,4
12	10.740	5.461	1	2,7,10,14,12,5,19,8,4,13,1
13	7.360	9.198	1	5,12,1,15,17,19,16,14,8,11,10
14	20.360	15.679	8	10,5,1,6,16,2,15,22,9,20,3
15	14.180	2.708	1	1,3,4,5,11,13,18,23,14,8,24
16	9.800	3.396	2	5,17,10,4,14,15,6,2,12,3,20
17	9.160	4.443	0	19,21,13,1,9,0,7,2,20,8,5
18	9.040	5.832	2	7,17,16,2,8,23,22,11,15,3,19
19	8.470	8.551	2	14,10,15,2,5,19,12,21,20,7,3
20	18.700	15.931	3	18,21,14,16,0,15,9,1,12,4,22
21	13.240	3.512	1	10,20,7,18,2,14,12,1,13,3,4
22	9.830	4.561	4	19,24,7,20,22,16,8,4,21,23,5
23	9.150	6.507	1	22,15,7,24,23,14,8,9,1,19,16
24	8.690	10.492	0	13,6,7,19,10,22,2,9,0,23,20
25	15.100	19.277	18	19,13,1,2,9,17,15,22,16,7,23
26	12.230	4.160	0	0,22,13,23,11,5,7,4,19,9,14
27	11.290	6.353	0	23,8,2,3,18,6,13,4,21,0,15
28	10.130	10.655	4	13,11,4,19,8,20,12,14,5,7,23
29	13.410	19.062	6	9,8,23,18,13,20,24,15,5,7,10
30	11.080	6.959	0	8,24,22,3,21,19,2,5,0,20,17
31	9.430	12.045	0	13,18,5,6,23,10,17,16,19,21,0
32	8.710	20.735	0	20,0,12,17,6,19,23,13,22,24,16
33	12.100	34.704	9	20,18,21,16,8,17,19,3,6,15,10
34	10.760	9.419	3	22,3,20,4,7,10,23,9,8,17,14
35	10.210	17.739	2	21,18,7,9,22,24,19,14,12,6,2
36	8.330	30.649	3	8,14,11,10,23,12,13,20,3,5,18
37	12.290	53.628	5	14,9,18,20,8,0,22,16,24,7,13
38	15.700	17.260	6	11,18,13,21,16,3,15,10,5,7,24
39	13.440	6.864	0	17,0,21,5,4,8,10,20,6,7,14
40	11.900	11.008	3	12,23,6,4,7,15,3,18,21,20,11
41	9.960	18.926	5	24,12,15,13,18,19,5,23,6,8,22
42	8.430	32.569	5	18,5,10,20,16,8,11,23,21,14,24
43	13.260	54.792	10	18,7,9,14,21,4,16,0,8,6,12
44	12.310	23.795	0	13,24,0,3,7,11,22,2,14,15,5
45	10.850	40.078	1	17,15,22,10,9,23,1,7,14,8,18
46	9.140	61.066	1	1,5,24,13,18,11,22,19,12,4,6
47	12.440	94.110	12	21,3,11,1,5,24,16,17,20,7,2
48	13.590	39.177	5	11,4,2,16,23,12,18,8,21,24,20
49	12.490	19.123	1	22,15,4,9,12,7,1,6,23,24,11
