Epoch	Test Accuracy	Min Index	Selected Indices
0	33.710	1.842	NA	NA
1	43.320	1.217	NA	NA
2	43.800	0.992	NA	NA
3	43.760	1.006	NA	NA
4	43.960	1.011	NA	NA
5	43.980	1.031	NA	NA
6	43.910	1.037	NA	NA
7	43.940	1.037	NA	NA
8	43.960	1.045	NA	NA
9	44.060	1.048	NA	NA
10	44.080	1.060	21	4,14,23,5,12,11,13,16,3,17,1
11	44.160	1.051	21	4,14,23,5,12,11,13,16,3,17,1
12	44.210	1.063	21	4,14,23,5,12,11,13,16,3,17,1
13	44.260	1.059	21	4,14,23,5,12,11,13,16,3,17,1
14	44.280	1.057	21	4,14,23,5,12,11,13,16,3,17,1
15	44.290	1.056	21	4,14,23,5,12,11,13,16,3,17,1
16	44.290	1.065	21	4,14,23,5,12,11,13,16,3,17,1
17	44.310	1.069	21	4,14,23,5,12,11,13,16,3,17,1
18	44.290	1.073	21	4,14,23,5,12,11,13,16,3,17,1
19	44.290	1.067	21	4,14,23,5,12,11,13,16,3,17,1
20	44.330	1.076	21	4,14,23,5,12,11,13,16,3,17,1
21	44.290	1.087	21	4,14,23,5,12,11,13,16,3,17,1
22	44.310	1.076	21	4,14,23,5,12,11,13,16,3,17,1
23	44.330	1.083	21	4,14,23,5,12,11,13,16,3,17,1
24	44.350	1.076	21	4,14,23,5,12,11,13,16,3,17,1
25	44.310	1.077	21	4,14,23,5,12,11,13,16,3,17,1
26	44.270	1.077	21	4,14,23,5,12,11,13,16,3,17,1
27	44.260	1.081	21	4,14,23,5,12,11,13,16,3,17,1
28	44.270	1.085	21	4,14,23,5,12,11,13,16,3,17,1
29	44.270	1.093	21	4,14,23,5,12,11,13,16,3,17,1
30	44.270	1.092	21	4,14,23,5,12,11,13,16,3,17,1
31	44.260	1.096	21	4,14,23,5,12,11,13,16,3,17,1
32	44.270	1.096	21	4,14,23,5,12,11,13,16,3,17,1
33	44.280	1.099	21	4,14,23,5,12,11,13,16,3,17,1
34	44.270	1.092	21	4,14,23,5,12,11,13,16,3,17,1
35	44.280	1.090	21	4,14,23,5,12,11,13,16,3,17,1
36	44.280	1.100	21	4,14,23,5,12,11,13,16,3,17,1
37	44.280	1.087	21	4,14,23,5,12,11,13,16,3,17,1
38	44.300	1.087	21	4,14,23,5,12,11,13,16,3,17,1
39	44.300	1.097	21	4,14,23,5,12,11,13,16,3,17,1
40	44.300	1.091	21	4,14,23,5,12,11,13,16,3,17,1
41	44.300	1.100	21	4,14,23,5,12,11,13,16,3,17,1
42	44.290	1.107	21	4,14,23,5,12,11,13,16,3,17,1
43	44.290	1.101	21	4,14,23,5,12,11,13,16,3,17,1
44	44.290	1.108	21	4,14,23,5,12,11,13,16,3,17,1
45	44.290	1.096	21	4,14,23,5,12,11,13,16,3,17,1
46	44.290	1.100	21	4,14,23,5,12,11,13,16,3,17,1
47	44.280	1.092	21	4,14,23,5,12,11,13,16,3,17,1
48	44.280	1.099	21	4,14,23,5,12,11,13,16,3,17,1
49	44.290	1.105	21	4,14,23,5,12,11,13,16,3,17,1
