Epoch	Test Accuracy	Min Index	Selected Indices
0	36.240	1.749	NA	NA
1	42.250	1.202	NA	NA
2	43.030	0.976	NA	NA
3	43.430	0.910	NA	NA
4	47.600	0.999	NA	NA
5	47.800	0.894	NA	NA
6	47.910	0.793	NA	NA
7	47.930	0.798	NA	NA
8	50.750	0.786	NA	NA
9	50.990	0.710	NA	NA
10	50.080	0.754	4	17,22,4,9,7,6,12,21,23,19,10
11	49.250	0.789	0	1,0,24,22,2,20,5,23,19,6,21
12	49.690	0.819	20	14,17,19,21,5,15,22,10,6,13,7
13	48.650	0.828	0	20,21,10,9,0,2,22,15,4,5,11
14	47.660	0.869	3	23,5,13,15,11,19,21,16,20,3,12
15	46.460	0.816	2	23,5,16,22,6,20,18,11,2,13,3
16	44.920	0.849	0	15,1,22,13,24,2,0,12,19,18,3
17	43.360	0.923	3	8,4,11,3,16,15,19,6,23,18,10
18	41.270	0.914	0	5,0,14,12,11,8,3,15,2,16,23
19	39.510	0.947	1	15,18,4,8,1,19,5,3,11,12,10
20	37.240	0.977	2	15,4,18,23,11,8,3,2,16,13,24
21	34.620	0.945	3	16,7,13,19,4,10,12,14,20,3,6
22	31.730	0.995	3	15,8,12,9,3,18,16,23,4,24,7
23	28.480	1.050	0	23,2,0,1,24,20,19,16,3,7,6
24	25.160	1.054	0	19,17,23,6,9,4,21,0,18,7,2
25	21.970	1.140	2	9,3,16,21,2,17,5,24,4,8,14
26	18.860	1.121	1	8,20,16,10,11,21,1,19,15,12,3
27	16.010	1.248	1	11,21,7,1,22,12,15,18,2,17,3
28	13.650	1.245	0	7,5,0,3,1,10,17,22,11,2,13
29	11.630	1.310	2	8,21,3,4,13,17,7,15,22,2,10
30	10.200	1.352	1	5,12,20,4,9,22,19,1,24,6,21
31	9.540	1.456	0	15,4,18,5,0,16,22,3,13,20,14
32	9.010	1.494	0	13,24,1,19,20,18,22,23,3,0,9
33	8.690	1.563	0	19,1,20,10,18,24,11,0,17,4,13
34	8.450	1.709	0	24,10,20,3,1,11,8,6,23,0,7
35	8.370	1.832	1	19,12,15,14,10,17,1,23,21,5,24
36	8.450	1.802	0	5,12,8,0,23,1,3,6,2,15,22
37	8.530	2.000	1	18,8,6,14,5,16,17,10,1,22,21
38	8.540	2.091	0	2,7,12,22,18,4,8,0,9,3,24
39	8.710	2.207	0	24,3,21,11,22,23,10,2,0,12,16
40	9.000	2.269	2	17,16,21,22,23,3,20,9,15,2,6
41	9.290	2.357	0	5,10,4,22,6,0,8,15,14,24,19
42	9.550	2.492	1	23,18,4,16,3,13,1,17,5,22,6
43	9.830	2.654	0	7,1,13,10,23,3,15,20,0,17,6
44	9.850	2.698	3	5,4,20,9,17,23,3,6,7,16,15
45	9.930	2.791	0	8,21,24,13,4,22,1,12,0,9,2
46	9.980	2.945	0	4,24,17,0,6,8,7,13,2,1,10
47	10.000	3.125	0	3,24,7,0,15,14,22,5,2,23,6
48	10.000	3.188	1	18,3,4,5,13,14,23,24,1,17,15
49	10.000	3.287	4	19,13,11,5,4,20,15,10,24,22,21
