Epoch	Test Accuracy	Min Index	Selected Indices
0	33.940	1.725	NA	NA
1	37.850	1.186	NA	NA
2	37.970	1.204	NA	NA
3	38.130	1.215	NA	NA
4	38.180	1.220	NA	NA
5	38.300	1.242	NA	NA
6	38.300	1.245	NA	NA
7	38.320	1.249	NA	NA
8	38.280	1.247	NA	NA
9	38.310	1.257	NA	NA
10	38.330	1.259	20	4,14,23,5,12,11,13,16,3,17,1
11	38.330	1.274	20	4,14,23,5,12,11,13,16,3,17,1
12	38.390	1.261	20	4,14,23,5,12,11,13,16,3,17,1
13	38.390	1.265	20	4,14,23,5,12,11,13,16,3,17,1
14	38.390	1.261	20	4,14,23,5,12,11,13,16,3,17,1
15	38.390	1.269	20	4,14,23,5,12,11,13,16,3,17,1
16	38.360	1.276	20	4,14,23,5,12,11,13,16,3,17,1
17	38.340	1.264	20	4,14,23,5,12,11,13,16,3,17,1
18	38.350	1.269	20	4,14,23,5,12,11,13,16,3,17,1
19	38.350	1.272	20	4,14,23,5,12,11,13,16,3,17,1
20	38.320	1.271	20	4,14,23,5,12,11,13,16,3,17,1
21	38.320	1.276	20	4,14,23,5,12,11,13,16,3,17,1
22	38.330	1.278	20	4,14,23,5,12,11,13,16,3,17,1
23	38.340	1.273	20	4,14,23,5,12,11,13,16,3,17,1
24	38.320	1.277	20	4,14,23,5,12,11,13,16,3,17,1
25	38.310	1.277	20	4,14,23,5,12,11,13,16,3,17,1
26	38.300	1.284	20	4,14,23,5,12,11,13,16,3,17,1
27	38.330	1.270	20	4,14,23,5,12,11,13,16,3,17,1
28	38.350	1.278	20	4,14,23,5,12,11,13,16,3,17,1
29	38.350	1.282	20	4,14,23,5,12,11,13,16,3,17,1
30	38.340	1.273	20	4,14,23,5,12,11,13,16,3,17,1
31	38.350	1.274	20	4,14,23,5,12,11,13,16,3,17,1
32	38.380	1.280	20	4,14,23,5,12,11,13,16,3,17,1
33	38.390	1.293	20	4,14,23,5,12,11,13,16,3,17,1
34	38.390	1.277	20	4,14,23,5,12,11,13,16,3,17,1
35	38.380	1.286	20	4,14,23,5,12,11,13,16,3,17,1
36	38.380	1.292	20	4,14,23,5,12,11,13,16,3,17,1
37	38.420	1.286	20	4,14,23,5,12,11,13,16,3,17,1
38	38.440	1.293	20	4,14,23,5,12,11,13,16,3,17,1
39	38.450	1.292	20	4,14,23,5,12,11,13,16,3,17,1
40	38.480	1.283	20	4,14,23,5,12,11,13,16,3,17,1
41	38.490	1.281	20	4,14,23,5,12,11,13,16,3,17,1
42	38.500	1.275	20	4,14,23,5,12,11,13,16,3,17,1
43	38.490	1.281	20	4,14,23,5,12,11,13,16,3,17,1
44	38.500	1.292	20	4,14,23,5,12,11,13,16,3,17,1
45	38.510	1.287	20	4,14,23,5,12,11,13,16,3,17,1
46	38.510	1.288	20	4,14,23,5,12,11,13,16,3,17,1
47	38.500	1.281	20	4,14,23,5,12,11,13,16,3,17,1
48	38.520	1.291	20	4,14,23,5,12,11,13,16,3,17,1
49	38.540	1.291	20	4,14,23,5,12,11,13,16,3,17,1
