Epoch	Test Accuracy	Min Index	Selected Indices
0	36.960	1.380	NA	NA
1	42.040	0.959	NA	NA
2	46.650	0.829	NA	NA
3	47.150	0.723	NA	NA
4	48.560	0.680	NA	NA
5	51.220	0.681	NA	NA
6	51.100	0.634	NA	NA
7	52.200	0.599	NA	NA
8	52.560	0.568	NA	NA
9	52.470	0.535	NA	NA
10	51.940	0.598	3	4,14,23,5,12,11,13,16,3
11	51.190	0.576	1	17,3,2,14,8,1,6,10,7
12	50.420	0.618	4	9,6,5,4,23,11,19,13,20
13	49.580	0.600	0	12,14,17,8,24,5,3,19,0
14	48.570	0.653	0	19,12,4,18,5,6,20,0,7
15	50.120	0.588	5	14,20,12,4,19,17,1,7,16
16	49.250	0.633	9	22,9,24,18,10,16,20,17,11
17	48.410	0.664	1	15,12,1,3,9,13,8,7,19
18	47.400	0.677	1	24,16,15,18,8,4,1,10,5
19	46.110	0.632	1	1,8,22,3,24,19,7,9,16
20	48.050	0.639	2	19,6,20,18,11,10,14,0,3
21	46.970	0.675	1	15,6,16,3,19,23,1,12,21
22	45.800	0.685	1	12,21,22,4,19,15,17,1,14
23	44.640	0.709	1	5,1,15,23,6,7,24,3,21
24	43.230	0.729	1	4,6,20,2,3,8,21,12,1
25	45.670	0.743	11	17,13,15,14,10,21,16,6,8
26	44.500	0.712	2	13,4,6,24,2,19,8,12,18
27	43.210	0.729	0	22,3,6,7,1,12,8,0,18
28	41.900	0.742	0	9,1,0,17,24,7,12,22,2
29	43.980	0.757	5	7,9,20,22,21,0,2,11,10
30	44.690	0.723	13	21,14,1,5,2,0,11,17,4
31	43.550	0.763	0	5,22,0,21,23,10,16,12,24
32	42.150	0.819	5	12,24,14,6,21,5,18,17,8
33	40.570	0.753	2	2,20,14,23,4,13,18,16,3
34	39.180	0.834	1	20,9,4,3,18,19,7,1,12
35	37.340	0.889	1	14,13,22,11,2,20,1,24,23
36	35.480	0.910	0	0,18,4,15,3,2,9,20,22
37	33.340	0.895	3	4,17,18,24,5,11,22,12,3
38	30.970	0.886	3	20,15,10,3,23,9,7,11,18
39	28.100	0.964	0	1,0,7,16,3,17,2,4,15
40	25.670	1.019	1	20,1,15,11,16,22,6,19,23
41	23.120	1.036	0	21,16,18,8,0,19,23,22,3
42	20.520	1.080	0	22,5,1,18,7,14,0,3,20
43	18.110	1.072	3	11,10,3,20,9,22,21,18,14
44	15.750	1.208	2	19,6,10,2,5,22,4,23,13
45	13.760	1.223	2	2,24,10,19,6,22,8,4,3
46	12.200	1.246	0	14,0,6,16,5,15,1,17,24
47	10.820	1.342	0	11,0,2,15,1,13,12,4,6
48	9.680	1.381	5	13,5,6,8,21,22,9,12,17
49	8.950	1.473	0	8,10,0,24,7,16,5,1,13
