Epoch	Test Accuracy	Min Index	Selected Indices
0	35.590	1.787	NA	NA
1	43.990	1.193	NA	NA
2	44.830	0.986	NA	NA
3	44.900	1.000	NA	NA
4	43.610	1.078	NA	NA
5	46.110	0.934	NA	NA
6	48.370	0.827	NA	NA
7	48.730	0.795	NA	NA
8	49.160	0.867	NA	NA
9	50.250	0.772	NA	NA
10	49.230	0.768	0	0,11,19,20,14,6,9,21,1,12,4
11	48.060	0.809	2	6,3,16,21,18,22,17,2,23,12,13
12	46.790	0.767	0	16,19,0,24,21,10,11,9,23,15,20
13	45.900	0.799	1	17,20,1,12,11,10,22,8,6,23,5
14	44.310	0.808	0	14,7,17,9,1,5,8,3,10,12,0
15	42.680	0.833	0	11,1,21,5,17,18,23,20,22,0,14
16	40.860	0.905	1	5,16,10,18,19,17,14,2,1,12,13
17	38.470	0.875	0	15,18,13,17,11,0,10,7,16,22,23
18	35.880	0.930	3	18,13,23,7,6,21,22,4,9,3,12
19	33.040	0.936	1	24,7,14,8,21,6,22,9,1,16,20
20	30.520	0.943	0	14,6,21,22,23,24,15,0,17,20,11
21	27.710	1.004	3	18,24,15,6,7,17,12,3,14,4,11
22	24.200	1.013	0	20,13,15,8,24,0,4,6,5,3,22
23	21.130	1.043	0	16,19,24,20,21,22,0,15,18,4,8
24	18.130	1.097	1	12,1,10,4,16,20,7,19,15,13,18
25	15.470	1.180	1	22,8,2,1,20,5,19,3,13,23,10
26	13.380	1.236	0	10,21,4,12,18,7,0,9,14,20,15
27	11.490	1.245	0	7,10,20,22,8,1,11,2,17,19,0
28	10.380	1.332	1	10,1,13,22,9,5,15,2,8,12,23
29	9.550	1.401	2	11,12,5,20,22,21,13,14,2,16,10
30	8.860	1.508	0	16,24,18,5,22,1,7,2,4,14,0
31	8.510	1.511	3	23,3,13,17,14,5,11,20,16,4,10
32	8.350	1.617	2	14,12,11,21,6,13,3,23,19,18,2
33	8.240	1.776	0	0,11,19,16,22,7,17,9,5,23,1
34	8.140	1.806	3	18,20,13,14,15,5,4,19,8,16,3
35	8.330	1.970	4	15,16,20,23,24,10,5,4,22,7,12
36	8.370	2.040	0	0,14,12,19,4,8,10,5,17,18,13
37	8.480	2.110	1	20,8,10,15,13,14,1,23,6,19,9
38	8.500	2.225	1	13,12,24,19,15,1,5,7,17,18,21
39	8.600	2.371	2	18,14,24,2,15,10,23,21,16,3,19
40	8.620	2.551	0	5,10,23,19,13,9,4,6,0,12,24
41	8.610	2.631	1	5,11,13,17,16,10,7,12,23,9,1
42	8.760	2.804	1	6,11,1,16,2,5,14,22,15,7,19
43	8.870	2.888	1	24,21,2,1,5,22,13,10,18,3,23
44	8.980	3.050	2	2,16,10,5,15,9,20,19,17,8,23
45	9.120	3.167	0	8,5,12,7,24,2,0,16,22,3,6
46	9.240	3.314	2	19,10,2,5,8,24,6,13,18,20,21
47	9.420	3.421	1	6,10,20,4,14,19,21,16,1,12,3
48	9.560	3.551	0	6,18,4,5,14,15,17,0,3,24,16
49	9.700	3.715	0	7,5,0,19,12,9,4,21,15,13,1
