Epoch	Test Accuracy	Min Index	Selected Indices
0	35.920	1.455	NA	NA
1	42.020	0.990	NA	NA
2	43.230	0.806	NA	NA
3	45.650	0.852	NA	NA
4	46.720	0.753	NA	NA
5	48.300	0.708	NA	NA
6	51.100	0.664	NA	NA
7	51.560	0.645	NA	NA
8	52.500	0.588	NA	NA
9	52.550	0.557	NA	NA
10	43.210	0.602	4	22,14,8,18,17,13,15,4,20,7,19
11	26.440	0.699	1	5,14,4,1,12,21,10,23,3,20,22
12	14.340	0.960	1	7,21,13,4,14,16,2,18,6,1,24
13	9.780	1.312	0	7,14,21,9,0,6,22,10,5,23,3
14	8.140	2.002	1	9,21,10,2,23,1,12,13,6,17,22
15	7.130	2.522	0	16,11,14,0,15,5,19,20,4,2,23
16	5.810	3.393	0	3,11,19,1,7,21,0,2,23,18,16
17	5.870	4.466	0	20,14,9,21,23,4,18,1,6,0,16
18	22.260	7.746	9	1,19,10,4,6,0,3,13,11,23,8
19	14.670	2.090	0	24,15,2,22,3,0,17,13,14,18,1
20	11.970	2.505	0	15,12,9,5,0,22,7,24,23,10,18
21	10.930	3.053	1	3,8,1,7,12,11,4,22,18,13,17
22	9.920	4.110	0	5,0,9,12,2,21,11,4,6,1,8
23	8.860	5.765	3	3,12,22,16,21,14,11,7,5,9,23
24	14.110	9.401	8	19,11,5,23,6,14,0,20,18,15,21
25	10.090	2.482	0	10,24,13,9,23,7,21,0,15,17,6
26	7.000	2.933	1	12,8,13,9,2,1,11,18,3,23,15
27	5.220	3.870	1	17,4,1,8,21,18,5,24,19,11,7
28	5.420	5.779	0	1,16,0,23,12,22,7,11,19,2,6
29	13.680	9.124	12	7,18,19,16,14,13,9,2,11,17,4
30	9.960	2.973	5	13,5,9,17,18,22,19,7,14,8,10
31	7.910	4.672	2	2,10,8,24,13,21,5,14,7,16,6
32	6.790	7.505	0	9,15,8,10,11,3,7,1,21,20,0
33	8.320	11.437	0	13,19,16,12,21,9,15,0,10,1,8
34	13.650	18.089	18	2,21,9,23,24,20,14,15,19,3,8
35	11.870	4.403	0	3,15,14,20,23,9,7,0,1,10,2
36	12.510	7.809	20	22,18,12,2,4,13,19,16,3,17,8
37	10.560	3.809	0	14,8,12,17,19,22,9,4,0,13,24
38	9.430	5.493	1	4,23,13,20,17,24,12,1,7,8,14
39	8.870	8.581	1	3,14,6,17,12,1,2,22,13,7,24
40	8.430	13.964	1	24,21,9,7,15,13,8,2,17,1,22
41	11.880	21.641	20	13,23,8,12,17,22,16,10,18,6,3
42	15.360	8.028	5	1,4,6,20,21,9,7,14,11,3,22
43	11.670	4.235	2	14,22,6,12,24,3,2,17,13,15,8
44	10.560	6.301	1	1,4,23,8,18,24,11,21,6,9,22
45	10.060	9.880	5	9,13,14,20,16,19,8,7,11,18,5
46	11.170	16.005	5	12,8,24,0,23,19,22,6,17,4,14
47	9.710	8.767	1	18,9,5,24,17,10,13,1,6,8,7
48	9.450	12.623	0	17,4,0,10,1,21,14,7,11,5,12
49	8.850	18.873	3	4,21,3,7,24,12,5,15,6,11,8
