Epoch	Test Accuracy	Min Index	Selected Indices
0	32.540	1.747	NA	NA
1	38.910	1.191	NA	NA
2	39.060	1.182	NA	NA
3	41.780	1.281	NA	NA
4	43.950	1.083	NA	NA
5	45.730	0.945	NA	NA
6	45.080	0.930	NA	NA
7	45.270	0.857	NA	NA
8	47.550	0.891	NA	NA
9	47.620	0.898	NA	NA
10	46.390	0.942	0	16,20,23,8,10,9,0,17,22,15,2
11	45.060	0.960	3	3,18,15,21,8,13,12,10,5,7,11
12	43.730	0.974	0	16,1,12,5,3,23,21,0,22,9,20
13	42.180	0.983	0	6,19,17,24,4,7,10,13,0,3,18
14	40.500	0.991	0	20,23,6,14,24,7,12,8,0,2,4
15	38.640	1.034	0	2,12,0,17,8,24,11,15,13,16,18
16	36.710	1.014	6	16,7,13,15,21,12,20,23,24,19,6
17	34.700	1.036	1	22,24,14,15,13,17,11,9,8,1,20
18	32.110	1.125	1	23,6,5,7,24,20,16,22,17,2,1
19	29.630	1.091	1	9,1,16,7,20,13,21,19,22,4,3
20	26.940	1.158	6	18,10,24,9,6,22,23,14,8,17,21
21	23.810	1.191	2	15,20,5,21,10,7,2,24,13,19,17
22	20.620	1.214	1	12,21,6,23,1,15,14,3,22,24,13
23	17.680	1.310	0	1,5,0,10,18,11,8,20,17,22,19
24	14.720	1.305	0	22,14,24,9,20,12,18,15,2,8,0
25	12.760	1.383	0	21,22,12,9,2,4,0,24,5,23,11
26	11.180	1.467	2	23,11,8,5,3,20,15,13,2,9,21
27	10.000	1.437	1	12,18,8,16,15,11,23,22,20,1,3
28	9.310	1.557	2	19,2,9,10,23,18,11,20,13,24,15
29	8.890	1.647	0	0,5,8,1,11,7,23,3,10,4,22
30	8.650	1.709	3	17,3,5,9,21,16,8,14,12,18,11
31	8.520	1.705	0	24,11,9,17,19,3,8,5,23,0,7
32	8.480	1.812	5	11,16,13,24,17,18,14,15,22,5,6
33	8.580	1.870	0	18,23,16,17,22,2,3,20,0,11,4
34	8.630	1.996	1	17,1,8,12,14,23,9,24,13,3,5
35	8.920	2.106	0	24,10,22,14,7,2,20,5,23,15,0
36	9.370	2.181	1	19,16,17,14,1,10,20,11,4,5,7
37	9.560	2.261	0	22,20,19,17,4,24,16,2,18,9,0
38	9.830	2.394	3	4,5,16,13,8,22,24,12,6,3,17
39	9.950	2.556	3	7,10,14,16,20,11,6,23,3,12,24
40	9.970	2.651	2	7,22,10,14,2,21,11,19,17,16,15
41	9.990	2.687	1	8,1,7,23,2,19,20,16,10,21,6
42	10.000	2.851	0	2,3,16,5,17,12,24,6,10,14,0
43	10.000	2.947	2	15,18,5,20,9,11,13,14,17,2,24
44	10.000	3.107	1	6,14,10,1,16,4,2,7,15,17,18
45	10.000	3.130	1	8,1,24,10,11,19,16,6,14,7,4
46	10.000	3.325	5	21,18,17,5,24,20,8,15,7,10,16
47	10.000	3.491	0	13,6,1,0,7,16,10,22,12,21,5
48	10.000	3.655	2	6,23,2,4,19,8,9,7,20,15,16
49	10.000	3.771	0	0,19,16,23,4,7,8,22,11,20,2
