Epoch	Test Accuracy	Min Index	Selected Indices
0	32.900	1.775	NA	NA
1	40.870	1.147	NA	NA
2	41.230	1.157	NA	NA
3	41.490	1.225	NA	NA
4	46.100	1.044	NA	NA
5	46.240	0.878	NA	NA
6	46.450	0.852	NA	NA
7	47.830	0.927	NA	NA
8	48.160	0.783	NA	NA
9	48.500	0.893	NA	NA
10	47.390	0.847	0	2,1,5,11,16,18,0,8,3,13,9
11	46.070	0.862	1	20,1,16,4,18,9,17,5,12,7,13
12	44.590	0.861	6	14,7,16,10,13,11,23,6,19,21,8
13	42.830	0.819	1	8,17,9,1,19,15,7,4,20,13,2
14	40.480	0.864	0	15,12,23,7,8,0,10,19,11,17,14
15	37.960	0.872	0	9,18,13,23,4,10,14,15,0,24,19
16	35.270	0.905	4	4,17,19,18,9,20,14,24,13,10,7
17	32.250	0.955	1	18,24,5,21,20,2,17,12,4,9,1
18	29.010	0.959	1	1,14,3,16,24,11,8,6,22,7,19
19	25.860	0.955	1	11,10,24,17,8,1,14,7,3,6,2
20	22.750	1.056	0	7,19,9,5,23,17,4,21,18,10,0
21	19.860	1.104	1	14,8,3,2,12,6,13,11,10,1,22
22	17.510	1.112	2	24,18,11,16,2,9,4,13,6,14,20
23	15.410	1.199	2	16,22,7,12,21,4,3,5,2,19,10
24	13.820	1.247	3	12,15,20,3,21,6,4,24,18,14,17
25	12.330	1.306	1	18,13,20,11,5,16,15,23,17,10,1
26	11.030	1.367	1	4,17,13,16,15,8,3,20,1,6,22
27	9.970	1.414	1	10,16,2,14,24,23,21,20,3,1,13
28	9.350	1.548	2	22,14,17,6,18,13,15,2,10,8,11
29	8.940	1.642	0	7,6,15,9,14,17,19,0,20,18,8
30	8.510	1.670	0	21,19,4,6,8,17,22,12,0,24,18
31	8.080	1.859	0	24,7,23,6,14,13,22,21,2,18,0
32	7.860	1.961	1	3,17,5,13,15,12,9,7,2,20,1
33	7.760	2.094	1	11,10,18,6,3,19,20,1,7,16,8
34	7.660	2.154	3	20,14,19,15,7,16,17,22,4,24,3
35	7.620	2.327	4	13,12,23,15,14,24,8,4,7,21,16
36	7.510	2.451	0	14,0,24,19,4,3,1,13,21,11,23
37	7.350	2.535	0	17,9,11,10,4,16,22,12,15,8,0
38	7.390	2.698	1	8,22,17,23,20,16,3,14,19,24,1
39	7.390	2.871	0	7,13,3,0,21,24,20,11,16,2,5
40	7.360	2.929	3	9,17,3,14,21,6,20,16,24,22,23
41	7.420	3.044	1	20,9,1,18,22,17,3,21,13,19,4
42	7.490	3.144	4	18,8,9,15,6,4,5,14,21,24,10
43	7.580	3.298	0	14,19,7,5,0,11,10,1,20,12,9
44	7.680	3.450	0	22,18,5,0,11,10,24,23,9,1,4
45	7.820	3.621	1	17,15,16,20,24,8,5,21,1,12,4
46	7.980	3.716	1	17,16,21,6,1,22,15,2,19,8,3
47	8.270	3.952	0	1,15,14,12,10,4,19,11,0,23,16
48	8.430	4.155	0	9,17,4,16,12,22,15,0,23,2,24
49	8.720	4.273	0	19,10,4,1,0,12,6,7,13,17,5
