Epoch	Test Accuracy	Min Index	Selected Indices
0	36.220	1.723	NA	NA
1	39.550	1.164	NA	NA
2	39.890	1.207	NA	NA
3	39.940	1.213	NA	NA
4	39.990	1.215	NA	NA
5	40.020	1.216	NA	NA
6	40.000	1.223	NA	NA
7	40.040	1.237	NA	NA
8	40.120	1.230	NA	NA
9	40.160	1.248	NA	NA
10	40.160	1.244	0	4,14,23,5,12,11,13,16,3,17,1
11	40.080	1.242	0	4,14,23,5,12,11,13,16,3,17,1
12	40.140	1.247	0	4,14,23,5,12,11,13,16,3,17,1
13	40.160	1.258	0	4,14,23,5,12,11,13,16,3,17,1
14	40.220	1.251	0	4,14,23,5,12,11,13,16,3,17,1
15	40.210	1.257	0	4,14,23,5,12,11,13,16,3,17,1
16	40.220	1.253	0	4,14,23,5,12,11,13,16,3,17,1
17	40.210	1.259	0	4,14,23,5,12,11,13,16,3,17,1
18	40.210	1.259	0	4,14,23,5,12,11,13,16,3,17,1
19	40.230	1.255	0	4,14,23,5,12,11,13,16,3,17,1
20	40.210	1.281	0	4,14,23,5,12,11,13,16,3,17,1
21	40.190	1.270	0	4,14,23,5,12,11,13,16,3,17,1
22	40.200	1.274	0	4,14,23,5,12,11,13,16,3,17,1
23	40.250	1.268	0	4,14,23,5,12,11,13,16,3,17,1
24	40.240	1.270	0	4,14,23,5,12,11,13,16,3,17,1
25	40.240	1.266	0	4,14,23,5,12,11,13,16,3,17,1
26	40.240	1.264	0	4,14,23,5,12,11,13,16,3,17,1
27	40.270	1.266	0	4,14,23,5,12,11,13,16,3,17,1
28	40.300	1.274	0	4,14,23,5,12,11,13,16,3,17,1
29	40.310	1.270	0	4,14,23,5,12,11,13,16,3,17,1
30	40.320	1.286	0	4,14,23,5,12,11,13,16,3,17,1
31	40.330	1.271	0	4,14,23,5,12,11,13,16,3,17,1
32	40.350	1.281	0	4,14,23,5,12,11,13,16,3,17,1
33	40.380	1.290	0	4,14,23,5,12,11,13,16,3,17,1
34	40.370	1.269	0	4,14,23,5,12,11,13,16,3,17,1
35	40.380	1.281	0	4,14,23,5,12,11,13,16,3,17,1
36	40.360	1.283	0	4,14,23,5,12,11,13,16,3,17,1
37	40.390	1.282	0	4,14,23,5,12,11,13,16,3,17,1
38	40.380	1.279	0	4,14,23,5,12,11,13,16,3,17,1
39	40.370	1.282	0	4,14,23,5,12,11,13,16,3,17,1
40	40.380	1.283	0	4,14,23,5,12,11,13,16,3,17,1
41	40.380	1.290	0	4,14,23,5,12,11,13,16,3,17,1
42	40.390	1.284	0	4,14,23,5,12,11,13,16,3,17,1
43	40.390	1.280	0	4,14,23,5,12,11,13,16,3,17,1
44	40.400	1.289	0	4,14,23,5,12,11,13,16,3,17,1
45	40.420	1.279	0	4,14,23,5,12,11,13,16,3,17,1
46	40.410	1.289	0	4,14,23,5,12,11,13,16,3,17,1
47	40.440	1.282	0	4,14,23,5,12,11,13,16,3,17,1
48	40.440	1.281	0	4,14,23,5,12,11,13,16,3,17,1
49	40.430	1.288	0	4,14,23,5,12,11,13,16,3,17,1
