Epoch	Test Accuracy	Min Index	Selected Indices
0	35.200	1.368	NA	NA
1	41.670	0.980	NA	NA
2	44.880	0.833	NA	NA
3	47.650	0.782	NA	NA
4	47.900	0.662	NA	NA
5	47.500	0.686	NA	NA
6	49.020	0.687	NA	NA
7	49.250	0.663	NA	NA
8	48.760	0.667	NA	NA
9	49.780	0.695	NA	NA
10	48.940	0.681	0	23,12,0,22,9,11,20,15,3
11	47.930	0.692	0	9,15,2,7,0,12,19,13,6
12	46.960	0.683	2	5,19,22,2,17,12,16,4,13
13	46.050	0.722	0	6,12,23,10,0,5,4,14,13
14	44.660	0.728	2	3,23,2,12,21,10,13,17,22
15	43.010	0.756	2	24,9,7,10,20,5,12,2,8
16	46.430	0.732	13	22,8,21,4,6,3,23,11,10
17	45.280	0.794	2	20,9,7,5,21,6,13,22,2
18	46.120	0.789	10	14,21,19,8,23,5,20,15,13
19	44.940	0.741	0	10,19,22,2,15,0,1,4,11
20	43.650	0.790	1	5,23,9,10,18,16,17,15,1
21	42.190	0.834	0	11,4,8,10,20,22,0,17,16
22	40.560	0.805	2	4,7,10,8,2,22,13,24,19
23	43.430	0.851	10	18,2,8,15,23,19,17,11,7
24	43.840	0.786	14	3,13,8,10,2,0,22,4,21
25	42.780	0.827	1	11,4,5,19,2,3,1,23,20
26	41.200	0.839	0	4,19,7,6,12,22,0,5,3
27	39.540	0.853	2	23,8,4,6,12,2,9,17,19
28	37.470	0.902	2	15,2,5,16,7,17,14,22,8
29	35.500	0.911	9	23,15,11,14,9,18,21,20,16
30	33.010	0.970	2	7,19,2,3,6,9,16,4,18
31	30.470	0.988	1	17,23,13,20,12,8,1,5,21
32	38.620	0.918	9	14,4,24,7,13,2,12,18,3
33	39.470	0.958	5	9,7,6,24,13,4,11,19,15
34	37.500	0.968	3	24,8,14,17,4,21,9,3,15
35	38.910	0.874	2	7,0,4,6,3,17,5,16,13
36	36.850	0.945	1	6,7,21,1,14,20,13,9,22
37	34.830	0.993	0	2,20,14,18,9,3,0,13,23
38	32.840	0.984	3	6,21,9,12,19,10,18,3,14
39	30.330	1.069	1	8,1,17,22,3,4,18,20,23
40	34.850	1.062	11	2,4,24,22,0,19,1,9,5
41	32.750	1.030	1	21,17,10,11,22,5,13,18,1
42	30.600	1.056	0	6,20,12,21,1,9,16,22,0
43	28.390	1.122	0	1,10,0,18,5,11,16,2,14
44	25.740	1.080	1	1,10,16,8,17,15,24,7,14
45	22.980	1.142	0	18,7,17,15,1,20,0,21,23
46	20.070	1.245	1	7,1,24,10,20,18,8,22,19
47	17.050	1.270	1	3,15,22,16,9,1,17,24,13
48	14.870	1.215	1	5,12,20,6,17,1,16,19,18
49	12.570	1.280	5	5,22,16,21,11,20,14,23,17
