Epoch	Test Accuracy	Min Index	Selected Indices
0	34.350	1.825	NA	NA
1	37.490	1.160	NA	NA
2	37.980	1.199	NA	NA
3	43.420	1.275	NA	NA
4	45.790	1.017	NA	NA
5	47.140	0.899	NA	NA
6	47.900	0.864	NA	NA
7	48.210	0.933	NA	NA
8	48.370	0.816	NA	NA
9	49.170	0.832	NA	NA
10	48.100	0.843	2	10,14,9,4,3,2,21,22,18,16,11
11	46.860	0.849	1	13,20,9,4,14,19,2,8,12,11,1
12	45.450	0.910	0	24,21,4,2,7,23,20,16,15,13,0
13	44.320	0.878	1	17,20,10,19,22,11,7,24,3,1,13
14	43.190	0.899	0	9,4,0,6,5,19,2,12,15,10,1
15	41.420	0.895	0	12,0,10,11,19,15,4,3,9,17,6
16	39.360	0.985	1	1,4,10,16,17,8,21,5,3,9,22
17	37.320	0.947	1	14,1,24,9,7,5,10,16,12,21,4
18	35.330	1.006	0	24,3,21,0,19,17,5,11,13,12,8
19	32.580	1.028	2	3,11,2,10,5,4,23,18,15,13,6
20	29.710	1.027	0	7,6,14,16,10,21,23,0,13,24,3
21	26.600	1.093	0	7,10,2,4,24,23,22,11,6,16,0
22	23.870	1.149	0	19,0,20,10,2,9,13,5,8,18,16
23	21.080	1.152	3	8,24,17,11,3,13,18,12,21,15,6
24	17.960	1.215	0	17,8,1,0,7,20,6,12,14,16,21
25	15.550	1.283	0	6,20,1,0,8,10,3,14,15,7,13
26	13.520	1.310	0	23,10,1,14,18,21,12,0,2,5,19
27	11.460	1.352	0	14,0,16,13,15,1,4,10,3,19,21
28	9.890	1.389	0	0,23,1,7,8,22,5,19,18,21,9
29	8.840	1.482	0	24,23,1,20,18,5,13,3,0,19,14
30	8.270	1.542	2	2,24,3,17,14,23,19,10,13,8,21
31	7.800	1.664	4	12,24,6,7,16,11,8,20,19,4,9
32	7.390	1.767	1	24,22,9,13,16,5,1,3,6,14,10
33	7.110	1.852	0	4,10,3,0,15,5,16,22,8,23,9
34	6.970	2.002	0	5,0,16,3,2,8,12,14,11,17,20
35	6.810	2.076	2	18,9,24,12,2,6,8,20,15,4,5
36	6.560	2.222	1	17,18,4,15,13,6,12,8,1,24,9
37	6.470	2.283	0	15,23,0,17,10,13,6,3,11,24,1
38	6.460	2.473	1	1,5,10,24,8,18,3,2,21,16,22
39	6.340	2.478	0	23,21,7,1,5,13,9,0,19,14,15
40	6.300	2.642	0	0,6,14,5,15,20,23,8,7,9,19
41	6.350	2.724	0	23,1,18,2,19,8,0,21,4,14,9
42	6.540	2.864	0	24,19,22,23,0,2,14,11,8,6,13
43	6.690	3.046	4	10,4,15,6,19,17,14,16,24,23,20
44	6.910	3.142	1	4,24,1,15,8,6,20,5,18,3,19
45	6.920	3.199	1	20,24,23,21,5,6,10,1,19,18,16
46	7.070	3.361	0	4,0,8,5,23,21,22,16,6,17,2
47	7.310	3.452	0	15,0,7,17,16,21,23,6,9,19,4
48	7.640	3.580	2	4,18,15,17,7,14,2,6,21,20,5
49	7.890	3.799	0	17,21,11,0,24,19,7,8,15,16,9
