Epoch	Test Accuracy	Min Index	Selected Indices
0	35.680	1.756	NA	NA
1	39.650	1.163	NA	NA
2	42.320	1.249	NA	NA
3	44.490	1.052	NA	NA
4	45.350	0.856	NA	NA
5	46.360	0.949	NA	NA
6	48.070	0.859	NA	NA
7	47.950	0.876	NA	NA
8	49.570	0.831	NA	NA
9	50.160	0.734	NA	NA
10	40.170	0.771	2	2,8,17,10,4,20,11,5,16,6,15
11	21.200	0.898	4	9,22,24,7,14,10,5,21,11,4,20
12	9.440	1.146	0	3,14,15,7,12,20,19,4,1,0,24
13	7.020	1.807	1	12,21,2,9,20,15,23,22,10,1,5
14	6.680	2.513	0	4,8,5,21,0,20,24,7,13,1,17
15	6.760	3.023	0	21,7,4,13,22,15,0,9,8,11,5
16	7.440	3.645	1	7,18,17,9,3,20,2,19,13,1,24
17	7.640	4.775	0	17,3,7,15,4,13,16,0,6,5,23
18	8.930	7.032	1	1,13,9,15,12,24,11,8,20,2,23
19	19.980	12.256	24	10,8,9,3,17,5,15,23,0,13,21
20	12.600	2.523	1	8,15,2,7,18,6,11,17,23,1,3
21	9.850	3.322	1	8,15,22,21,17,20,12,7,24,3,1
22	8.660	4.569	0	5,0,16,17,12,2,11,18,20,13,19
23	8.980	6.420	0	21,2,20,15,0,7,16,9,24,5,23
24	17.710	11.358	20	12,5,8,22,10,13,2,19,6,11,14
25	12.460	3.005	0	19,12,23,6,2,13,14,24,3,10,0
26	10.390	4.169	0	24,14,18,0,21,17,1,10,9,22,2
27	9.500	6.715	0	9,0,13,11,15,2,7,4,6,24,10
28	8.890	11.499	1	9,17,12,16,15,23,3,1,21,18,19
29	15.560	19.850	8	3,2,13,19,1,16,15,6,21,9,5
30	12.860	4.423	1	17,1,24,13,21,22,8,10,5,2,6
31	11.230	7.487	0	14,12,4,16,0,23,18,15,24,13,2
32	10.030	13.771	3	16,15,12,19,11,10,17,4,18,3,6
33	9.220	26.033	0	24,18,8,19,1,9,0,12,17,13,4
34	14.700	48.927	24	16,9,18,20,15,13,10,3,8,5,12
35	13.330	9.268	0	15,18,24,11,22,14,16,21,5,0,6
36	15.250	19.275	5	10,18,1,13,7,24,23,14,19,15,6
37	14.020	8.320	0	16,22,4,3,10,0,14,12,23,20,13
38	12.560	14.413	1	7,9,18,4,19,22,2,17,10,20,1
39	16.200	24.796	7	23,17,6,5,10,18,4,9,12,22,14
40	14.210	11.863	0	3,0,17,7,15,4,9,13,22,10,11
41	12.040	19.283	0	3,6,1,5,4,18,0,10,21,17,19
42	10.390	31.205	0	20,4,11,18,0,2,16,21,5,1,9
43	14.130	49.623	17	0,23,4,11,21,10,20,16,5,9,7
44	12.880	21.336	2	8,3,21,7,14,5,2,10,6,24,19
45	11.640	35.879	0	15,18,19,9,3,10,12,0,22,21,16
46	14.390	57.587	18	22,8,23,5,0,10,6,3,4,12,11
47	13.420	28.410	3	8,3,15,13,18,23,5,22,16,7,10
48	11.910	45.909	2	24,19,5,13,2,14,6,22,10,9,12
49	10.070	70.072	0	7,19,1,15,17,18,14,0,10,6,4
