Epoch	Test Accuracy	Min Index	Selected Indices
0	30.900	1.781	NA	NA
1	41.440	1.200	NA	NA
2	42.400	0.999	NA	NA
3	46.210	1.033	NA	NA
4	46.540	0.902	NA	NA
5	46.580	0.856	NA	NA
6	46.680	0.853	NA	NA
7	46.710	0.882	NA	NA
8	47.420	0.902	NA	NA
9	48.250	0.836	NA	NA
10	20.190	0.742	0	4,20,2,7,8,15,18,6,23,24,0
11	6.330	1.097	1	18,8,10,13,21,22,17,5,1,12,2
12	7.820	2.330	0	13,20,0,18,24,15,6,16,4,7,23
13	10.000	3.150	2	24,9,19,5,16,23,22,10,3,8,2
14	19.650	5.048	11	6,12,21,17,3,9,10,4,14,2,15
15	10.470	2.131	0	0,11,3,6,14,7,16,13,17,18,1
16	9.990	3.395	1	10,1,20,24,16,12,17,11,22,19,18
17	16.830	5.197	15	7,9,3,5,4,22,21,1,19,14,8
18	10.050	3.272	0	8,22,7,0,3,16,13,14,10,17,2
19	9.870	5.115	3	16,10,3,7,21,22,4,24,11,14,12
20	18.920	6.126	22	9,13,16,11,21,12,8,23,15,20,24
21	9.150	3.007	1	24,18,20,1,6,12,10,16,13,21,2
22	8.370	4.667	2	4,3,6,10,7,17,13,15,14,19,2
23	17.460	7.303	1	5,20,14,6,0,22,16,18,23,7,13
24	9.900	3.779	2	18,16,15,4,17,11,20,19,14,2,21
25	8.660	6.076	0	17,10,9,2,18,19,11,1,24,6,0
26	16.480	9.622	10	21,0,4,23,22,5,16,7,3,1,24
27	11.530	3.774	0	21,15,20,2,9,7,0,24,17,5,8
28	14.840	7.367	0	14,18,12,16,19,2,21,22,24,5,15
29	13.060	4.528	0	0,15,17,8,14,6,7,21,9,10,24
30	13.550	7.775	14	10,5,22,1,21,3,16,23,7,8,2
31	10.880	4.860	2	3,17,2,23,13,10,15,20,5,14,18
32	11.360	8.119	21	15,23,14,12,11,0,3,18,9,20,16
33	9.490	5.835	0	20,11,0,19,2,14,15,16,10,8,1
34	14.010	9.753	24	23,3,12,17,1,20,11,21,15,4,16
35	10.990	5.891	0	7,14,4,2,12,10,13,17,15,0,11
36	13.100	10.290	1	0,6,19,11,17,13,20,12,4,8,7
37	10.420	6.589	3	7,23,22,3,11,21,15,6,8,14,20
38	11.830	11.181	9	21,6,24,7,5,3,10,15,16,18,14
39	9.310	7.090	2	6,18,24,8,10,23,12,2,16,11,17
40	8.410	12.201	1	2,1,22,5,15,17,20,9,6,12,4
41	14.820	20.602	11	23,22,13,5,14,0,7,1,21,17,12
42	16.230	8.970	19	1,20,4,22,6,23,21,9,16,3,2
43	14.630	5.570	0	5,20,0,12,3,13,4,24,7,22,14
44	12.230	10.756	0	19,21,9,22,3,1,7,20,24,4,8
45	10.420	7.362	1	7,13,9,18,21,1,24,4,23,20,11
46	13.460	13.511	4	3,8,2,19,14,6,15,20,24,1,22
47	11.630	9.030	0	5,22,9,1,4,19,21,16,3,0,15
48	14.640	15.728	16	9,14,21,2,15,10,18,1,4,22,19
49	15.250	11.680	0	10,21,5,7,4,9,20,6,12,14,17
