Epoch	Test Accuracy	Min Index	Selected Indices
0	34.130	1.740	NA	NA
1	37.490	1.169	NA	NA
2	41.910	1.242	NA	NA
3	44.250	1.025	NA	NA
4	46.050	0.887	NA	NA
5	34.220	0.881	1	12,13,14,19,1,4,10,21,20,2,17
6	17.000	1.112	2	4,20,18,15,10,14,16,17,8,21,2
7	7.020	1.377	0	2,7,0,12,8,18,22,17,16,19,1
8	5.480	2.092	2	12,2,24,4,3,11,10,9,5,14,13
9	7.830	2.652	0	23,11,22,2,20,17,10,24,4,18,0
10	8.520	3.066	1	5,9,12,18,4,16,1,21,24,15,7
11	10.000	3.649	1	24,15,13,18,3,11,19,1,20,8,6
12	10.000	5.064	0	22,16,12,21,18,9,0,8,15,24,11
13	21.270	7.975	12	17,14,18,9,0,15,11,22,23,1,16
14	16.940	2.448	0	12,0,13,9,14,5,3,18,2,24,15
15	10.760	3.127	1	14,8,23,9,1,3,17,20,24,16,13
16	8.650	3.931	3	15,20,22,10,16,12,3,24,17,11,14
17	7.510	5.235	1	4,19,2,23,3,10,21,18,1,14,7
18	7.570	8.051	2	3,19,20,7,10,11,14,17,6,21,2
19	18.240	12.327	23	22,0,1,12,4,9,3,20,15,2,16
20	15.000	2.881	1	24,23,16,13,9,19,20,1,10,22,2
21	12.180	3.388	0	0,5,21,14,7,10,6,13,8,23,3
22	10.440	4.352	4	17,24,19,20,6,9,4,8,14,23,16
23	9.490	6.462	0	21,0,13,5,3,20,19,1,9,10,6
24	16.520	9.586	3	15,17,13,19,11,21,6,10,5,12,20
25	14.080	3.408	0	5,2,8,18,1,13,0,7,20,6,14
26	12.210	4.365	1	2,13,7,19,9,1,12,17,15,21,4
27	10.730	6.402	0	1,9,15,24,8,6,13,18,20,4,0
28	10.980	9.632	1	21,15,6,1,4,24,18,2,17,10,22
29	12.780	13.811	0	14,6,19,3,9,22,0,24,12,1,17
30	10.450	22.163	2	14,2,11,10,12,16,19,7,9,24,21
31	16.490	44.804	11	14,15,17,7,24,20,2,4,19,18,5
32	15.050	6.101	2	3,7,14,2,15,16,9,5,17,20,21
33	16.750	11.028	10	20,21,24,4,17,5,3,8,11,7,0
34	14.330	5.355	0	0,17,8,3,13,20,7,18,1,2,21
35	11.910	7.956	1	8,4,5,18,1,2,7,20,17,3,15
36	9.970	12.617	1	14,22,21,12,4,10,13,15,1,19,11
37	15.290	20.868	1	21,17,0,24,15,3,10,12,19,2,22
38	13.710	9.236	4	16,21,12,9,14,17,23,4,8,22,24
39	12.000	14.757	1	1,24,10,8,7,23,4,17,3,6,11
40	10.680	22.676	1	21,24,12,6,10,1,13,3,19,15,20
41	13.300	33.696	4	7,19,15,13,24,17,6,23,1,3,20
42	11.820	16.376	1	1,16,11,20,8,23,12,17,18,7,13
43	10.410	27.347	0	0,10,11,6,4,2,19,17,22,3,23
44	10.240	41.366	5	11,17,6,24,19,14,5,13,20,8,15
45	14.110	60.022	18	24,23,16,20,22,21,4,19,2,3,10
46	14.140	26.426	21	6,9,11,8,5,3,7,4,0,14,16
47	12.120	11.199	2	13,16,3,11,2,19,22,10,23,6,7
48	11.690	19.843	0	19,2,12,7,10,20,5,14,9,17,0
49	13.640	34.012	23	17,19,11,9,8,22,0,13,2,16,4
