Epoch	Test Accuracy	Min Index	Selected Indices
0	37.150	1.733	NA	NA
1	42.820	1.172	NA	NA
2	43.730	0.981	NA	NA
3	44.060	0.990	NA	NA
4	44.090	1.007	NA	NA
5	44.100	1.010	NA	NA
6	44.140	1.025	NA	NA
7	44.160	1.019	NA	NA
8	44.260	1.030	NA	NA
9	44.280	1.026	NA	NA
10	44.340	1.032	15	4,14,23,5,12,11,13,16,3,17,1
11	44.290	1.041	15	4,14,23,5,12,11,13,16,3,17,1
12	44.320	1.045	15	4,14,23,5,12,11,13,16,3,17,1
13	44.380	1.050	15	4,14,23,5,12,11,13,16,3,17,1
14	44.370	1.047	15	4,14,23,5,12,11,13,16,3,17,1
15	44.370	1.041	15	4,14,23,5,12,11,13,16,3,17,1
16	44.390	1.049	15	4,14,23,5,12,11,13,16,3,17,1
17	44.410	1.046	15	4,14,23,5,12,11,13,16,3,17,1
18	44.420	1.041	15	4,14,23,5,12,11,13,16,3,17,1
19	44.450	1.059	15	4,14,23,5,12,11,13,16,3,17,1
20	44.440	1.064	15	4,14,23,5,12,11,13,16,3,17,1
21	44.460	1.062	15	4,14,23,5,12,11,13,16,3,17,1
22	44.520	1.055	15	4,14,23,5,12,11,13,16,3,17,1
23	44.520	1.049	15	4,14,23,5,12,11,13,16,3,17,1
24	44.510	1.068	15	4,14,23,5,12,11,13,16,3,17,1
25	44.510	1.063	15	4,14,23,5,12,11,13,16,3,17,1
26	44.520	1.058	15	4,14,23,5,12,11,13,16,3,17,1
27	44.520	1.060	15	4,14,23,5,12,11,13,16,3,17,1
28	44.530	1.057	15	4,14,23,5,12,11,13,16,3,17,1
29	44.530	1.057	15	4,14,23,5,12,11,13,16,3,17,1
30	44.560	1.069	15	4,14,23,5,12,11,13,16,3,17,1
31	44.560	1.073	15	4,14,23,5,12,11,13,16,3,17,1
32	44.540	1.075	15	4,14,23,5,12,11,13,16,3,17,1
33	44.550	1.060	15	4,14,23,5,12,11,13,16,3,17,1
34	44.540	1.065	15	4,14,23,5,12,11,13,16,3,17,1
35	44.550	1.067	15	4,14,23,5,12,11,13,16,3,17,1
36	44.580	1.073	15	4,14,23,5,12,11,13,16,3,17,1
37	44.600	1.067	15	4,14,23,5,12,11,13,16,3,17,1
38	44.600	1.072	15	4,14,23,5,12,11,13,16,3,17,1
39	44.570	1.082	15	4,14,23,5,12,11,13,16,3,17,1
40	44.580	1.071	15	4,14,23,5,12,11,13,16,3,17,1
41	44.590	1.077	15	4,14,23,5,12,11,13,16,3,17,1
42	44.590	1.080	15	4,14,23,5,12,11,13,16,3,17,1
43	44.580	1.085	15	4,14,23,5,12,11,13,16,3,17,1
44	44.590	1.078	15	4,14,23,5,12,11,13,16,3,17,1
45	44.600	1.081	15	4,14,23,5,12,11,13,16,3,17,1
46	44.610	1.079	15	4,14,23,5,12,11,13,16,3,17,1
47	44.630	1.083	15	4,14,23,5,12,11,13,16,3,17,1
48	44.630	1.081	15	4,14,23,5,12,11,13,16,3,17,1
49	44.630	1.081	15	4,14,23,5,12,11,13,16,3,17,1
