Epoch	Test Accuracy	Min Index	Selected Indices
0	41.150	1.785	NA	NA
1	45.760	1.324	NA	NA
2	47.780	1.147	NA	NA
3	49.030	1.116	NA	NA
4	49.760	1.052	NA	NA
5	50.390	1.032	NA	NA
6	50.920	1.000	NA	NA
7	51.400	0.960	NA	NA
8	51.590	0.951	NA	NA
9	51.970	0.945	NA	NA
10	52.250	0.905	NA	NA
11	52.420	0.910	NA	NA
12	52.560	0.904	NA	NA
13	52.790	0.902	NA	NA
14	53.040	0.891	NA	NA
15	53.200	0.885	NA	NA
16	53.500	0.891	NA	NA
17	53.560	0.861	NA	NA
18	53.740	0.896	NA	NA
19	53.880	0.860	NA	NA
20	53.990	0.840	NA	NA
21	54.090	0.845	NA	NA
22	54.130	0.837	NA	NA
23	54.190	0.832	NA	NA
24	54.320	0.833	NA	NA
25	54.360	0.827	NA	NA
26	54.420	0.827	NA	NA
27	54.550	0.814	NA	NA
28	54.600	0.815	NA	NA
29	54.680	0.817	NA	NA
30	54.660	0.817	NA	NA
31	54.730	0.802	NA	NA
32	54.750	0.812	NA	NA
33	54.770	0.808	NA	NA
34	54.810	0.788	NA	NA
35	54.840	0.795	NA	NA
36	54.930	0.799	NA	NA
37	55.010	0.789	NA	NA
38	55.080	0.786	NA	NA
39	55.150	0.781	NA	NA
40	55.210	0.784	NA	NA
41	55.280	0.765	NA	NA
42	55.360	0.776	NA	NA
43	55.370	0.774	NA	NA
44	55.460	0.761	NA	NA
45	55.480	0.775	NA	NA
46	55.500	0.761	NA	NA
47	55.610	0.770	NA	NA
48	55.600	0.771	NA	NA
49	55.650	0.765	NA	NA
