Epoch	Test Accuracy	Min Index	Selected Indices
0	33.870	1.776	NA	NA
1	42.750	1.211	NA	NA
2	45.340	1.017	NA	NA
3	47.810	0.944	NA	NA
4	48.700	0.807	NA	NA
5	48.920	0.844	NA	NA
6	47.480	0.852	NA	NA
7	49.620	0.847	NA	NA
8	48.710	0.843	NA	NA
9	50.590	0.792	NA	NA
10	49.830	0.763	3	19,8,3,21,17,20,15,24,5,13,10
11	48.660	0.781	2	18,10,15,12,20,3,5,11,6,17,2
12	47.520	0.797	2	24,13,10,20,19,2,6,14,17,11,18
13	46.400	0.756	0	9,15,18,4,17,8,6,5,16,0,10
14	45.120	0.785	2	18,5,15,3,23,16,7,2,20,11,13
15	43.830	0.795	2	24,2,4,7,15,22,5,9,23,11,20
16	42.050	0.858	0	21,3,0,12,1,11,16,23,22,17,4
17	39.850	0.865	1	24,8,21,13,1,7,4,23,6,14,10
18	38.040	0.911	0	23,19,8,5,1,7,0,24,17,18,22
19	35.650	0.965	7	24,13,12,7,21,11,10,15,9,22,18
20	33.090	0.963	0	19,21,0,14,12,4,6,8,10,23,18
21	30.220	0.997	2	6,12,21,5,18,2,8,24,4,10,3
22	27.540	1.063	1	1,9,19,2,6,12,23,5,15,11,20
23	25.250	1.071	1	22,16,1,18,11,8,6,17,14,23,15
24	22.340	1.008	3	14,3,6,11,21,4,19,7,5,12,10
25	19.610	1.135	0	16,9,2,4,5,18,12,11,19,7,0
26	17.280	1.175	0	7,6,0,24,8,4,21,19,16,15,2
27	15.000	1.285	2	17,2,11,4,7,16,5,12,8,15,18
28	12.940	1.270	1	1,18,12,5,11,9,16,10,15,13,14
29	11.170	1.315	0	21,10,17,19,11,20,23,2,4,16,0
30	10.060	1.491	0	4,0,18,14,24,3,19,11,21,23,7
31	8.950	1.444	1	2,13,11,8,22,1,4,17,15,5,14
32	8.430	1.567	3	19,23,21,15,5,3,7,20,11,6,16
33	7.850	1.656	2	10,20,3,17,18,12,6,9,8,15,2
34	7.410	1.794	0	9,16,1,3,12,19,7,5,0,8,20
35	6.950	1.912	1	20,24,7,4,1,19,23,21,14,8,5
36	6.740	1.954	1	4,1,12,24,16,13,10,19,5,9,2
37	6.700	2.157	3	7,20,19,10,16,23,14,22,17,3,5
38	6.630	2.213	1	16,9,18,11,19,3,4,21,1,15,13
39	6.480	2.220	1	13,5,4,3,8,22,7,1,24,23,10
40	6.430	2.457	3	17,14,22,3,24,12,21,19,23,4,20
41	6.290	2.587	0	22,1,24,23,12,11,0,16,21,6,13
42	6.180	2.586	2	21,24,2,3,15,16,12,23,9,4,18
43	6.040	2.799	0	14,1,24,10,15,3,9,11,23,8,0
44	5.890	2.929	5	5,16,20,24,17,8,9,14,13,22,11
45	5.820	2.979	3	5,13,24,3,10,22,19,12,15,20,21
46	5.590	3.164	0	0,22,16,1,3,18,5,24,19,23,17
47	5.560	3.324	1	23,8,5,17,14,4,11,18,22,1,12
48	5.500	3.443	5	5,10,23,16,14,19,7,17,18,24,15
49	5.350	3.564	2	20,24,14,15,9,10,11,2,18,16,5
