Epoch	Test Accuracy	Min Index	Selected Indices
0	32.880	1.857	NA	NA
1	41.060	1.245	NA	NA
2	41.750	1.018	NA	NA
3	42.080	1.045	NA	NA
4	42.250	1.045	NA	NA
5	42.400	1.068	NA	NA
6	42.370	1.074	NA	NA
7	42.470	1.078	NA	NA
8	42.510	1.073	NA	NA
9	42.520	1.083	NA	NA
10	41.180	1.075	1	4,14,23,5,12,11,13,16,3,17,1
11	39.680	1.117	1	4,14,23,5,12,11,13,16,3,17,1
12	37.820	1.149	1	4,14,23,5,12,11,13,16,3,17,1
13	36.260	1.185	1	4,14,23,5,12,11,13,16,3,17,1
14	34.400	1.221	1	4,14,23,5,12,11,13,16,3,17,1
15	31.690	1.253	1	4,14,23,5,12,11,13,16,3,17,1
16	29.450	1.294	1	4,14,23,5,12,11,13,16,3,17,1
17	26.780	1.329	1	4,14,23,5,12,11,13,16,3,17,1
18	23.810	1.368	1	4,14,23,5,12,11,13,16,3,17,1
19	20.890	1.412	1	4,14,23,5,12,11,13,16,3,17,1
20	18.130	1.469	1	4,14,23,5,12,11,13,16,3,17,1
21	15.480	1.505	1	4,14,23,5,12,11,13,16,3,17,1
22	13.000	1.563	1	4,14,23,5,12,11,13,16,3,17,1
23	11.060	1.604	1	4,14,23,5,12,11,13,16,3,17,1
24	9.750	1.686	1	4,14,23,5,12,11,13,16,3,17,1
25	8.970	1.727	1	4,14,23,5,12,11,13,16,3,17,1
26	8.370	1.790	1	4,14,23,5,12,11,13,16,3,17,1
27	8.170	1.862	1	4,14,23,5,12,11,13,16,3,17,1
28	8.070	1.934	1	4,14,23,5,12,11,13,16,3,17,1
29	8.080	1.976	1	4,14,23,5,12,11,13,16,3,17,1
30	8.040	2.027	1	4,14,23,5,12,11,13,16,3,17,1
31	8.130	2.090	1	4,14,23,5,12,11,13,16,3,17,1
32	8.370	2.163	1	4,14,23,5,12,11,13,16,3,17,1
33	8.560	2.208	1	4,14,23,5,12,11,13,16,3,17,1
34	8.930	2.285	1	4,14,23,5,12,11,13,16,3,17,1
35	9.210	2.342	1	4,14,23,5,12,11,13,16,3,17,1
36	9.330	2.404	1	4,14,23,5,12,11,13,16,3,17,1
37	9.400	2.458	1	4,14,23,5,12,11,13,16,3,17,1
38	9.610	2.510	1	4,14,23,5,12,11,13,16,3,17,1
39	9.670	2.591	1	4,14,23,5,12,11,13,16,3,17,1
40	9.740	2.674	1	4,14,23,5,12,11,13,16,3,17,1
41	9.790	2.739	1	4,14,23,5,12,11,13,16,3,17,1
42	9.850	2.821	1	4,14,23,5,12,11,13,16,3,17,1
43	9.900	2.907	1	4,14,23,5,12,11,13,16,3,17,1
44	9.930	3.013	1	4,14,23,5,12,11,13,16,3,17,1
45	9.980	3.117	1	4,14,23,5,12,11,13,16,3,17,1
46	9.970	3.242	1	4,14,23,5,12,11,13,16,3,17,1
47	10.010	3.348	1	4,14,23,5,12,11,13,16,3,17,1
48	10.000	3.484	1	4,14,23,5,12,11,13,16,3,17,1
49	10.000	3.648	1	4,14,23,5,12,11,13,16,3,17,1
