Epoch	Test Accuracy	Min Index	Selected Indices
0	36.210	1.739	NA	NA
1	42.050	1.202	NA	NA
2	46.010	1.032	NA	NA
3	46.640	0.916	NA	NA
4	46.590	0.916	NA	NA
5	34.430	0.854	2	16,13,2,15,9,18,4,24,6,17,14
6	16.100	1.051	0	20,21,0,4,18,14,7,15,16,23,13
7	6.720	1.467	1	6,1,12,22,4,7,2,14,10,17,23
8	5.630	1.991	0	16,14,24,15,18,1,10,7,0,4,22
9	6.620	2.661	0	0,3,18,2,12,1,22,5,20,10,14
10	7.440	3.315	0	23,24,9,8,11,19,7,0,5,6,10
11	9.780	4.152	3	17,19,20,18,22,21,14,15,3,11,23
12	10.000	6.557	0	16,2,15,22,10,3,24,0,8,12,14
13	17.980	12.889	0	1,8,19,13,22,6,3,5,11,21,24
14	12.030	2.515	1	1,23,5,24,12,21,7,20,16,10,17
15	10.060	3.120	0	19,4,18,6,0,12,9,21,15,7,22
16	9.880	4.021	0	9,20,12,0,19,6,7,14,22,3,18
17	9.950	5.793	0	12,19,3,10,22,15,23,18,0,16,5
18	16.750	9.822	9	23,20,21,7,8,14,0,12,13,11,16
19	11.980	2.842	0	15,13,3,12,18,5,2,21,10,17,0
20	9.340	3.512	3	4,8,7,20,16,10,17,6,21,3,9
21	8.500	4.762	1	14,19,16,12,11,1,2,22,18,13,20
22	8.460	7.429	0	23,21,0,13,19,15,3,6,11,16,22
23	8.670	11.594	0	23,15,18,0,19,3,13,10,5,17,1
24	15.280	20.738	17	12,16,21,11,14,20,5,0,3,1,7
25	11.330	3.970	0	0,5,13,22,3,21,24,9,10,23,2
26	9.680	5.426	0	5,1,4,8,11,21,16,22,12,13,0
27	9.980	8.250	3	24,20,7,11,8,13,19,21,15,16,3
28	13.340	13.928	21	11,17,3,10,8,19,22,9,12,0,20
29	10.220	5.664	0	3,4,0,9,15,18,12,21,23,6,17
30	9.290	8.462	0	24,18,0,17,5,22,9,6,3,10,7
31	9.360	13.469	0	8,9,0,22,3,7,5,4,20,13,15
32	12.790	20.958	2	9,14,20,6,19,1,21,3,24,12,23
33	10.980	9.012	0	11,17,16,19,12,0,4,9,23,6,14
34	10.750	14.928	0	19,20,0,23,21,2,5,7,16,15,17
35	13.680	24.359	6	14,0,21,16,15,20,19,4,3,22,24
36	13.220	11.241	2	22,16,4,18,20,7,3,2,5,9,12
37	13.020	18.031	7	14,12,1,22,10,20,19,11,23,9,17
38	11.350	10.279	0	14,15,9,6,18,5,16,0,8,19,13
39	10.000	15.415	0	11,16,8,22,19,20,0,1,7,17,14
40	9.450	23.516	6	23,8,14,16,17,21,22,10,6,15,20
41	11.930	35.609	10	24,15,0,22,2,13,21,16,20,12,6
42	13.400	16.876	16	7,2,17,22,6,5,9,18,8,4,20
43	12.140	9.461	2	14,18,6,8,2,13,7,24,22,4,12
44	11.320	14.549	1	2,11,7,1,23,8,10,18,4,6,12
45	10.620	23.065	0	2,10,12,15,16,20,1,19,0,7,11
46	9.640	33.548	0	2,13,9,15,20,12,11,24,7,0,17
47	11.230	50.312	23	21,1,4,15,7,10,6,2,22,8,3
48	13.640	22.370	22	18,19,10,12,0,7,21,13,8,16,24
49	13.080	12.413	3	3,22,16,13,24,7,15,21,23,5,14
