Epoch	Test Accuracy	Min Index	Selected Indices
0	31.380	1.782	NA	NA
1	42.320	1.208	NA	NA
2	45.480	1.048	NA	NA
3	46.460	0.925	NA	NA
4	48.230	0.898	NA	NA
5	49.720	0.831	NA	NA
6	50.130	0.800	NA	NA
7	50.940	0.764	NA	NA
8	51.400	0.668	NA	NA
9	51.580	0.733	NA	NA
10	27.340	0.750	3	21,6,3,19,16,10,4,14,12,23,18
11	11.390	1.082	0	5,23,20,4,0,17,18,9,2,22,15
12	9.970	2.031	5	20,13,7,24,23,21,5,17,6,14,10
13	9.730	3.420	0	13,3,9,12,14,2,5,22,0,20,8
14	25.440	5.642	20	1,8,4,13,9,24,7,18,10,0,21
15	12.630	1.983	0	17,9,6,8,20,0,3,19,24,5,18
16	10.360	3.453	4	24,6,12,22,15,7,20,4,9,13,11
17	17.870	5.665	8	16,20,12,13,24,11,15,19,5,3,10
18	11.190	2.911	0	19,4,16,20,6,5,15,0,11,1,7
19	8.460	4.604	1	3,1,23,22,12,16,21,8,24,5,17
20	15.490	7.380	11	12,0,4,3,9,22,5,14,15,13,7
21	9.190	3.144	0	24,8,13,15,2,9,19,5,12,16,0
22	8.810	5.269	2	18,13,21,23,8,5,7,4,2,24,14
23	14.610	9.615	23	4,19,22,6,15,3,2,20,18,24,10
24	12.110	3.652	0	21,22,10,1,6,2,17,24,23,0,13
25	12.270	7.118	18	5,2,17,4,0,10,24,3,20,6,13
26	9.890	4.145	0	14,18,20,0,7,11,19,13,21,4,23
27	12.270	7.507	5	1,15,3,6,22,16,13,10,0,18,17
28	9.120	4.740	1	1,14,23,19,15,16,5,2,9,21,20
29	14.280	8.150	17	1,4,22,18,21,2,3,14,9,6,13
30	11.790	5.188	0	20,15,17,18,13,21,0,14,12,22,19
31	13.550	9.184	22	9,18,4,8,14,19,23,11,5,2,1
32	10.230	5.907	1	15,3,24,6,9,23,1,10,18,16,13
33	13.490	10.014	0	16,21,14,8,10,20,7,13,18,3,6
34	12.520	6.563	0	1,23,15,7,4,22,2,6,0,13,19
35	11.420	11.902	14	15,5,20,4,10,8,9,3,23,18,16
36	9.890	7.553	0	0,12,1,20,5,18,7,10,14,8,17
37	13.180	13.241	22	15,14,18,11,23,2,24,9,0,10,1
38	12.100	9.015	0	0,23,14,24,17,19,7,9,15,20,16
39	12.500	15.657	22	24,19,4,5,18,6,9,17,16,8,1
40	11.330	10.675	1	19,18,4,17,1,12,2,8,16,3,10
41	13.160	18.809	8	14,4,9,7,12,10,24,13,5,1,17
42	13.260	11.755	6	17,9,19,3,14,18,4,2,20,8,0
43	11.550	7.807	1	15,9,3,18,17,8,1,7,16,12,5
44	13.360	14.462	3	16,1,21,19,23,20,13,17,24,4,0
45	13.950	10.036	22	8,4,23,10,18,3,13,6,1,20,24
46	11.950	7.193	0	12,14,23,21,16,13,0,17,6,2,11
47	10.170	12.290	0	23,11,10,3,14,17,4,12,6,0,18
48	12.320	21.114	24	5,16,6,23,9,11,14,12,8,17,15
49	14.690	14.525	4	11,1,8,19,16,17,12,20,24,15,3
