Epoch	Test Accuracy	Min Index	Selected Indices
0	35.990	1.732	NA	NA
1	44.190	1.186	NA	NA
2	44.350	0.982	NA	NA
3	44.620	1.002	NA	NA
4	44.840	1.009	NA	NA
5	44.910	1.025	NA	NA
6	44.920	1.023	NA	NA
7	44.950	1.018	NA	NA
8	45.040	1.041	NA	NA
9	45.170	1.036	NA	NA
10	45.220	1.035	20	4,14,23,5,12,11,13,16,3,17,1
11	45.190	1.041	20	4,14,23,5,12,11,13,16,3,17,1
12	45.200	1.037	20	4,14,23,5,12,11,13,16,3,17,1
13	45.240	1.054	20	4,14,23,5,12,11,13,16,3,17,1
14	45.250	1.055	20	4,14,23,5,12,11,13,16,3,17,1
15	45.240	1.045	20	4,14,23,5,12,11,13,16,3,17,1
16	45.260	1.054	20	4,14,23,5,12,11,13,16,3,17,1
17	45.280	1.057	20	4,14,23,5,12,11,13,16,3,17,1
18	45.300	1.053	20	4,14,23,5,12,11,13,16,3,17,1
19	45.310	1.064	20	4,14,23,5,12,11,13,16,3,17,1
20	45.350	1.071	20	4,14,23,5,12,11,13,16,3,17,1
21	45.370	1.063	20	4,14,23,5,12,11,13,16,3,17,1
22	45.420	1.069	20	4,14,23,5,12,11,13,16,3,17,1
23	45.450	1.070	20	4,14,23,5,12,11,13,16,3,17,1
24	45.450	1.079	20	4,14,23,5,12,11,13,16,3,17,1
25	45.450	1.076	20	4,14,23,5,12,11,13,16,3,17,1
26	45.450	1.070	20	4,14,23,5,12,11,13,16,3,17,1
27	45.460	1.069	20	4,14,23,5,12,11,13,16,3,17,1
28	45.500	1.073	20	4,14,23,5,12,11,13,16,3,17,1
29	45.550	1.087	20	4,14,23,5,12,11,13,16,3,17,1
30	45.570	1.072	20	4,14,23,5,12,11,13,16,3,17,1
31	45.580	1.074	20	4,14,23,5,12,11,13,16,3,17,1
32	45.560	1.079	20	4,14,23,5,12,11,13,16,3,17,1
33	45.560	1.084	20	4,14,23,5,12,11,13,16,3,17,1
34	45.570	1.071	20	4,14,23,5,12,11,13,16,3,17,1
35	45.570	1.075	20	4,14,23,5,12,11,13,16,3,17,1
36	45.590	1.085	20	4,14,23,5,12,11,13,16,3,17,1
37	45.600	1.072	20	4,14,23,5,12,11,13,16,3,17,1
38	45.600	1.072	20	4,14,23,5,12,11,13,16,3,17,1
39	45.580	1.084	20	4,14,23,5,12,11,13,16,3,17,1
40	45.560	1.098	20	4,14,23,5,12,11,13,16,3,17,1
41	45.560	1.078	20	4,14,23,5,12,11,13,16,3,17,1
42	45.560	1.088	20	4,14,23,5,12,11,13,16,3,17,1
43	45.550	1.088	20	4,14,23,5,12,11,13,16,3,17,1
44	45.530	1.086	20	4,14,23,5,12,11,13,16,3,17,1
45	45.550	1.084	20	4,14,23,5,12,11,13,16,3,17,1
46	45.570	1.092	20	4,14,23,5,12,11,13,16,3,17,1
47	45.550	1.088	20	4,14,23,5,12,11,13,16,3,17,1
48	45.560	1.096	20	4,14,23,5,12,11,13,16,3,17,1
49	45.590	1.096	20	4,14,23,5,12,11,13,16,3,17,1
