Epoch	Test Accuracy	Min Index	Selected Indices
0	34.310	1.797	NA	NA
1	41.740	1.239	NA	NA
2	44.190	1.062	NA	NA
3	46.450	0.939	NA	NA
4	49.230	0.906	NA	NA
5	49.610	0.798	NA	NA
6	49.760	0.828	NA	NA
7	51.040	0.805	NA	NA
8	52.900	0.736	NA	NA
9	53.020	0.698	NA	NA
10	52.190	0.734	NA	NA
11	51.220	0.750	NA	NA
12	51.600	0.729	NA	NA
13	52.830	0.710	NA	NA
14	53.430	0.650	NA	NA
15	53.550	0.695	NA	NA
16	53.830	0.707	NA	NA
17	54.170	0.664	NA	NA
18	54.320	0.695	NA	NA
19	53.970	0.668	NA	NA
20	53.980	0.625	NA	NA
21	54.590	0.673	NA	NA
22	54.540	0.706	NA	NA
23	54.650	0.696	NA	NA
24	53.110	0.721	NA	NA
25	54.610	0.673	NA	NA
26	53.300	0.727	NA	NA
27	54.030	0.672	NA	NA
28	54.170	0.683	NA	NA
29	53.240	0.709	NA	NA
30	54.340	0.684	NA	NA
31	55.980	0.603	NA	NA
32	55.950	0.593	NA	NA
33	56.020	0.620	NA	NA
34	56.190	0.597	NA	NA
35	56.140	0.593	NA	NA
36	56.150	0.569	NA	NA
37	56.210	0.521	NA	NA
38	56.010	0.653	NA	NA
39	54.700	0.658	NA	NA
40	56.150	0.644	NA	NA
41	57.860	0.604	NA	NA
42	58.310	0.575	NA	NA
43	57.860	0.597	NA	NA
44	58.060	0.574	NA	NA
45	58.060	0.530	NA	NA
46	58.160	0.597	NA	NA
47	57.730	0.605	NA	NA
48	58.130	0.524	NA	NA
49	58.280	0.534	NA	NA
