Epoch	Test Accuracy	Min Index	Selected Indices
0	10.620	1.766	NA	NA
1	12.910	1.556	NA	NA
2	16.840	1.466	NA	NA
3	18.120	1.317	NA	NA
4	21.420	1.273	NA	NA
5	23.490	1.298	NA	NA
6	25.120	1.234	NA	NA
7	24.250	1.225	NA	NA
8	28.020	1.228	NA	NA
9	25.760	1.185	NA	NA
10	28.200	1.182	NA	NA
11	31.310	1.139	NA	NA
12	31.060	1.164	NA	NA
13	30.590	1.184	NA	NA
14	31.800	1.133	NA	NA
15	31.000	1.116	NA	NA
16	28.750	1.149	NA	NA
17	32.560	1.062	NA	NA
18	32.680	1.060	NA	NA
19	31.070	1.086	NA	NA
20	31.900	1.097	NA	NA
21	31.260	1.157	NA	NA
22	29.300	1.192	NA	NA
23	29.690	1.162	NA	NA
24	31.310	1.160	NA	NA
25	31.480	1.221	NA	NA
26	33.660	1.190	NA	NA
27	32.900	1.180	NA	NA
28	33.000	1.172	NA	NA
29	33.920	1.141	NA	NA
30	35.760	1.137	NA	NA
31	34.150	1.193	NA	NA
32	35.510	1.207	NA	NA
33	37.590	1.093	NA	NA
34	33.420	1.110	NA	NA
35	37.220	1.127	NA	NA
36	37.040	1.141	NA	NA
37	35.220	1.077	NA	NA
38	34.090	1.149	NA	NA
39	34.090	1.158	NA	NA
40	34.330	1.125	NA	NA
41	35.620	1.139	NA	NA
42	36.050	1.150	NA	NA
43	36.060	1.133	NA	NA
44	34.970	1.167	NA	NA
45	36.120	1.184	NA	NA
46	35.060	1.147	NA	NA
47	33.700	1.114	NA	NA
48	35.560	1.200	NA	NA
49	36.390	1.203	NA	NA
