Epoch	Test Accuracy	Min Index	Selected Indices
0	34.380	1.785	NA	NA
1	42.390	1.257	NA	NA
2	45.020	1.047	NA	NA
3	46.000	0.917	NA	NA
4	47.570	0.884	NA	NA
5	49.640	0.821	NA	NA
6	49.190	0.777	NA	NA
7	52.120	0.776	NA	NA
8	52.540	0.653	NA	NA
9	52.480	0.718	NA	NA
10	41.690	0.734	0	16,0,24,13,11,20,3,8,2,4,22
11	23.390	0.848	0	7,23,21,1,24,15,4,17,9,2,0
12	11.580	1.108	4	21,20,6,4,10,11,23,12,8,14,5
13	9.220	1.670	4	13,11,5,4,19,7,9,17,20,16,8
14	8.790	2.616	0	1,11,7,8,0,4,16,21,24,3,12
15	11.040	3.389	0	10,3,22,8,2,17,13,20,19,0,15
16	10.080	4.616	0	9,17,19,18,24,3,1,21,0,4,7
17	10.050	7.097	0	6,23,0,3,14,11,13,4,19,9,10
18	15.040	12.051	16	15,19,1,24,5,11,2,6,7,23,3
19	11.310	3.109	0	13,17,15,10,9,4,16,14,6,21,0
20	10.540	3.973	3	6,24,23,3,5,7,15,10,11,14,18
21	10.040	5.148	2	12,2,8,7,19,22,3,11,5,21,13
22	10.000	6.649	1	3,22,15,5,23,8,21,12,2,1,20
23	10.000	7.961	1	15,18,3,1,13,17,12,14,20,4,23
24	18.960	13.641	23	1,4,7,6,16,3,18,20,11,8,14
25	11.900	3.364	0	6,4,5,0,22,21,1,24,16,10,15
26	10.590	4.310	0	1,14,9,18,12,10,21,15,0,7,20
27	9.750	5.661	1	1,11,7,10,22,16,23,12,3,17,20
28	9.440	7.666	0	21,7,2,17,0,14,16,11,19,9,3
29	10.380	9.789	1	2,10,4,5,11,1,16,6,22,18,21
30	18.630	17.190	10	5,2,8,6,12,11,0,21,4,18,24
31	15.320	4.598	3	17,24,11,21,16,10,5,4,3,13,9
32	12.960	5.810	0	24,13,18,5,10,19,0,11,12,21,15
33	12.460	7.464	1	3,1,11,6,20,15,16,4,17,9,19
34	11.380	10.270	1	4,21,11,18,20,19,16,1,6,15,22
35	10.940	16.154	0	3,16,20,10,11,0,19,6,1,7,4
36	10.930	28.672	2	7,20,2,3,18,16,6,23,9,11,4
37	16.030	63.710	8	13,18,0,10,22,4,24,15,21,23,17
38	12.090	4.751	0	0,15,7,21,20,16,9,4,14,23,18
39	10.690	6.852	1	11,8,4,14,23,6,21,24,3,1,9
40	14.440	11.282	1	20,2,13,8,21,11,19,3,9,6,15
41	13.510	5.679	1	19,5,1,6,24,22,7,9,15,21,14
42	12.500	7.912	0	16,1,0,6,8,22,18,15,20,21,11
43	11.730	11.650	0	7,11,23,16,21,12,22,24,20,0,15
44	11.500	18.515	10	8,6,22,1,18,11,7,4,9,2,15
45	9.800	8.796	3	7,12,11,9,8,20,3,23,6,21,14
46	9.130	13.165	0	20,4,17,0,18,15,19,10,1,3,11
47	8.260	19.404	0	6,19,21,24,4,10,14,13,2,20,0
48	11.250	29.860	2	5,8,21,4,19,3,1,10,12,0,13
49	11.920	13.932	12	15,16,23,5,6,17,8,9,2,24,7
