Epoch	Test Accuracy	Min Index	Selected Indices
0	37.610	1.727	NA	NA
1	44.740	1.186	NA	NA
2	44.170	0.984	NA	NA
3	44.000	1.009	NA	NA
4	48.670	0.872	NA	NA
5	46.810	0.868	NA	NA
6	46.990	0.824	NA	NA
7	47.080	0.841	NA	NA
8	49.620	0.884	NA	NA
9	49.870	0.797	NA	NA
10	19.990	0.916	1	20,23,11,9,4,13,1,15,24,7,2
11	9.600	1.253	1	1,11,23,2,8,9,18,17,22,14,12
12	8.180	2.234	1	10,18,2,1,3,14,21,4,6,22,20
13	8.830	2.870	1	11,23,17,3,24,14,18,21,1,2,15
14	7.550	4.079	0	4,18,8,21,3,11,2,16,0,10,17
15	20.010	6.417	23	16,18,21,7,14,15,4,9,0,11,5
16	9.780	2.494	0	14,2,11,16,24,12,6,13,22,1,0
17	8.680	4.036	2	2,10,3,7,19,5,6,18,9,12,14
18	17.250	6.123	14	22,8,2,11,13,24,1,10,3,4,16
19	9.720	3.301	0	0,18,5,24,14,13,9,12,16,3,7
20	8.000	5.072	1	17,21,22,2,15,24,11,13,1,12,9
21	17.200	6.777	14	2,15,16,10,3,6,24,4,22,0,5
22	12.270	3.601	2	9,17,14,18,3,13,10,16,11,21,2
23	10.930	5.733	1	2,3,17,23,22,14,24,19,8,1,7
24	13.050	8.714	0	15,19,2,18,9,8,21,16,5,23,4
25	9.540	4.637	0	13,16,18,12,19,11,23,0,21,4,8
26	9.560	7.008	7	9,21,12,8,2,3,6,14,22,13,16
27	8.730	5.680	1	12,6,19,5,2,9,8,21,1,20,17
28	14.760	7.574	1	6,3,8,14,9,23,7,10,13,18,21
29	11.860	6.236	5	21,20,6,8,24,22,17,5,11,7,19
30	13.310	7.954	11	21,18,1,9,14,12,17,2,22,7,13
31	10.590	7.001	0	12,11,4,17,3,14,24,9,0,8,2
32	14.220	8.542	12	10,7,8,1,24,21,2,0,9,22,17
33	10.060	7.610	0	10,20,0,12,8,14,13,1,3,19,17
34	10.120	9.186	2	20,24,21,17,9,8,5,15,10,23,16
35	10.000	8.267	0	2,5,13,0,12,18,6,16,4,7,8
36	9.660	9.760	17	8,19,0,7,15,18,12,24,1,6,22
37	8.850	8.860	0	24,5,14,0,9,7,11,20,16,18,23
38	13.790	10.136	6	5,23,12,9,2,11,4,21,16,13,20
39	11.750	9.076	2	24,23,8,11,3,22,7,6,2,14,15
40	10.600	10.727	2	22,23,17,14,15,21,7,3,6,5,0
41	8.710	9.490	0	5,0,21,3,8,24,16,10,12,11,14
42	10.460	10.477	8	6,7,20,4,23,21,11,17,1,19,16
43	10.040	10.314	0	0,23,8,10,5,18,11,22,7,14,17
44	10.600	11.192	7	19,18,0,17,4,2,6,13,10,12,14
45	9.880	10.284	0	0,10,21,15,13,24,3,23,11,19,22
46	9.660	11.387	16	21,24,4,18,2,11,10,17,8,12,0
47	9.040	10.507	0	22,24,8,18,7,14,0,21,5,19,15
48	10.050	11.715	1	10,0,14,18,21,12,20,4,24,16,11
49	10.000	11.042	0	13,24,23,17,1,4,16,0,20,3,21
