Epoch	Test Accuracy	Min Index	Selected Indices
0	34.750	1.770	NA	NA
1	41.560	1.193	NA	NA
2	43.090	1.026	NA	NA
3	44.400	1.054	NA	NA
4	44.300	0.980	NA	NA
5	47.910	1.019	NA	NA
6	47.050	0.918	NA	NA
7	47.520	0.844	NA	NA
8	47.930	0.780	NA	NA
9	50.470	0.844	NA	NA
10	39.740	0.727	1	1,4,2,11,7,21,17,13,20,3,12
11	20.620	0.900	1	10,20,4,1,14,16,12,7,6,5,22
12	9.010	1.192	0	13,2,19,12,1,9,15,8,11,23,0
13	6.740	1.910	0	20,16,7,2,5,21,0,11,23,22,18
14	7.000	2.987	6	8,22,6,13,14,19,17,9,7,23,16
15	5.260	3.608	8	21,14,9,15,12,8,19,11,20,13,24
16	7.080	4.916	2	21,18,14,19,9,6,20,7,24,2,10
17	18.850	7.723	17	8,13,11,12,2,0,23,3,18,19,7
18	11.730	2.336	0	2,11,8,16,5,10,9,18,0,14,19
19	10.110	2.893	2	11,5,22,15,4,10,6,2,3,12,9
20	9.630	3.667	0	0,5,12,10,13,16,23,18,22,19,8
21	9.760	4.737	2	22,23,12,8,14,2,20,18,11,6,10
22	9.410	6.235	1	4,17,24,12,3,1,6,14,11,18,10
23	9.300	9.853	1	10,4,1,3,7,5,19,9,24,18,11
24	20.600	19.923	19	15,18,21,14,3,23,0,20,16,24,6
25	14.260	2.786	7	17,7,24,16,9,8,10,18,21,12,11
26	10.990	3.632	0	11,18,20,0,13,19,5,6,21,24,17
27	9.120	5.302	2	6,2,7,20,8,12,23,16,9,15,19
28	7.750	8.646	0	14,6,20,4,7,0,13,21,18,12,17
29	8.610	14.226	0	17,12,4,14,0,19,1,7,13,5,8
30	13.340	25.127	17	14,11,2,22,7,10,8,19,6,20,21
31	11.740	4.510	0	13,14,22,6,24,23,20,7,0,16,9
32	10.590	7.628	2	11,12,18,17,4,21,8,20,3,2,23
33	9.430	13.835	0	23,4,17,24,0,15,20,18,9,2,13
34	9.100	24.440	1	16,20,13,23,6,1,5,15,14,18,7
35	11.850	41.634	1	3,17,19,10,21,6,13,4,22,5,7
36	10.000	11.629	2	16,7,24,19,22,18,14,20,2,9,12
37	12.930	21.975	13	20,18,19,24,14,21,5,3,8,9,11
38	12.490	10.152	0	15,6,4,14,1,0,16,12,19,22,18
39	11.880	16.041	2	3,2,19,13,24,20,10,21,12,5,7
40	11.100	25.718	2	24,16,18,7,11,20,14,10,4,2,13
41	12.220	41.900	24	10,13,11,15,6,18,5,8,14,7,2
42	11.360	21.208	2	13,4,10,3,15,16,2,12,20,18,23
43	12.320	35.522	22	23,11,1,10,12,19,5,3,20,4,21
44	11.430	19.046	3	12,4,14,19,3,9,18,24,17,15,5
45	10.480	30.077	0	23,0,13,6,4,14,9,11,18,17,21
46	10.290	44.903	4	15,21,12,10,18,4,19,7,14,8,11
47	10.040	67.193	0	5,6,0,21,24,1,9,3,20,12,7
48	10.920	101.422	14	23,6,10,2,24,1,8,4,5,21,19
49	12.960	37.860	18	15,16,9,1,17,12,19,4,7,8,3
