Epoch	Test Accuracy	Min Index	Selected Indices
0	33.200	1.797	NA	NA
1	39.030	1.175	NA	NA
2	43.820	1.249	NA	NA
3	45.620	1.032	NA	NA
4	46.530	0.912	NA	NA
5	48.670	0.843	NA	NA
6	48.600	0.780	NA	NA
7	49.190	0.763	NA	NA
8	49.290	0.785	NA	NA
9	49.590	0.819	NA	NA
10	35.880	0.819	0	16,6,0,17,11,19,1,13,18,24,14
11	13.170	1.006	2	10,21,13,2,19,15,7,23,12,4,24
12	6.610	1.415	4	11,14,15,17,18,5,13,23,4,16,21
13	5.960	2.073	6	13,15,23,11,18,9,22,21,24,17,6
14	5.290	2.670	2	2,19,4,14,16,7,21,12,10,18,22
15	5.590	3.335	1	4,14,23,19,7,22,17,3,10,13,1
16	9.050	4.366	0	8,21,19,13,22,12,0,5,17,23,1
17	9.990	6.492	3	12,17,4,5,18,15,10,11,3,8,23
18	22.510	11.831	22	24,20,5,0,18,11,4,13,8,23,16
19	12.390	2.364	0	18,9,20,8,19,13,10,0,7,17,1
20	9.960	2.984	2	13,20,5,22,19,14,10,2,12,21,6
21	8.910	3.834	1	22,15,6,1,3,18,23,4,14,11,16
22	8.850	5.396	5	15,19,12,8,18,17,9,22,5,20,7
23	8.140	8.408	0	22,6,21,15,9,23,12,20,1,0,11
24	17.600	16.697	12	17,5,2,23,22,9,0,16,11,10,14
25	12.600	2.851	0	24,23,2,5,10,17,12,16,20,19,0
26	9.650	3.730	2	13,24,20,12,15,6,5,23,2,18,8
27	7.900	5.615	0	16,3,12,18,9,5,0,17,15,22,23
28	7.150	8.974	1	3,19,2,15,17,14,12,16,10,20,1
29	7.470	14.217	0	11,16,5,15,21,22,1,0,19,6,10
30	8.740	26.116	2	21,7,13,19,4,2,20,8,11,23,24
31	15.310	50.788	21	3,19,16,5,14,18,2,1,23,13,24
32	13.360	4.521	0	18,10,21,17,0,22,15,13,1,2,3
33	10.980	5.724	0	20,21,8,6,2,5,1,17,22,0,16
34	12.180	8.071	18	4,6,0,10,3,2,22,23,16,7,5
35	10.490	5.358	0	0,19,12,5,9,3,20,10,2,11,4
36	10.100	6.420	2	18,23,2,5,22,4,6,14,10,9,24
37	10.640	8.092	5	7,14,24,20,17,23,19,6,9,12,5
38	12.110	12.230	16	17,15,9,12,6,23,4,18,2,20,8
39	9.940	6.483	3	17,12,18,7,5,6,3,22,10,4,23
40	9.580	8.177	3	13,16,12,21,7,24,3,20,5,17,22
41	10.110	11.210	0	13,11,0,21,23,12,5,6,15,22,17
42	12.610	19.036	22	3,10,16,5,4,13,12,7,14,20,24
43	10.710	7.381	1	9,12,21,10,1,17,18,5,2,20,6
44	9.750	11.885	1	21,15,9,2,23,16,17,20,8,3,1
45	9.420	19.082	2	16,11,18,19,17,6,14,2,21,3,12
46	9.400	32.106	2	22,18,6,2,15,16,4,21,12,7,10
47	12.750	57.359	20	13,21,16,22,14,11,9,4,7,23,17
48	11.580	15.845	0	24,7,8,11,0,17,21,14,9,2,10
49	9.910	28.122	0	17,13,4,2,12,8,15,0,20,14,9
