Epoch	Test Accuracy	Min Index	Selected Indices
0	34.980	1.764	NA	NA
1	42.390	1.215	NA	NA
2	44.990	1.001	NA	NA
3	48.100	0.874	NA	NA
4	48.200	0.852	NA	NA
5	47.650	0.915	NA	NA
6	48.110	0.820	NA	NA
7	49.800	0.782	NA	NA
8	49.730	0.821	NA	NA
9	51.490	0.738	NA	NA
10	50.780	0.726	0	0,20,1,2,10,12,7,18,22,23,11
11	49.930	0.718	2	10,17,6,7,22,21,8,16,14,4,2
12	49.140	0.770	0	9,11,1,6,21,16,13,12,0,2,8
13	47.900	0.793	2	3,7,22,16,15,20,21,4,24,12,2
14	46.300	0.764	0	0,17,13,8,20,10,18,2,24,1,16
15	44.760	0.770	2	13,14,11,23,17,2,16,22,9,19,24
16	42.900	0.851	0	3,7,15,14,1,0,4,13,8,16,19
17	41.090	0.847	1	6,9,4,2,1,21,10,15,17,19,8
18	38.940	0.896	0	21,23,8,16,19,20,24,1,3,0,17
19	36.610	0.857	0	22,12,5,20,7,14,0,10,23,1,3
20	34.160	0.886	1	1,7,14,3,2,16,8,4,12,19,20
21	31.810	0.920	2	24,5,9,2,8,19,10,6,17,7,12
22	29.210	0.931	5	17,21,13,9,10,5,6,15,16,14,18
23	26.320	1.022	3	10,8,11,5,19,18,3,15,20,14,13
24	23.150	1.016	2	5,19,21,16,15,3,8,2,24,22,7
25	20.270	1.116	8	21,8,13,11,16,14,17,19,24,18,22
26	17.700	1.162	3	19,6,4,3,14,24,16,8,15,20,22
27	15.400	1.162	2	23,22,18,24,16,6,15,8,2,19,12
28	13.750	1.282	0	23,3,12,20,4,11,2,15,0,10,19
29	11.870	1.370	0	22,18,8,17,19,10,13,12,4,11,0
30	10.720	1.378	0	0,7,22,24,19,6,12,14,10,5,13
31	9.790	1.431	0	4,14,5,0,1,10,15,12,11,24,17
32	9.290	1.587	3	14,21,11,13,5,24,3,9,17,18,6
33	8.850	1.623	1	11,9,13,12,3,16,15,1,2,6,4
34	8.370	1.806	0	3,4,1,16,21,9,22,19,0,7,15
35	8.210	1.820	2	24,2,9,12,10,3,13,6,18,23,15
36	8.030	1.980	0	0,8,11,13,10,18,7,12,1,16,5
37	7.850	2.073	0	23,22,0,15,19,16,6,2,7,24,18
38	7.810	2.220	0	22,18,13,10,9,7,8,0,17,11,4
39	7.830	2.382	1	4,2,22,23,1,16,18,17,8,7,15
40	7.840	2.451	1	13,11,8,20,10,6,1,14,12,9,15
41	7.860	2.577	2	13,8,24,14,4,22,20,16,17,2,3
42	7.940	2.699	3	9,17,10,19,6,3,22,5,21,14,12
43	8.060	2.788	4	19,15,14,18,6,12,13,11,4,20,24
44	8.070	2.927	3	11,19,10,17,24,7,16,8,12,3,18
45	7.930	3.048	1	5,10,2,1,6,9,22,11,18,14,3
46	7.930	3.128	0	16,13,8,6,4,5,0,22,21,7,9
47	7.810	3.225	0	0,3,19,22,12,9,23,13,21,15,7
48	7.830	3.302	4	20,8,18,11,23,14,4,21,24,17,13
49	7.830	3.512	0	13,15,20,11,12,21,5,8,0,7,9
