Epoch	Test Accuracy	Min Index	Selected Indices
0	36.750	1.782	NA	NA
1	42.480	1.214	NA	NA
2	45.070	1.052	NA	NA
3	46.250	0.912	NA	NA
4	47.370	0.887	NA	NA
5	34.720	0.779	1	12,5,24,11,4,14,19,21,22,1,3
6	16.540	1.022	0	8,20,0,14,5,18,19,1,4,2,17
7	9.520	1.418	5	11,15,9,24,23,21,14,5,22,8,18
8	9.120	2.151	0	3,4,8,15,16,0,13,19,9,1,7
9	9.650	2.853	1	9,18,17,16,2,22,14,1,11,23,6
10	9.700	3.642	0	8,12,3,9,5,13,19,0,16,18,11
11	9.720	5.195	0	5,9,19,18,1,0,12,15,24,17,6
12	14.880	9.456	18	19,4,24,13,14,7,10,11,0,6,22
13	10.710	2.671	0	8,2,22,20,21,12,15,1,0,18,3
14	9.280	3.226	3	13,3,12,18,7,10,24,16,4,19,21
15	9.160	3.901	0	21,17,0,14,16,20,4,18,7,9,22
16	9.660	5.237	1	13,20,6,14,8,1,23,2,5,15,17
17	9.950	7.295	3	3,19,7,8,11,15,13,10,6,23,18
18	14.060	12.570	23	22,2,9,3,19,7,4,21,16,6,20
19	12.400	3.280	5	15,5,24,8,20,14,9,7,22,17,19
20	11.410	4.258	1	23,22,5,1,21,17,16,19,8,6,20
21	11.250	6.121	1	23,6,1,4,21,9,19,24,11,18,8
22	11.490	9.857	0	6,22,1,23,3,18,4,0,8,16,14
23	11.430	16.381	15	18,10,14,11,1,7,9,0,17,23,2
24	9.930	4.468	1	2,24,1,14,12,17,23,4,5,20,13
25	8.820	6.930	0	8,23,12,0,21,22,18,2,5,14,9
26	8.020	11.264	0	10,19,13,0,16,21,11,14,3,7,1
27	9.040	17.564	0	22,15,21,0,8,19,16,18,24,10,1
28	10.940	24.421	2	10,24,15,20,22,6,12,8,2,19,16
29	14.460	41.104	4	22,19,16,3,10,21,13,14,18,24,2
30	10.960	7.281	0	3,14,0,11,16,1,22,23,7,5,20
31	10.610	13.158	1	2,4,22,10,12,1,23,19,6,7,24
32	12.000	24.994	16	15,5,0,7,3,11,19,2,23,24,18
33	10.520	11.080	6	14,21,11,9,8,13,22,24,23,6,7
34	10.120	17.715	0	10,2,11,19,20,15,18,22,21,6,0
35	10.210	28.021	0	19,22,21,13,4,0,10,16,15,24,11
36	11.600	42.323	22	12,24,0,19,1,20,16,9,13,6,23
37	12.910	19.013	9	3,15,22,20,23,1,8,13,6,19,17
38	10.900	10.159	2	24,5,16,2,17,9,10,12,4,19,11
39	10.160	16.237	1	13,1,22,18,19,11,2,6,17,23,10
40	9.880	25.550	0	23,5,0,21,15,2,8,10,11,17,9
41	10.060	38.641	0	14,0,15,12,23,18,8,7,5,11,19
42	10.640	59.710	18	0,22,23,8,3,21,14,7,16,6,5
43	9.960	29.387	4	17,6,10,13,15,4,12,16,20,5,7
44	8.670	47.021	0	17,13,20,6,2,16,10,3,15,23,0
45	7.570	65.718	0	15,18,3,23,6,14,0,22,11,4,1
46	11.990	87.773	16	13,5,24,8,9,3,23,15,12,22,14
47	12.730	44.117	15	2,9,12,5,21,18,8,22,24,0,13
48	11.840	19.144	3	10,21,19,9,17,15,3,18,23,22,5
49	11.660	33.297	1	19,5,16,2,8,18,1,22,21,23,12
