Epoch	Test Accuracy	Min Index	Selected Indices
0	35.070	1.810	NA	NA
1	40.690	1.240	NA	NA
2	44.470	1.065	NA	NA
3	45.890	0.968	NA	NA
4	47.940	0.859	NA	NA
5	48.310	0.834	NA	NA
6	46.780	0.854	NA	NA
7	49.710	0.824	NA	NA
8	49.080	0.744	NA	NA
9	49.940	0.767	NA	NA
10	49.990	0.831	NA	NA
11	50.040	0.716	NA	NA
12	50.940	0.763	NA	NA
13	51.740	0.720	NA	NA
14	51.970	0.721	NA	NA
15	51.570	0.761	NA	NA
16	52.680	0.743	NA	NA
17	52.600	0.760	NA	NA
18	52.950	0.762	NA	NA
19	52.920	0.778	NA	NA
20	52.880	0.751	NA	NA
21	52.900	0.731	NA	NA
22	53.280	0.788	NA	NA
23	50.320	0.800	NA	NA
24	52.000	0.774	NA	NA
25	52.890	0.794	NA	NA
26	53.070	0.788	NA	NA
27	53.000	0.773	NA	NA
28	50.480	0.813	NA	NA
29	52.570	0.743	NA	NA
30	51.510	0.751	NA	NA
31	53.090	0.675	NA	NA
32	53.620	0.674	NA	NA
33	53.590	0.636	NA	NA
34	54.000	0.716	NA	NA
35	54.190	0.706	NA	NA
36	54.380	0.687	NA	NA
37	54.630	0.729	NA	NA
38	54.680	0.698	NA	NA
39	52.430	0.770	NA	NA
40	54.370	0.689	NA	NA
41	54.500	0.648	NA	NA
42	54.330	0.719	NA	NA
43	54.670	0.653	NA	NA
44	55.020	0.681	NA	NA
45	54.790	0.679	NA	NA
46	55.530	0.632	NA	NA
47	56.640	0.605	NA	NA
48	56.670	0.623	NA	NA
49	56.970	0.595	NA	NA
